1 1 1000 0 -4.480911e+01 1.610820e+02 -2.589114e+01
1 1 100 0 -8.759117e+01 -8.239051e+01 -5.200659e+00
1 1 300 0 5.316996e+01 -1.143362e+02 -1.249382e+01
1 1 75 0 -1.647615e+02 3.350856e+01 -1.827006e+01
1 1 50 0 3.025178e+01 4.060411e+01 -1.035234e+01
1 1 125 0 1.136625e+02 -7.017212e+01 3.834651e+00
1 1 25 0 5.256569e+01 8.906278e+01 -3.649709e+01
1 1 500 0 -2.409925e+01 -4.836299e+01 2.426374e+01
1 1 125 0 1.450954e+02 -1.200735e+01 -2.289727e+01
1 1 25 0 1.483035e+02 1.139744e+01 -4.309397e+01
1 1 500 0 8.959075e+01 8.723533e+01 2.355419e+00
1 1 1000 0 -8.319651e+01 -8.459319e+01 1.396680e+00
1 1 75 0 1.143327e+02 1.136595e+02 6.732383e-01
1 1 100 0 -5.129124e+01 -7.071154e+01 1.942030e+01
1 1 50 0 -5.772942e+01 -8.280038e+01 2.507096e+01
1 1 300 0 -1.400305e+02 -1.537947e+02 1.376415e+01
1 1 50 0 -1.337022e+02 -1.555698e+02 2.186758e+01
1 1 500 0 1.595758e+02 -7.824335e+00 -1.259987e+01
1 1 125 0 -4.733604e+01 1.542056e+02 -2.154164e+01
1 1 100 0 4.992889e+01 -2.633290e+01 7.626179e+01
1 1 1000 0 -7.710990e+01 -8.095981e+01 3.849910e+00
1 1 75 0 -1.156182e+02 -8.891552e+01 -2.670263e+01
1 1 25 0 1.429200e+02 1.138375e+02 2.908246e+01
1 1 300 0 -3.147130e+01 1.565795e+02 -8.050783e+00
1 1 25 0 -6.014649e+01 1.211379e+02 -1.284371e+00
1 1 1000 0 -6.763939e+01 -5.303659e+01 -1.460280e+01
1 1 100 0 -4.302927e+01 -4.561922e+01 2.589953e+00
1 1 125 0 1.159093e+00 -3.075503e+00 4.234596e+00
1 1 75 0 -8.608600e+01 -9.301447e+01 6.928465e+00
1 1 500 0 -1.259456e+02 4.664022e+01 7.414167e+00
1 1 50 0 -1.260445e+02 -1.261040e+02 5.951109e-02
1 1 300 0 -1.548076e+02 1.856487e+01 6.627552e+00
1 1 125 0 -1.057192e+02 5.128697e+01 2.299387e+01
1 1 100 0 -1.773302e+02 -2.119510e-01 2.881710e+00
