1 40 0 0    0.621    0.536    0.774    0.720    0.336    0.014 2 1 3 4 5 6  1210.278  348.037  617.393  495.893  552.749  503.019 
1 41 1 1    0.794    0.854    0.420    0.103    0.564    0.265 5 5 5 5 5 5  1505.290  801.980  562.570  487.780  1357.695  760.698 
1 42 1 1    0.271    0.678    0.126    0.942    0.381    0.601 2 2 2 2 2 2  1622.625  576.254  587.017  298.128  1066.268  725.266 
1 43 1 1    0.604    0.141    0.674    0.727    0.522    0.331 4 4 4 4 4 4  1278.045  529.626  686.386  909.321  730.224  741.006 
1 44 1 1    0.095    0.015    0.022    0.954    1.107    0.806 -9 -9 -9 -9 -9 -9  1362.718  625.840  989.486  471.606  967.348  837.748 
1 45 1 1    0.999    0.035    0.788    0.382    0.514    0.282 1 1 1 1 1 1  1580.487  550.355  693.165  1060.366  655.593  614.611 
1 46 1 0    0.392    0.508    0.239    0.482    0.677    0.701 1 2 3 4 5 6  987.219  728.254  1038.983  460.551  504.768  570.290 
1 47 1 0    0.668    0.335    0.652    0.492    0.731    0.122 1 2 3 4 5 6  1947.962  583.973  234.783  856.385  229.019  529.065 
1 48 1 1    0.374    0.570    0.564    0.547    0.292    0.654 5 5 5 5 5 5  2900.461  713.905  556.799  933.799  807.116  710.864 
1 49 1 0    0.541    0.657    0.469    0.687    0.261    0.385 1 3 4 5 6 6  951.276  869.892  991.556  369.125  303.538  2301.744 
1 50 1 1    1.063    0.454    0.145    0.631    0.281    0.426 3 3 3 3 3 3  1523.733  620.383  879.076  347.936  835.546  625.745 
1 51 1 1    0.325    0.488    0.590    0.256    0.582    0.759 1 1 1 1 1 1  1465.892  653.519  435.526  934.030  829.339  821.625 
1 52 1 0    0.372    0.778    0.171    0.176    0.394    1.109 1 2 3 4 5 6  1048.479  353.521  348.317  372.997  587.221  372.697 
1 53 1 1    0.568    0.412    0.304    0.634    0.446    0.637 -9 -9 -9 -9 -9 -9  1749.203  623.534  609.639  358.858  970.773  794.659 
1 54 1 0    0.712    0.046    0.808    0.488    0.174    0.773 1 2 3 4 5 6  1110.566  320.339  600.839  551.594  369.997  342.346 
1 55 1 1    0.440    0.028    0.240    0.750    0.705    0.838 5 5 5 5 5 5  1091.029  669.738  543.572  314.307  722.436  642.197 
1 56 1 0    0.368    0.634    0.520    0.338    0.402    0.740 1 2 3 4 5 6  1702.525  637.070  559.642  567.772  592.891  606.490 
1 57 1 1    0.596    0.591    0.348    0.661    0.258    0.547 -9 -9 -9 -9 -9 -9  1367.839  642.871  808.140  711.644  298.231  691.873 
1 58 1 1    0.649    0.076    0.062    0.478    0.814    0.921 -9 -9 -9 -9 -9 -9  1068.946  449.766  705.977  838.181  499.393  738.449 
1 59 1 0    0.302    0.512    0.649    0.555    0.626    0.356 1 2 3 4 5 6  1120.150  314.661  331.129  485.292  438.564  328.313 
1 60 1 0    0.505    0.386    0.573    0.673    0.571    0.292 1 2 -9 4 5 6  1256.381  276.403  290.039  851.529  634.244  443.611 
1 61 1 1    0.372    0.577    0.613    0.455    0.410    0.573 3 3 3 3 3 3  1424.792  727.650  743.860  867.840  669.722  824.388 
1 62 1 1    0.204    0.272    0.445    0.693    0.222    1.164 -9 -9 -9 -9 -9 -9  1189.621  570.430  463.485  727.612  686.245  441.469 
1 63 1 0    0.102    0.234    0.679    0.882    0.405    0.698 1 2 3 4 5 6  1205.754  350.596  273.413  351.008  510.278  355.961 
1 64 1 0    0.785    0.285    0.848    0.198    0.248    0.636 1 2 3 4 5 6  1247.971  284.462  323.139  312.355  532.436  372.895 
1 65 1 1    0.510    0.210    0.367    0.610    0.815    0.488 -9 -9 -9 -9 -9 -9  1367.676  513.125  590.173  306.055  675.476  749.655 
1 66 1 1    0.586    0.721    0.615    0.039    0.899    0.140 4 4 4 4 4 4  1404.453  524.190  311.921  658.984  840.665  875.800 
1 67 1 1    0.571    0.766    1.054    0.085    0.165    0.359 5 5 5 5 5 5  1417.218  939.959  1019.554  562.846  518.499  574.149 
1 68 1 0    0.145    0.461    0.695    0.703    0.845    0.150 1 2 3 4 5 6  1055.968  480.394  460.802  557.354  567.988  438.685 
1 69 1 0    0.941    0.802    0.684    0.364    0.171    0.037 1 2 3 4 5 6  1084.051  419.276  326.271  496.788  468.770  463.321 
1 70 1 0    0.305    0.690    0.382    0.339    0.796    0.488 1 2 3 4 5 6  996.057  298.529  345.722  375.461  416.713  411.082 
1 71 1 1    0.438    0.953    0.066    0.210    1.000    0.333 4 4 4 4 4 4  2183.785  686.691  882.689  425.673  789.258  593.415 
1 72 1 0    0.363    0.539    0.595    0.432    0.575    0.497 1 2 3 4 5 6  1107.874  433.567  378.336  1138.364  744.189  567.760 
1 73 1 0    0.247    0.709    0.678    0.189    0.693    0.484 1 2 3 4 5 6  2008.927  664.619  529.470  1019.562  592.972  551.216 
1 74 1 0    0.513    0.980    0.489    0.212    0.005    0.800 1 2 3 4 5 6  1089.016  328.590  563.066  540.529  669.751  471.697 
1 75 1 1    0.493    0.418    0.924    0.606    0.241    0.317 6 6 6 6 6 6  2834.276  479.942  628.596  1086.111  750.466  849.499 
1 76 1 1    0.860    0.345    0.044    0.111    0.805    0.836 4 4 4 4 4 4  1809.774  571.756  637.087  422.130  838.385  739.263 
1 77 1 0    0.472    0.842    0.264    0.003    0.546    0.873 1 2 3 4 5 6  996.740  507.276  364.313  391.389  312.072  333.731 
1 78 1 0    0.647    0.334    0.816    1.001    0.170    0.032 1 2 3 4 5 6  981.814  416.338  295.452  674.953  281.674  242.767 
1 79 1 0    0.185    0.881    0.718    0.573    0.437    0.206 1 2 3 4 5 6  1367.993  262.629  325.619  812.883  259.622  403.124 
1 80 1 0    0.038    0.266    0.335    1.062    0.658    0.641 1 2 3 4 5 6  1166.938  400.116  328.926  425.100  694.938  232.123 
2 1 0 0    0.638    0.484    0.321    0.353    0.117    1.088 1 2 3 4 5 6  1498.931  984.817  667.878  979.212  574.244  530.153 
2 2 0 0    0.873    0.679    0.930    0.225    0.279    0.014 1 2 3 4 5 6  1123.700  973.692  524.705  502.875  513.115  372.579 
2 3 0 0    0.431    0.778    0.248    0.445    0.317    0.782 1 2 3 4 5 6  1450.757  383.735  449.837  500.985  418.113  345.031 
2 4 0 1    0.556    0.399    0.650    0.420    0.389    0.585 1 2 2 2 2 2  1547.820  1954.723  1450.123  1769.663  1626.648  976.821 
2 5 0 0    0.706    0.090    0.400    0.077    1.098    0.630 1 2 3 4 5 6  1395.420  447.821  522.251  648.746  483.290  425.449 
2 6 0 1    0.617    0.330    0.782    0.449    0.275    0.547 1 2 3 4 5 6  3782.441  957.249  1759.301  541.418  1516.343  585.338 
2 7 0 0    0.679    0.404    0.623    0.531    0.188    0.576 1 2 3 4 5 6  1348.869  425.599  546.877  406.270  381.105  356.745 
2 8 0 0    0.064    0.884    0.840    0.194    0.313    0.704 1 2 3 4 5 6  1600.926  344.846  361.600  413.662  430.190  370.030 
2 9 0 1    0.525    0.489    0.518    0.570    0.555    0.342 1 -9 -9 -9 -9 -9  1201.398  1635.006  505.498  1070.228  1004.028  996.079 
2 10 0 1    0.036    1.120    0.131    1.027    0.336    0.350 4 4 4 4 4 4  2113.935  450.549  1659.982  461.427  1648.689  480.516 
2 11 0 1    0.299    0.584    0.627    0.232    0.543    0.715 1 -9 -9 -9 -9 -9  2171.133  1660.022  1045.667  1089.550  971.158  714.810 
2 12 0 1    0.314    0.413    0.739    0.104    0.254    1.176 1 1 1 1 1 1  1251.773  1505.795  1034.735  993.151  1029.108  841.715 
2 13 0 1    0.398    0.503    0.562    0.897    0.245    0.395 2 2 2 2 2 2  2068.686  1532.819  1417.576  753.704  1506.409  911.315 
