4 1 2 3 4 -9
4 1 2 3 4 5
4 1 2 3 4 5
4 1 2 -9 4 -9
4 1 2 3 4 5
4 1 -9 3 4 5
4 1 2 3 2 4
4 1 2 3 4 5
4 1 2 3 5 4
4 1 2 2 3 4
4 1 2 3 4 5
4 1 2 3 4 -9
4 1 2 3 4 5
4 1 2 3 5 4
4 1 2 3 4 -9
4 1 2 3 4 5
4 1 2 3 4 5
4 1 2 3 4 5
5 1 2 -9 -9 5
5 1 2 3 -9 5
5 1 4 3 3 5
5 1 2 3 4 5
5 1 1 3 -9 -9
5 1 2 3 4 -9
5 1 2 3 5 5
5 1 2 3 4 5
5 1 2 3 4 1
5 -9 2 4 3 -9
5 1 2 3 4 5
5 1 2 3 5 -9
5 1 2 3 4 5
5 1 2 3 -9 5
5 1 2 3 4 5
5 1 2 3 4 -9
5 1 2 3 4 -9
5 1 2 3 4 5
5 1 4 5 2 3
5 1 2 3 4 5
5 1 2 3 4 -9
5 1 2 3 4 5
5 1 2 3 4 5
5 1 2 3 4 5
5 2 3 -9 -9 -9
5 1 2 -9 5 -9
5 1 2 3 -9 5
5 1 2 3 4 -9
5 1 -9 2 3 4
5 1 2 3 4 -9
5 1 2 3 4 5
5 1 2 3 4 5
6 1 3 4 5 -9
6 1 2 4 3 5
6 1 2 3 4 5
6 1 2 3 4 5
6 1 3 2 4 5
6 1 2 3 4 5
6 1 2 3 5 4
6 1 2 3 5 -9
6 1 4 -9 3 -9
6 1 2 3 5 -9
6 1 2 3 4 5
6 1 3 2 5 -9
6 1 2 3 4 5
6 1 2 4 5 3
6 1 2 3 -9 5
6 1 2 3 4 5
6 1 2 3 4 5
6 1 2 3 4 5
6 1 2 4 3 5
6 1 2 3 4 -9
6 1 2 2 4 -9
6 1 3 4 5 -9
6 1 2 3 4 5
6 1 2 3 4 -9
6 1 2 3 4 5
6 1 2 3 4 5
6 1 2 3 4 5
6 1 2 3 4 5
6 1 2 3 4 5
6 1 2 3 4 5
6 1 2 3 4 5
6 1 2 3 4 5
7 1 2 -9 4 2
7 1 2 3 4 5
7 1 2 -9 4 5
7 1 2 3 4 5
7 1 2 3 5 -9
7 1 2 3 4 5
7 1 2 3 4 5
7 1 2 3 4 5
7 1 2 3 4 5
7 1 2 3 4 5
7 1 3 2 -9 -9
7 1 2 3 4 5
7 1 -9 3 4 5
7 1 2 3 4 5
7 1 2 3 4 5
7 1 2 3 4 5
7 1 2 3 4 5
7 1 2 3 4 5
7 1 2 3 4 5
7 1 2 3 4 5
7 1 2 3 4 5
7 1 2 3 4 5
7 1 2 3 4 5
7 1 2 3 4 5
7 1 2 3 4 5
7 1 2 3 4 5
7 1 2 3 4 5
7 1 2 3 4 5
7 1 2 3 4 5
7 1 2 3 4 5
7 1 2 3 4 5
7 2 1 3 4 5
8 -9 2 3 4 5
8 1 2 3 4 5
8 1 2 3 4 5
8 -9 2 1 4 5
8 1 2 -9 -9 -9
8 1 2 3 4 5
8 1 2 5 4 3
8 1 3 4 5 -9
8 1 2 3 4 5
8 1 -9 2 3 5
8 1 2 3 -9 -9
8 1 2 3 5 -9
8 1 2 5 4 -9
8 1 2 3 4 -9
8 1 2 3 5 4
8 1 2 -9 4 5
8 1 2 3 4 5
8 1 5 2 4 -9
8 -9 2 4 1 -9
8 1 3 2 4 5
8 1 2 4 5 -9
8 1 2 3 -9 5
8 1 5 3 5 -9
8 1 2 3 4 5
8 1 -9 3 4 5
8 1 2 3 4 5
8 1 4 3 4 -9
8 1 2 3 4 5
8 1 2 3 4 -9
8 1 2 3 5 4
8 1 2 5 4 3
8 1 2 -9 3 5
9 1 2 3 4 1
9 1 4 -9 5 -9
9 1 3 5 -9 2
9 1 3 2 5 4
9 1 3 2 -9 5
9 1 3 -9 4 -9
9 -9 5 3 -9 4
9 1 4 5 -9 -9
9 1 3 5 4 -9
9 1 2 4 3 5
9 1 2 3 -9 -9
9 1 2 3 4 5
9 1 2 3 -9 5
9 1 4 5 -9 -9
9 1 2 4 5 -9
9 1 3 5 -9 -9
9 1 2 3 4 -9
9 1 2 3 -9 -9
9 1 3 4 5 -9
9 1 2 3 4 1
9 1 2 3 4 5
9 1 2 3 5 -9
9 1 2 3 4 5
9 1 3 2 4 5
9 1 3 -9 4 -9
9 1 2 3 5 -9
9 1 2 4 -9 -9
9 1 2 3 -9 5
9 1 3 4 -9 -9
9 1 2 3 5 4
9 1 4 3 5 -9
9 2 1 3 4 5
10 1 2 3 4 5
10 -9 2 4 5 -9
10 1 4 3 -9 -9
10 1 -9 3 -9 -9
10 1 3 -9 2 -9
10 1 -9 -9 -9 -9
10 2 -9 4 -9 -9
10 1 2 -9 4 5
10 2 -9 -9 3 5
10 1 3 -9 -9 -9
10 1 3 -9 5 4
10 1 4 3 5 2
10 1 2 3 4 5
10 1 2 -9 -9 -9
10 1 -9 3 4 5
10 -9 5 1 -9 -9
10 1 2 -9 -9 2
10 -9 -9 4 -9 -9
10 1 2 3 4 -9
10 1 3 -9 5 -9
10 1 3 -9 -9 -9
10 1 -9 -9 -9 -9
10 1 2 -9 -9 -9
10 1 -9 3 2 5
10 1 3 2 4 5
10 1 2 4 -9 5
10 1 2 3 -9 5
10 3 -9 1 2 -9
10 1 4 2 3 5
10 1 4 3 -9 5
10 1 2 -9 4 5
10 1 2 3 -9 -9
11 1 3 2 4 5
11 1 2 3 4 5
11 1 2 3 4 5
11 1 2 -9 4 5
11 1 3 3 4 -9
11 1 2 5 4 -9
11 1 2 3 4 5
11 1 2 3 4 5
11 1 2 3 4 5
11 1 -9 3 -9 -9
11 1 2 3 4 5
11 1 2 3 -9 5
11 1 2 3 4 5
11 2 2 4 5 3
11 1 3 4 5 -9
11 1 2 3 -9 4
11 1 2 4 3 1
11 1 2 3 -9 5
11 1 2 3 4 5
11 1 2 3 4 5
11 1 2 3 4 2
11 1 2 3 4 -9
11 1 2 3 4 5
11 1 2 4 5 3
11 1 2 3 4 5
11 1 2 3 4 5
11 1 2 3 4 5
11 1 2 3 4 5
11 1 2 3 4 5
11 1 2 3 4 5
11 1 2 3 4 5
11 1 2 3 -9 4
12 1 2 3 4 5
12 1 -9 3 5 4
12 1 2 3 4 5
12 -9 -9 3 4 5
12 1 -9 4 3 -9
12 1 2 3 4 5
12 1 2 3 1 -9
12 1 5 3 -9 3
12 1 2 3 5 -9
12 1 2 3 -9 -9
12 1 2 3 -9 5
12 1 4 3 -9 5
12 1 3 2 -9 5
12 1 3 -9 4 5
12 1 2 3 4 5
12 1 2 3 4 5
12 1 2 3 4 -9
12 1 3 3 4 -9
12 -9 1 2 -9 -9
12 1 2 3 4 5
12 4 2 3 -9 1
12 1 2 3 -9 5
12 1 2 3 5 4
12 1 2 3 -9 5
12 1 2 3 4 -9
12 4 1 2 3 -9
12 1 2 3 -9 -9
12 1 4 3 4 5
12 1 2 3 4 5
12 1 2 3 4 5
12 1 2 3 4 -9
12 1 2 4 3 2
13 1 3 4 5 -9
13 1 2 3 4 5
13 1 2 3 4 5
13 1 2 3 4 5
13 1 2 3 4 5
13 1 2 3 4 2
13 1 2 3 4 5
13 1 2 3 4 5
13 1 2 3 4 5
13 1 2 3 4 5
13 1 2 3 4 5
13 1 2 3 4 5
13 1 2 3 4 5
13 1 2 3 4 5
13 1 4 5 3 -9
13 1 2 -9 -9 5
13 1 2 3 4 5
13 1 2 3 4 5
13 1 2 3 -9 -9
13 1 2 3 4 -9
13 1 2 3 4 5
13 1 2 3 4 5
13 1 2 3 4 5
13 1 2 3 4 5
13 1 2 -9 4 5
13 1 2 3 4 5
13 1 2 4 3 -9
13 1 2 3 -9 5
13 1 2 3 4 5
13 1 2 3 -9 -9
13 1 2 3 4 -9
13 2 2 3 4 -9
14 1 -9 4 3 -9
14 1 2 3 1 5
14 5 4 3 -9 -9
14 1 2 -9 -9 3
14 1 2 3 4 5
14 1 2 3 4 5
14 1 -9 -9 4 5
14 1 2 3 4 -9
14 1 2 4 -9 4
14 1 2 3 4 5
14 1 2 3 4 5
14 1 -9 2 3 1
14 1 2 3 4 5
14 1 3 4 2 1
14 1 2 3 4 5
14 -9 2 3 4 5
14 1 2 3 4 5
14 1 2 3 4 5
14 1 2 3 4 -9
14 1 2 3 4 5
14 1 2 3 4 5
14 1 2 3 4 5
14 1 2 3 4 5
14 1 2 3 4 5
14 1 2 3 4 5
14 1 2 4 -9 -9
14 1 2 3 4 5
14 1 2 3 4 5
14 1 -9 2 3 -9
14 1 2 3 4 5
14 1 -9 3 4 5
14 1 2 3 4 5
15 1 2 3 4 5
15 1 4 3 2 5
15 1 2 3 4 5
15 1 2 3 4 3
15 1 2 3 4 5
15 1 3 3 4 5
15 1 3 -9 5 4
15 1 2 3 4 5
15 1 2 3 4 5
15 1 2 3 4 5
15 1 2 3 4 5
15 1 2 4 -9 3
15 1 2 3 5 4
15 1 2 3 4 5
15 1 2 3 4 5
15 1 -9 3 -9 -9
15 1 2 3 5 -9
15 1 2 -9 -9 -9
15 1 2 3 4 5
15 1 2 3 4 5
15 1 2 -9 5 3
15 1 3 2 5 4
15 1 2 4 -9 1
15 1 3 3 4 5
15 1 2 5 -9 -9
15 1 2 3 4 5
15 1 2 3 4 5
15 1 2 3 4 5
15 1 2 3 4 5
15 1 2 3 5 4
15 1 2 3 4 5
15 1 2 3 4 5
16 1 2 4 3 -9
16 -9 3 5 -9 -9
16 1 3 4 2 -9
16 1 5 4 3 -9
16 1 3 -9 5 4
16 1 -9 4 -9 -9
16 1 2 3 5 -9
16 1 2 3 4 5
16 1 3 5 2 -9
16 1 -9 3 5 4
16 1 3 4 2 5
16 1 4 2 -9 5
16 1 2 3 2 5
16 1 2 4 5 -9
16 1 2 3 4 5
16 1 4 5 3 -9
16 1 4 2 -9 3
16 1 3 2 4 -9
16 1 3 2 -9 5
16 1 3 2 4 1
16 1 4 2 5 -9
16 1 2 3 2 5
16 1 3 4 5 -9
16 1 2 2 3 1
16 3 4 -9 4 -9
16 1 3 4 -9 2
16 1 4 2 3 -9
16 1 3 2 1 5
16 1 2 3 4 -9
16 1 -9 3 -9 5
16 1 -9 3 2 -9
16 1 3 2 -9 5
17 1 2 3 4 5
17 1 2 3 4 5
17 1 3 2 4 5
17 1 2 3 4 5
17 1 2 3 4 5
17 1 2 4 3 5
17 1 2 3 4 5
17 1 2 3 4 5
17 1 2 3 4 5
17 1 2 3 4 5
17 1 2 3 4 5
17 1 2 3 5 4
17 1 2 3 4 5
17 1 4 3 1 5
17 1 2 4 3 5
17 1 2 4 5 3
17 1 2 3 4 5
17 1 2 3 4 5
17 1 2 3 4 -9
17 1 2 4 5 3
17 1 2 3 4 5
17 1 2 4 5 2
17 1 2 3 4 5
17 1 2 3 4 5
17 1 2 -9 4 5
17 1 2 3 4 5
17 1 2 3 4 -9
17 4 1 2 3 5
17 1 2 3 5 4
17 1 2 3 5 4
17 1 2 3 4 5
17 1 2 3 4 5
18 1 2 4 -9 3
18 1 2 3 -9 5
18 1 2 3 -9 2
18 1 3 1 5 4
18 -9 4 3 4 2
18 1 2 3 4 5
18 1 2 3 4 5
18 1 2 3 4 5
18 1 2 3 4 5
18 1 2 4 1 -9
18 1 2 3 4 2
18 1 2 3 5 -9
18 1 2 3 4 5
18 1 2 3 5 4
18 1 2 3 4 5
18 1 -9 3 4 5
18 1 2 -9 4 5
18 1 2 3 4 5
18 1 2 -9 4 5
18 1 2 3 4 5
18 1 2 -9 4 2
18 -9 2 3 4 5
18 1 2 3 4 5
18 1 2 3 4 5
18 1 2 3 4 5
18 -9 2 4 1 5
18 1 2 3 4 5
18 1 3 4 5 -9
18 1 2 3 4 5
18 1 -9 3 4 5
18 1 2 3 4 -9
18 2 -9 -9 4 5
19 1 -9 3 4 5
19 1 2 4 5 -9
19 1 2 3 -9 -9
19 1 2 3 -9 5
19 1 2 3 4 -9
19 1 2 3 4 5
19 1 2 3 4 2
19 1 2 3 4 5
19 1 2 3 4 5
19 1 2 3 4 -9
19 1 2 3 -9 5
19 1 2 3 4 5
19 1 2 3 -9 5
19 1 2 3 4 -9
19 1 2 4 5 3
19 1 2 3 4 5
19 1 2 3 -9 -9
19 1 2 4 3 5
19 1 2 4 3 5
19 1 2 3 4 5
19 1 2 3 4 5
19 1 2 3 -9 5
19 1 2 3 4 5
19 1 2 3 4 -9
19 1 2 3 4 5
19 1 2 3 -9 -9
19 1 2 -9 5 -9
19 1 2 3 4 5
19 1 2 3 4 5
19 1 2 3 4 5
19 1 2 3 4 5
19 1 2 3 4 5
20 1 2 3 2 5
20 1 2 3 4 2
20 1 4 -9 4 3
20 1 2 3 -9 -9
20 1 2 3 4 5
20 1 4 2 -9 5
20 1 2 3 5 4
20 1 2 3 4 -9
20 1 -9 3 4 -9
20 -9 1 2 3 -9
20 1 2 4 3 5
20 1 2 3 4 5
20 1 5 2 3 4
20 1 2 3 4 5
20 1 3 4 2 5
20 1 2 3 4 5
20 1 2 4 -9 5
20 1 2 3 4 5
20 1 2 3 4 5
20 1 2 -9 5 -9
20 1 2 3 4 5
20 1 2 3 2 5
20 1 -9 3 4 5
20 1 2 3 4 -9
20 1 3 -9 5 4
20 1 2 3 4 5
20 1 2 3 4 5
20 1 2 3 4 -9
20 1 2 3 -9 -9
20 1 2 4 3 1
20 1 2 3 4 5
20 1 2 3 4 5
