  1  1     13  30  P W V B Z   0.000   2.183   2.473   2.176   3.162  P  D  R  S  Z    2.112    0.741    0.987    0.689    0.946 
  1  1      3  31  N S X Z B   0.000   2.142   2.041   2.122   1.946  N  S  D  Z  B    1.813    0.934    1.301    1.149    0.842 
  1  1      1  32  V J G H C   0.000   1.035   1.135   1.162   1.271  J  G  R  S  C    2.260    1.390    0.962    1.243    1.056 
  1  1     13  33  W G X P V   0.000   2.102   2.676   2.244   2.379  L  D  R  B  V    2.438    0.988    1.299    0.946    1.055 
  1  1     13  34  L N T B J   0.000   1.915   2.254   1.811   2.217  L  N  T  B  J    1.492    0.863    0.810    0.868    1.084 
  1  1      3  35  V T K P N   0.000   2.101   2.392   2.108   2.190  V  J  P  L  N    2.217    1.040    1.637    0.798    0.652 
  1  1      0  36  N F V X R   0.000   0.000   0.000   0.000   0.000  N  F  V  X  R    0.891    0.611    0.638    0.677    0.530 
  1  1      3  37  Z P G F D   0.000   2.143   1.865   2.028   2.582  Z  G  R  T  D    1.732    2.380    1.068    1.041    1.555 
  1  1      1  38  D G J H W   0.000   1.034   1.284   1.189   1.257  J  D  G  R  W    3.138    1.052    1.842    0.827    0.878 
  1  1      0  39  N P V H W   0.000   0.000   0.000   0.000   0.000  N  P  V  H  W    0.960    0.638    1.417    0.744    0.542 
  1  1      0  40  W Z B S D   0.000   0.000   0.000   0.000   0.000  W  Z  B  S  D    1.026    0.623    1.300    1.692    1.153 
  1  1     13  41  C N L T S   0.000   2.373   2.271   2.149   2.514  D  L  R  G  S    2.438    1.328    1.349    1.381    0.880 
  1  1      0  42  S F W D C   0.000   0.000   0.000   0.000   0.000  S  F  W  D  C    1.662    0.865    0.837    0.501    0.553 
  1  1     13  43  M Z S G F   0.000   2.306   2.136   2.433   1.973  R  S  D  F  G    1.557    1.042    1.041    0.704    1.125 
  1  1      1  44  M F T N P   0.000   1.320   1.392   1.217   1.392  M  F  R  T  V    2.924    1.879    1.517    1.028    0.760 
  1  1      3  45  W P R J B   0.000   2.387   2.068   2.582   2.231  W  P  R  J  B    1.613    1.058    0.687    0.853    0.920 
  1  1      1  46  B Z K J N   0.000   1.023   1.081   1.244   1.190  B  J  Z  M  P    2.545    1.340    1.555    1.178    1.383 
  1  1      1  47  S K N T F   0.000   1.048   1.230   1.379   1.244  S  K  J  N  T    1.839    1.110    1.206    1.107    1.094 
  1  1      3  48  P L X Z R   0.000   1.833   1.906   1.730   1.757  P  X  L  Z  R    1.410    1.569    0.936    1.052    0.447 
  1  1      0  49  V W F C R   0.000   0.000   0.000   0.000   0.000  V  W  F  C  R    1.136    0.529    0.882    0.583    0.529 
  1  1      3  50  R L D B M   0.000   1.955   1.987   2.271   2.258  R  T  S  D  M    3.032    1.758    1.419    0.689    1.424 
  1  1      1  51  H L Z T D   0.000   1.238   1.163   1.608   1.271  H  L  T  R  D    1.964    1.541    0.961    0.635    0.837 
  1  1      0  52  J V P D C   0.000   0.000   0.000   0.000   0.000  J  V  P  D  C    1.029    0.555    0.761    0.542    0.530 
  1  1      3  53  K B M F T   0.000   2.037   2.096   2.177   1.880  K  B  D  F  T    1.764    1.138    1.476    0.733    0.636 
  1  1      1  54  D N K G F   0.000   1.524   0.960   0.988   1.229  D  N  T  R  F    1.165    2.114    0.974    1.611    0.810 
  1  1      3  55  T C W X P   0.000   2.011   1.974   2.515   2.380  T  C  W  X  P    1.545    0.854    0.868    1.164    2.246 
  1  1      1  56  M K C W R   0.000   1.063   1.244   1.312   1.325  M  G  S  T  R    1.844    1.558    1.554    0.989    0.932 
  1  1      3  57  N F W G P   0.000   2.025   2.394   2.799   2.569  W  S  T  G  P    2.249    0.717    1.055    1.230    1.016 
  1  1      0  58  L H R F J   0.000   0.000   0.000   0.000   0.000  L  H  R  F  J    1.490    0.474    0.649    0.610    0.881 
  1  1      0  59  F X Z D R   0.000   0.000   0.000   0.000   0.000  F  X  Z  D  R    0.978    0.556    0.906    0.502    0.556 
  1  1      1  60  C P G R K   0.000   1.484   1.069   1.001   0.866  C  D  S  R  K    1.546    0.895    1.232    0.640    1.043 
  2  1      3   1  T H X L S   0.000   1.585   1.585   1.798   1.705  B  B  X  L  S    3.792    0.772    1.299    0.883    0.662 
  2  1      1   2  D T B M Z   0.000   0.759   1.150   1.286   1.137  B  B  L  M  Z    4.562    1.273    3.396    0.934    0.894 
  2  1      0   3  N S D V R   0.000   0.000   0.000   0.000   0.000  N  S  D  V  R    0.972    0.608    0.474    0.489    0.203 
  2  1      1   4  J T D G N   0.000   1.191   2.206   1.475   1.191  B  B  D  G  N    2.505    1.016    1.030    1.393    1.666 
  2  1     13   5  X S F Z M   0.000   2.732   3.329   2.625   1.962  B  B  B  Z  M    3.319    0.894    1.207    1.125    0.180 
  2  1     13   6  G D L W F   0.000   2.137   2.774   1.895   1.989  B  B  L  W  S    2.088    0.637    1.857    0.946    1.061 
  2  1      3   7  L G P D S   0.000   1.922   1.665   2.111   1.854  B  B  B  D  S    4.753    0.621    0.340    1.964    0.690 
  2  1      3   8  S B J N P   0.000   2.788   1.976   1.922   1.787  B  B  N  L  S    2.821    0.247    1.475    4.442    0.715 
  2  1      1   9  L N R M J   0.000   1.301   1.583   1.151   1.164  B  B  M  N  J    3.317    0.206    1.111    0.760    0.572 
  2  1      3  10  K G J D P   0.000   2.056   1.922   1.773   3.207  B  G  J  N  B    2.455    1.193    0.652    1.640    3.733 
  2  1     13  11  X R F Z N   0.000   2.179   2.098   3.383   2.098  X  B  B  Z  N    2.413    1.260    1.299    1.187    0.357 
  2  1      3  12  Z P K M N   0.000   1.623   2.057   1.909   1.990  Z  B  M  B  B    3.926    1.340    2.777    5.251    0.124 
  2  1      0  13  D H K G B   0.000   0.000   0.000   0.000   0.000  D  H  K  G  B    1.500    0.570    0.693    0.597    0.502 
  2  1      1  14  L J W Z P   0.000   1.354   1.313   1.340   1.246  W  K  B  Z  B    2.818    2.707    1.271    1.839    2.451 
  2  1      3  15  C D R Z P   0.000   1.949   1.909   1.868   2.057  B  B  B  Z  P    4.064    0.084    0.084    1.135    0.019 
  2  1      0  16  D N T H W   0.000   0.000   0.000   0.000   0.000  D  N  T  H  W    1.228    0.570    0.365    0.301    0.405 
  2  1      0  17  J Z W C B   0.000   0.000   0.000   0.000   0.000  J  Z  W  B  C    1.055    0.703    0.664    0.516    0.541 
  2  1      0  18  Z T P V M   0.000   0.000   0.000   0.000   0.000  Z  V  P  T  M    1.038    1.047    1.410    0.434    0.289 
  2  1      0  19  T P C Z M   0.000   0.000   0.000   0.000   0.000  V  T  C  P  M    3.192    0.556    0.920    0.465    0.311 
  2  1      3  20  F D P M B   0.000   1.855   1.719   1.530   1.706  B  B  M  V  B    2.699    1.205    0.908    5.373    2.235 
  2  1     13  21  L X P W H   0.000   1.776   2.814   2.166   2.017  B  B  V  W  H    2.280    0.139    0.880    1.450    0.098 
  2  1      0  22  K G X D B   0.000   0.000   0.000   0.000   0.000  K  G  X  V  B    1.134    0.730    0.488    1.313    0.042 
  2  1      1  23  H V P F C   0.000   1.667   1.787   1.341   1.113  B  B  V  T  C    2.899    0.503    1.502    1.991    0.500 
  2  1      0  24  C P T D F   0.000   0.000   0.000   0.000   0.000  C  P  T  D  F    1.381    0.530    0.975    1.733    0.179 
  2  1     13  25  P R N D M   0.000   2.356   2.126   2.572   2.017  B  B  B  D  M    3.874    0.325    0.274    0.489    0.112 
  2  1      0  26  V C B T M   0.000   0.000   0.000   0.000   0.000  V  C  B  T  M    2.027    0.229    0.568    0.259    0.056 
  2  1      0  27  Z P J B K   0.000   0.000   0.000   0.000   0.000  Z  P  J  P  K    1.284    1.153    0.407    1.289    0.110 
  2  1     13  28  N T C D L   0.000   2.166   2.302   2.220   2.044  B  B  B  D  L    3.074    0.056    0.394    0.461    0.110 
  2  1      3  29  C B F S D   0.000   2.314   1.814   1.760   1.720  C  B  F  S  B    2.360    0.895    1.084    1.920    1.424 
  2  1      1  30  K D L C G   0.000   1.221   1.029   1.124   1.124  B  B  B  C  G    3.212    0.053    0.111    1.165    0.192 
  2  1      1  31  J D S B G   0.000   1.348   1.083   1.056   1.206  B  B  S  G  B    3.146    0.028    0.922    3.076    1.095 
  2  1      3  32  R M V T P   0.000   5.213   2.193   2.004   1.598  B  B  V  P  T    3.402    0.097    1.029    1.940    0.025 
  2  1      1  33  L P T X M   0.000   1.248   1.287   1.111   1.314  B  T  X  M  M    3.197    0.885    0.567    0.042    1.422 
  2  1      3  34  D H S P L   0.000   1.680   1.747   1.855   1.679  B  B  M  S  L    2.943    0.124    1.829    0.188    0.056 
  2  1      0  35  J Z D M H   0.000   0.000   0.000   0.000   0.000  J  Z  D  M  H    1.245    0.851    0.460    0.288    0.515 
  2  1      3  36  C X V R Z   0.000   1.816   1.855   2.992   1.666  B  X  B  B  B    2.646    1.313    2.981    0.042    0.179 
  2  1     13  37  G R W N C   0.000   2.236   2.018   2.085   1.869  B  B  B  N  C    2.967    0.070    0.125    0.379    0.270 
  2  1      1  38  D P M G V   0.000   1.195   1.260   1.409   1.043  B  B  D  V  V    3.293    0.303    0.933    0.503    1.570 
  2  1     13  39  H R B Z N   0.000   2.480   2.751   1.920   2.830  B  B  B  B  N    3.767    0.247    0.556    0.773    0.069 
  2  1     13  40  B P J W G   0.000   2.331   2.031   2.315   1.842  B  B  J  W  G    3.143    0.231    1.100    0.648    0.760 
  2  1     13  41  P F V L D   0.000   1.722   3.886   2.085   2.221  B  B  B  L  D    2.426    0.083    0.135    0.681    0.434 
  2  1      1  42  N H F X K   0.000   1.277   1.138   1.301   1.476  B  B  F  B  K    3.468    0.056    1.164    2.923    0.719 
  2  1     13  43  C R D G H   0.000   2.155   2.992   2.248   3.507  B  B  B  P  H    3.173    0.094    0.271    0.962    0.015 
  2  1      3  44  V M R N T   0.000   1.776   1.855   1.720   2.059  B  B  N  R  T    4.081    0.098    1.654    1.409    1.008 
  2  1      0  45  W B K X N   0.000   0.000   0.000   0.000   0.000  W  B  K  X  N    1.342    0.313    0.489    0.434    0.180 
  2  1     13  46  B C P J G   0.000   1.645   2.303   1.869   1.693  B  B  C  J  G    2.279    0.056    0.611    2.655    0.839 
  2  1      0  47  H S F K B   0.000   0.000   0.000   0.000   0.000  H  S  F  K  B    0.867    0.378    0.368    0.625    0.124 
  2  1      3  48  R V B T H   0.000   1.913   1.585   2.045   1.626  B  B  H  T  T    2.401    3.918    1.299    0.475    1.302 
  2  1     13  49  F N S X W   0.000   2.035   2.533   2.560   3.034  B  B  B  B  W    2.655    0.028    0.098    1.259    0.530 
  2  1      1  50  V H F D C   0.000   1.523   1.218   1.450   1.153  B  B  B  V  C    2.875    0.111    0.193    1.926    0.785 
  2  1     13  51  W H Z D T   0.000   2.157   2.899   2.100   2.208  B  Z  D  T  T    2.361    1.208    1.126    0.111    1.274 
  2  1      1  52  T G Z N K   0.000   1.413   2.655   1.694   1.382  B  B  Z  N  K    1.766    0.240    0.365    0.206    0.286 
  2  1      1  53  F W Z N R   0.000   1.020   1.179   1.991   1.342  B  B  H  R  N    2.158    0.217    3.453    0.420    1.478 
  2  1     13  54  P M N K G   0.000   1.940   1.883   2.465   2.100  B  B  B  K  G    2.751    0.233    0.271    0.897    0.247 
  2  1      3  55  F G H V P   0.000   1.982   1.856   1.761   1.734  V  B  H  V  P    3.188    0.138    1.736    1.194    3.145 
  2  1      0  56  S W R Z F   0.000   0.000   0.000   0.000   0.000  S  W  R  F  Z    2.885    0.488    0.719    2.138    0.300 
  2  1      3  57  F V W X Z   0.000   1.875   1.788   1.829   3.264  B  B  B  B  Z    4.380    0.071    2.139    0.098    0.175 
  2  1      1  58  G B W P S   0.000   1.171   1.071   1.274   2.587  B  B  B  B  S    3.306    0.218    1.274    0.110    0.313 
  2  1      0  59  L P W T D   0.000   0.000   0.000   0.000   0.000  L  P  W  T  P    1.143    0.801    1.300    0.884    2.508 
  2  1      1  60  J V N Z W   0.000   1.318   1.599   1.301   1.153  B  B  N  Z  W    2.115    0.084    1.017    1.597    0.352 
  3  1      1   1  T H X M W   0.000   1.365   1.177   2.056   1.258  T  X  H  M  N    2.276    2.974    2.128    3.546    1.557 
  3  1      3   2  Z K X R G   0.000   1.647   2.002   2.110   2.394  Z  B  X  R  B    2.411    2.882    2.855    1.056    4.059 
  3  1      1   3  X R C N G   0.000   1.187   2.259   1.285   1.136  X  B  D  R  T    3.264    3.382    2.043    1.396    1.967 
  3  1      3   4  R V C T L   0.000   2.540   2.367   2.029   1.596  T  V  R  L  B    6.876    2.366    0.758    2.885    2.883 
  3  1      3   5  B P K L F   0.000   1.593   1.786   1.826   1.840  B  L  R  B  F    4.359    1.678    0.867    2.519    0.594 
  3  1      1   6  D L N F P   0.000   1.013   1.163   1.191   1.245  P  L  M  F  P    2.899    1.015    0.906    1.083    0.798 
  3  1      1   7  V Z T R W   0.000   1.106   1.664   1.029   1.218  V  R  W  L  W    3.168    1.651    2.030    2.113    0.931 
  3  1      1   8  D W J R F   0.000   1.473   1.258   2.097   1.164  B  D  J  R  F    4.141    0.851    0.855    0.490    0.758 
  3  1      1   9  J Z D L H   0.000   1.216   1.177   1.380   1.191  J  D  L  H  H    4.128    0.701    0.774    0.935    1.380 
  3  1     13  10  Z S M F C   0.000   2.243   1.718   2.002   1.948  Z  M  F  V  S    2.354    1.341    2.030    1.937    2.734 
  3  1      0  11  T J X Z C   0.000   0.000   0.000   0.000   0.000  T  J  X  Z  T    1.212    1.234    0.512    0.620    0.653 
  3  1      3  12  F C N D W   0.000   2.244   2.192   1.826   1.867  F  C  D  Z  T    4.398    0.773    0.513    4.587    1.371 
  3  1     13  13  J S G V T   0.000   2.731   2.286   2.611   2.219  J  F  S  T  T    3.602    1.205    1.166    0.730    0.909 
  3  1      0  14  D P K N X   0.000   0.000   0.000   0.000   0.000  D  P  K  N  X    1.170    0.572    0.541    0.542    0.636 
  3  1     13  15  H L S V D   0.000   2.271   2.584   2.773   2.625  H  F  L  M  N    2.045    0.840    0.976    0.866    4.535 
  3  1      0  16  J F C W V   0.000   0.000   0.000   0.000   0.000  J  F  C  W  V    1.321    0.977    0.597    0.786    0.489 
  3  1      1  17  F N V L C   0.000   1.569   0.920   0.934   1.096  F  N  L  V  C    1.831    0.962    0.581    0.921    0.529 
  3  1     13  18  P J T C W   0.000   2.015   2.205   2.097   2.219  P  J  V  C  W    3.997    1.041    0.784    0.689    0.908 
  3  1     13  19  L K D T Z   0.000   2.055   2.544   1.867   2.354  L  K  M  N  Z    2.130    0.800    1.747    0.975    1.124 
  3  1      0  20  H Z C M D   0.000   0.000   0.000   0.000   0.000  H  Z  M  N  D    1.213    1.055    1.018    0.949    0.499 
  3  1      1  21  X N D P K   0.000   1.028   1.489   1.069   1.407  Z  N  X  B  K    2.923    1.073    0.946    0.976    0.600 
  3  1      3  22  D B H M K   0.000   1.689   1.705   1.827   2.057  D  J  M  N  K    3.387    0.934    0.744    0.814    0.395 
  3  1      3  23  Z F L M W   0.000   2.068   2.476   1.705   1.788  Z  D  J  M  W    2.813    1.434    2.409    1.001    0.798 
  3  1     13  24  Z M J L X   0.000   2.260   2.192   2.273   2.882  Z  J  T  M  S    1.964    2.276    0.729    1.057    1.527 
  3  1      1  25  P V S F K   0.000   1.774   1.217   1.381   1.177  T  J  B  S  K    3.576    1.695    1.058    0.800    0.625 
  3  1      0  26  F P C V T   0.000   0.000   0.000   0.000   0.000  V  P  V  Z  T    1.145    0.802    1.935    1.272    0.503 
  3  1     13  27  D G N H K   0.000   1.989   2.111   3.220   2.002  D  S  F  J  K    2.616    0.797    0.920    0.948    0.609 
  3  1      3  28  X V B K W   0.000   1.730   2.111   1.854   2.003  X  P  V  M  K    1.854    1.169    0.785    0.937    0.815 
  3  1     13  29  G L P M T   0.000   2.583   2.260   2.179   2.842  G  L  K  M  T    2.803    0.842    0.770    0.921    0.879 
  3  1      3  30  D V M J L   0.000   2.192   2.801   2.382   2.395  D  J  K  L  L    3.912    1.164    0.760    0.785    1.193 
  3  1     13  31  X H V S B   0.000   2.220   2.680   2.016   2.395  S  F  K  L  B    2.466    0.934    0.693    0.623    0.543 
  3  1     13  32  L F G C T   0.000   2.193   2.044   1.922   1.922  L  F  G  N  M    1.857    0.608    1.030    1.070    0.813 
  3  1     13  33  N L J G H   0.000   2.327   3.045   2.057   2.247  L  N  M  H  H    2.779    0.716    0.784    1.071    1.245 
  3  1      0  34  K D H P W   0.000   0.000   0.000   0.000   0.000  K  D  H  P  W    1.362    0.770    0.491    0.518    0.459 
  3  1      1  35  W J N F K   0.000   1.341   1.151   1.381   1.353  S  J  L  M  K    2.667    0.504    0.838    0.771    0.502 
  3  1     13  36  H X G T V   0.000   2.367   2.815   3.437   2.328  K  S  T  U  V    2.943    0.660    0.922    1.194    0.907 
  3  1      1  37  V M X W F   0.000   1.314   1.096   1.259   1.205  B  X  M  W  F    2.304    0.921    0.843    0.933    0.745 
  3  1      3  38  B M V N R   0.000   1.949   2.016   1.895   1.624  B  F  M  N  R    1.760    1.204    0.743    0.666    0.476 
  3  1      0  39  C Z M R W   0.000   0.000   0.000   0.000   0.000  C  Z  M  R  W    1.143    1.138    0.639    0.435    0.462 
  3  1      1  40  D R L N V   0.000   1.181   1.406   1.949   1.422  D  M  N  R  V    1.737    0.853    0.732    0.553    0.841 
  3  1      3  41  Z T G S X   0.000   2.004   2.017   1.746   2.098  T  M  N  S  S    3.858    0.775    0.703    0.746    1.099 
  3  1     13  42  R M J F B   0.000   1.734   2.558   2.017   2.328  S  J  M  R  B    2.858    1.060    0.774    0.949    0.826 
  3  1     13  43  J B G K T   0.000   2.842   2.450   2.666   2.382  S  J  T  U  V    2.885    0.992    0.702    0.842    0.703 
  3  1      3  44  M T H B N   0.000   1.908   1.585   1.785   1.692  T  S  H  U  V    2.505    0.730    0.950    1.789    0.716 
  3  1      1  45  D C P S G   0.000   1.584   1.110   1.245   1.232  S  T  P  E  G    1.925    0.706    1.531    0.836    0.814 
  3  1      0  46  X W K P M   0.000   0.000   0.000   0.000   0.000  X  W  K  P  M    1.042    0.515    0.584    0.433    0.529 
  3  1      0  47  G B H N L   0.000   0.000   0.000   0.000   0.000  G  B  H  N  L    1.213    0.584    0.585    1.178    0.489 
  3  1      3  48  N X H G B   0.000   2.788   2.112   2.951   2.152  D  X  G  B  B    3.454    0.989    0.790    0.852    1.163 
  3  1      0  49  F V R Z S   0.000   0.000   0.000   0.000   0.000  F  V  R  Z  S    1.106    0.595    0.625    0.650    0.663 
  3  1      3  50  S K L X P   0.000   1.937   1.963   1.895   2.545  S  F  J  L  P    2.356    0.625    0.802    0.585    0.474 
  3  1      0  51  G V T N W   0.000   0.000   0.000   0.000   0.000  G  V  T  N  W    1.037    1.032    0.489    0.636    0.661 
  3  1      3  52  H P C J B   0.000   2.276   2.112   1.787   1.638  S  T  M  B  P    1.923    0.785    0.975    1.911    0.922 
  3  1      0  53  T J G M L   0.000   0.000   0.000   0.000   0.000  T  J  G  M  L    1.120    0.881    0.516    0.636    0.570 
  3  1     13  54  M T C D X   0.000   2.478   2.369   2.112   1.787  M  R  R  S  V    1.548    0.799    3.830    1.382    1.814 
  3  1      0  55  B N W P F   0.000   0.000   0.000   0.000   0.000  B  N  W  V  F    1.499    0.586    0.622    2.156    0.405 
  3  1      3  56  K D L R V   0.000   1.911   4.196   2.857   2.329  K  S  T  R  V    1.630    1.584    0.841    0.637    0.800 
  3  1      0  57  B S X C W   0.000   0.000   0.000   0.000   0.000  B  S  X  C  W    1.094    0.543    0.570    0.626    0.543 
  3  1      1  58  V L T C S   0.000   1.425   1.016   1.165   1.165  T  L  S  R  S    1.684    0.802    1.271    1.939    0.649 
  3  1      0  59  S F K P X   0.000   0.000   0.000   0.000   0.000  S  F  K  P  X    0.895    0.583    0.638    0.718    0.758 
  3  1      1  60  W G P C F   0.000   1.168   2.451   1.110   1.503  T  S  U  V  F    2.614    0.760    0.668    0.733    0.747 
  4  1      1   1  M J X L V   0.000   1.508   1.351   1.364   1.405  M  G  L  B  V    2.692    0.659    0.529    0.944    0.205 
  4  1      3   2  T D L N G   0.000   3.262   2.216   2.013   2.162  B  T  L  G  M    3.516    1.148    2.761    1.457    0.137 
  4  1     13   3  K B N W M   0.000   3.396   3.216   3.729   2.351  B  C  N  W  M    3.302    3.019    1.178    1.224    1.501 
  4  1      3   4  F L C M X   0.000   1.953   1.971   1.702   1.959  B  L  C  M  X    3.907    2.857    0.216    0.162    1.259 
  4  1      1   5  T N R V B   0.000   1.183   1.175   1.297   1.148  B  B  N  V  B    2.610    0.097    0.475    0.434    0.094 
  4  1      3   6  C Z M T R   0.000   2.128   1.905   2.392   1.892  B  C  M  T  R    2.951    0.736    0.148    0.125    1.189 
  4  1      0   7  D W P S G   0.000   0.000   0.000   0.000   0.000  D  W  B  S  G    1.430    0.433    0.623    0.864    0.217 
  4  1      1   8  L B F P G   0.000   1.182   1.405   1.595   1.825  L  P  B  G  B    2.855    1.354    1.821    1.637    1.098 
  4  1      1   9  P R H V Z   0.000   1.209   1.284   1.932   1.459  B  B  H  V  Z    2.560    0.175    1.338    0.203    0.731 
  4  1      0  10  M H C X F   0.000   0.000   0.000   0.000   0.000  M  H  C  X  F    1.122    0.607    0.988    0.797    0.815 
  4  1     13  11  B F M D J   0.000   2.453   2.933   2.405   2.487  B  B  M  D  J    2.003    0.069    0.528    0.515    0.557 
  4  1      0  12  P K C S M   0.000   0.000   0.000   0.000   0.000  P  K  C  S  M    1.486    0.688    0.606    0.809    0.705 
  4  1      1  13  S P N H T   0.000   1.291   1.379   1.717   1.540  B  B  M  H  T    1.787    0.177    1.261    0.274    0.174 
  4  1     13  14  Z R V F T   0.000   2.751   4.123   4.447   3.757  B  B  B  L  T    3.057    0.351    0.165    2.002    0.119 
  4  1      0  15  W T J C M   0.000   0.000   0.000   0.000   0.000  W  T  J  C  M    1.226    0.635    0.648    0.583    0.394 
  4  1      3  16  C X H K Z   0.000   2.167   2.014   2.230   2.149  C  X  H  B  Z    2.748    0.476    0.747    0.692    0.525 
  4  1      0  17  L P R T J   0.000   0.000   0.000   0.000   0.000  L  P  R  T  J    1.178    0.758    0.759    0.499    0.367 
  4  1     13  18  N K W T J   0.000   2.129   2.541   3.771   2.474  B  B  M  T  J    2.830    0.028    1.043    0.365    0.135 
  4  1      3  19  X Z K B R   0.000   2.318   1.906   2.176   2.596  M  K  V  B  R    5.075    0.907    1.555    0.692    0.231 
  4  1      3  20  C S K P X   0.000   2.711   2.636   4.651   1.852  C  S  K  D  D    2.396    1.109    0.894    2.730    1.137 
  4  1      1  21  Z L F K J   0.000   1.239   1.257   1.825   1.081  Z  L  F  B  K    2.002    0.705    0.552    0.961    0.311 
  4  1      1  22  G K V M X   0.000   1.765   1.933   1.555   1.244  B  B  M  K  X    2.206    0.043    0.447    0.810    0.434 
  4  1     13  23  R G C B V   0.000   2.199   2.055   1.974   2.109  B  B  B  L  V    2.534    0.247    0.270    2.587    0.284 
  4  1      0  24  D Z S L F   0.000   0.000   0.000   0.000   0.000  D  Z  L  F  Z    2.828    0.446    0.504    5.893    4.234 
  4  1      0  25  C W J G P   0.000   0.000   0.000   0.000   0.000  C  W  J  G  P    1.352    0.393    0.487    0.865    0.460 
  4  1     13  26  H W G K S   0.000   2.319   3.921   2.433   2.136  B  J  K  S  B    3.655    2.637    0.163    0.609    2.625 
  4  1      1  27  F H M G K   0.000   1.427   1.501   2.677   1.230  B  B  M  J  K    3.760    0.124    0.692    0.395    0.176 
  4  1      0  28  M C X T K   0.000   0.000   0.000   0.000   0.000  M  C  X  T  K    1.596    0.689    1.232    0.556    0.447 
  4  1      0  29  M W K H G   0.000   0.000   0.000   0.000   0.000  M  W  K  H  G    1.125    0.621    0.787    0.931    2.760 
  4  1     13  30  R N P G F   0.000   2.375   2.137   2.380   2.366  B  B  Q  L  F    2.884    0.229    1.500    1.424    0.055 
