1 1 2 3 4 5
1 1 2 3 4 5
1 1 2 3 4 5
1 1 2 3 5 -9
1 1 2 3 4 5
1 1 2 3 4 5
1 1 2 3 4 5
1 1 2 3 4 5
1 1 2 3 4 5
1 1 2 3 4 5
1 1 2 3 4 5
1 1 2 3 4 5
1 1 2 3 4 5
1 1 2 3 4 5
1 1 2 3 4 5
2 1 2 3 4 5
2 1 2 3 4 5
2 1 2 3 4 5
2 1 2 3 5 4
2 1 4 3 2 5
2 -9 1 3 2 5
2 1 2 3 -9 5
2 1 2 3 4 5
2 1 2 3 4 5
2 1 2 3 2 5
2 1 2 3 4 5
2 1 2 3 4 5
2 1 2 3 4 5
2 1 2 3 5 4
2 1 2 3 4 2
3 1 2 3 4 1
3 1 2 3 4 5
3 1 2 3 4 5
3 1 2 4 -9 5
3 4 2 4 -9 5
3 1 2 3 4 5
3 1 2 3 4 5
3 1 2 3 4 5
3 1 2 3 4 5
3 1 2 3 4 5
3 1 2 3 4 5
3 1 2 3 4 5
3 1 2 3 -9 5
3 1 2 3 4 5
3 1 2 3 4 5
4 1 2 -9 4 5
4 1 2 3 4 5
4 1 2 3 4 5
4 1 2 3 4 5
4 1 2 3 4 5
4 1 2 4 5 2
4 1 2 3 4 5
4 1 2 3 4 5
4 1 2 3 4 5
4 1 2 3 4 5
4 1 2 3 4 5
4 1 2 3 4 5
4 1 2 3 4 5
4 1 2 3 4 5
4 1 2 3 4 5
5 1 2 3 -9 5
5 1 2 3 5 -9
5 1 2 3 4 5
5 1 2 3 4 5
5 1 2 3 4 5
5 1 2 3 4 5
5 1 2 3 4 5
5 -9 2 4 -9 5
5 1 2 3 4 5
5 1 3 2 4 5
5 1 2 3 4 5
5 1 2 3 4 5
5 1 2 3 4 5
5 1 -9 -9 3 5
5 3 2 1 4 5
6 1 2 3 4 5
6 1 2 3 4 5
6 1 2 3 -9 5
6 1 2 3 4 5
6 1 2 3 -9 5
6 1 2 3 4 5
6 1 2 3 4 5
6 1 2 3 4 5
6 1 2 3 4 5
6 1 2 3 4 5
6 1 2 3 4 5
6 1 2 3 4 5
6 1 2 3 4 1
6 1 2 3 4 5
6 1 3 2 4 5
7 1 2 3 4 5
7 1 2 3 4 5
7 1 2 4 -9 5
7 1 2 3 4 5
7 1 2 3 4 5
7 1 2 3 4 5
7 1 2 3 4 5
7 1 2 3 1 5
7 1 2 -9 4 5
7 1 3 2 4 5
7 1 2 3 4 5
7 1 2 3 4 5
7 1 2 4 3 5
7 1 -9 3 4 5
7 1 2 3 5 4
8 1 5 4 3 5
8 1 2 3 4 5
8 1 2 4 5 -1
8 1 2 3 4 5
8 1 2 4 3 5
8 1 2 3 4 -9
8 1 2 3 4 5
8 1 4 2 4 1
