1 1 2 -9 -9 5
1 1 2 3 -9 4
1 1 2 3 -9 4
1 1 2 3 5 -9
1 1 2 3 4 5
1 1 2 4 -9 5
1 1 2 3 4 -9
1 1 2 3 4 5
1 1 2 3 4 5
1 1 2 3 4 5
1 1 2 3 4 5
1 1 2 3 4 2
2 1 2 5 4 -9
2 1 2 3 5 4
2 1 2 3 -9 5
2 1 2 4 -9 -9
2 1 2 -9 4 5
2 1 2 3 4 1
2 1 2 3 5 -9
2 1 3 2 4 -9
2 1 2 3 -9 3
2 1 2 3 4 5
2 1 2 3 4 5
2 1 2 3 -9 5
3 1 2 4 -9 3
3 1 2 3 5 -9
3 1 2 3 4 5
3 1 2 3 -9 5
3 1 2 3 -9 -9
3 1 2 3 5 -9
3 1 2 3 4 5
3 1 2 4 -9 -9
3 1 2 3 4 5
3 1 2 3 4 5
3 1 2 3 4 -9
3 1 2 3 4 5
4 1 2 3 -9 -9
4 -9 2 3 4 -9
4 1 2 -9 5 4
4 1 2 3 4 -9
4 1 2 3 4 -9
4 1 2 4 -9 -9
4 1 2 5 4 3
4 1 -9 2 3 4
4 1 3 2 -9 4
4 1 2 3 5 4
4 1 2 3 4 5
4 1 2 3 4 -9
5 1 2 3 4 5
5 1 2 -9 3 -9
5 1 2 4 -9 5
5 1 2 3 4 5
5 1 2 3 -9 -9
5 1 2 -9 5 -9
5 1 2 3 4 -9
5 1 2 4 -9 5
5 1 2 3 -9 4
5 1 -9 3 4 5
5 1 2 3 4 -9
5 1 -9 5 -9 4
6 1 3 5 -9 2
6 1 2 3 4 -9
6 1 2 5 -9 3
6 1 -9 2 4 -9
6 2 1 4 -9 -9
6 1 2 3 4 -9
6 1 2 3 4 -9
6 1 2 3 4 5
6 1 2 3 4 5
6 1 2 3 4 -9
6 1 4 3 -9 -9
6 -9 1 3 -9 2
7 1 2 3 4 5
7 1 2 3 4 5
7 1 2 3 5 4
7 1 2 3 4 5
7 1 2 3 4 5
7 1 2 3 4 5
7 1 2 3 4 5
7 1 2 3 -9 5
7 1 2 3 4 5
7 1 2 3 4 5
7 2 -9 4 3 5
7 1 2 4 3 5
8 1 2 3 4 5
8 1 2 3 4 -9
8 1 2 3 4 5
8 1 2 3 4 -9
8 1 2 3 4 5
8 1 -9 4 3 5
8 1 2 3 4 5
8 1 2 3 -9 -9
8 1 2 3 4 5
8 1 2 3 4 5
8 1 2 3 4 5
8 1 2 3 4 5
9 1 2 3 4 5
9 1 2 3 4 5
9 1 2 3 4 5
9 1 2 3 4 5
9 1 2 3 4 -9
9 -9 2 3 -9 5
9 1 2 3 4 5
9 1 2 3 4 5
9 1 2 3 4 5
9 1 2 3 4 5
9 1 2 3 4 -9
9 1 2 3 4 5
10 1 2 3 4 5
10 1 2 3 4 5
10 1 2 3 4 5
10 1 2 3 4 -9
10 1 2 3 4 5
10 1 2 3 4 5
10 1 2 3 4 5
10 1 2 4 3 -9
10 1 3 2 4 5
10 1 2 3 4 5
10 1 2 3 4 -9
10 1 2 3 4 5
11 1 2 -9 3 -9
11 -9 2 3 5 4
11 1 2 -9 4 5
11 1 2 -9 4 -9
11 1 2 4 -9 -9
11 3 2 5 4 1
11 -9 2 -9 -9 -9
11 1 2 3 4 5
11 1 -9 -9 -9 5
11 1 2 3 4 5
11 1 2 -9 4 3
11 1 2 3 4 5
12 1 2 3 4 5
12 1 2 3 4 5
12 1 2 3 4 -9
12 1 2 3 4 5
12 1 2 3 -9 5
12 1 2 3 4 5
12 1 2 3 4 5
12 1 2 3 4 5
12 1 2 3 4 5
12 1 2 3 4 5
12 1 2 3 4 5
12 1 2 3 4 5
13 1 2 3 4 5
13 1 2 3 4 -9
13 2 3 -9 5 -9
13 1 2 3 -9 5
13 1 2 3 4 5
13 1 2 3 4 5
13 1 2 3 4 5
13 1 2 3 4 -9
13 1 2 3 -9 -9
13 1 2 3 4 5
13 1 2 3 4 -9
13 1 2 3 4 5
14 1 2 3 5 3
14 1 2 3 4 5
14 1 3 2 -9 5
14 4 3 -9 -9 -9
14 1 2 3 4 5
14 1 -9 2 4 -9
14 1 2 3 4 5
14 1 -9 3 2 5
14 1 2 3 4 -9
14 1 2 3 4 -9
14 1 2 3 -9 5
14 1 2 3 4 5
15 1 2 3 -9 -9
15 1 2 4 -9 -9
15 1 2 3 4 5
15 1 3 2 4 -9
15 1 2 3 4 -9
15 1 2 3 4 5
15 1 3 -9 5 4
15 1 2 -9 3 -9
15 1 2 3 4 5
15 1 2 3 -9 4
15 1 -9 3 4 5
15 1 2 3 4 5
16 1 2 3 4 5
16 1 2 3 4 5
16 1 2 3 4 5
16 1 2 3 4 5
16 1 2 3 4 -9
16 1 2 3 4 5
16 1 2 3 4 5
16 1 2 3 4 5
16 1 2 3 4 5
16 1 2 3 4 5
16 1 2 3 4 5
16 1 2 3 4 5
17 1 2 3 4 5
17 1 2 3 4 5
17 1 2 3 4 5
17 1 2 3 4 5
17 1 2 3 4 5
17 1 2 3 4 5
17 1 2 3 4 5
17 1 2 3 4 5
17 1 2 3 4 5
17 1 -9 3 1 5
17 1 -9 -9 -9 5
17 1 2 3 4 5
18 1 -9 2 1 -9
18 1 2 4 -9 -9
18 1 2 -9 -9 -9
