0 20 6   16 29    8   18   6   4   11   3   19 0  0  3358  358  1  3  
1 7 3   8 22    8   3   6   5   4   3   22 5  0  657  157  0  1  
2 7 0   24 5    2   11   18   19   9   16   5 19  0  365  322  1  3  
3 5 4   27 6    15   17   9   11   14   8   27 9  0  963  163  0  3  
4 11 0   0 2    9   3   14   2   20   4   2 4  0  300  257  1  3  
5 4 2   1 33    12   16   2   11   12   7   1 2  0  453  153  0  1  
6 5 6   4 6    1   2   15   9   11   5   4 15  0  3187  187  1  3  
7 8 1   23 30    3   0   18   10   8   6   30 8  0  401  201  0  1  
8 22 2   9 20    19   10   11   3   4   12   19 0  0  483  183  1  3  
9 4 0   19 4    11   3   9   18   1   9   19 9  0  286  243  0  1  
10 22 3   2 15    19   13   17   16   17   6   35 0  0  654  154  1  3  
11 1 4   35 21    8   12   2   0   2   15   35 8  0  980  180  1  3  
12 14 1   0 2    18   13   14   20   6   18   0 20  0  393  193  0  1  
13 15 4   18 28    0   2   13   5   17   20   28 16  0  963  163  1  3  
14 11 2   22 23    20   13   17   2   15   1   23 1  0  459  159  1  3  
15 23 2   30 6    6   8   20   7   2   20   24 11  0  439  139  1  3  
16 3 5   24 26    20   2   11   20   13   10   24 2  0  1674  174  1  3  
17 8 5   10 22    15   10   0   4   10   18   22 10  0  1671  171  1  3  
18 2 6   33 30    11   14   8   6   16   9   33 14  0  3157  157  1  3  
19 4 5   20 25    18   4   0   15   5   3   20 0  0  1669  169  1  3  
20 4 1   22 23    18   14   17   20   4   19   22 17  0  517  317  0  3  
21 12 5   26 6    11   3   0   5   12   7   26 18  0  1670  170  1  3  
22 5 3   20 32    4   18   10   5   15   7   20 10  0  657  157  0  1  
23 22 0   13 34    17   5   10   0   4   16   8 8  0  315  272  0  1  
24 1 3   8 2    17   7   10   3   13   9   8 17  0  708  208  1  3  
25 19 6   34 10    5   10   20   14   9   7   2 13  0  3157  157  1  3  
26 20 2   20 27    17   1   18   13   19   1   10 9  0  465  165  1  3  
27 2 0   35 19    18   3   14   2   7   0   35 3  0  264  221  0  1  
