0 0 5   22 11    19   1   7   17   10   3   22 19 1  0  0  0  0  
1 4 2   9 10    17   7   16   15   2   11   9 16  0  644  344  1  3  
2 12 5   31 16    18   8   11   18   16   10   31 14  0  1738  238  1  3  
3 20 1   34 24    1   5   16   4   16   15   16 16  0  517  317  1  3  
4 8 2   33 22    7   11   1   7   1   8   22 1  0  605  305  1  3  
5 18 2   31 8    6   13   14   11   4   20   22 7  0  752  452  1  3  
6 22 3   0 27    15   17   16   7   0   11   13 0  0  1031  531  1  3  
7 15 0   13 34    15   12   1   10   17   14   34 7  0  460  417  1  3  
8 22 0   12 4    11   3   5   8   16   9   18 0  0  350  307  0  3  
9 3 2   18 30    16   11   5   15   5   11   18 11  0  615  315  0  3  
10 17 0   21 24    5   8   20   17   11   18   24 0  0  482  439  1  3  
11 6 1   7 20    3   0   20   4   8   18   20 4  0  400  200  0  1  
12 0 0   29 4    13   6   18   20   9   8   29 13  0  257  214  0  1  
13 7 0   35 10    9   14   17   6   19   0   10 6  0  248  205  1  3  
14 12 2   2 16    8   18   5   11   18   13   2 11  0  455  155  1  3  
15 12 4   28 22    7   8   20   11   14   2   28 18  0  1017  217  1  3  
16 3 1   24 4    3   9   20   17   5   6   24 9  0  597  397  0  3  
17 21 5   5 11    15   13   3   3   11   14   13 15  0  1727  227  1  3  
18 5 2   13 20    14   20   12   9   5   2   13 12  0  630  330  1  3  
19 1 4   5 22    0   8   4   9   10   13   5 0  0  978  178  0  3  
20 1 6   28 6    0   13   6   18   20   9   28 0 1  0  0  0  0  
21 23 1   22 16    18   11   17   14   1   19   30 17  0  468  268  1  3  
22 3 6   30 7    18   14   13   17   12   10   30 14  0  3234  234  0  1  
23 12 6   3 10    2   4   6   13   8   0   3 19  0  3206  206  1  2  
24 3 0   16 7    16   4   5   3   18   7   16 4  0  367  324  0  3  
25 7 5   22 8    1   9   11   6   10   8   8 6  0  1727  227  1  3  
26 5 1   29 30    11   1   13   7   15   2   29 13  0  529  329  1  3  
27 9 6   22 7    0   8   16   18   3   6   7 3  0  3220  220  1  3  
28 17 6   0 14    14   20   15   2   18   9   14 19  0  3215  215  1  3  
29 0 6   13 28    15   14   12   2   16   17   13 15  0  3255  255  0  3  
30 14 4   19 17    3   7   20   19   0   16   19 10  0  1041  241  1  3  
31 15 6   18 24    13   16   6   8   16   17   24 7  0  3205  205  1  3  
32 18 4   4 0    6   14   3   17   6   20   24 16  0  1020  220  1  3  
33 23 6   14 28    6   3   19   7   2   5   4 6  0  3219  219  1  3  
34 8 0   4 8    19   4   2   6   17   3   8 17  0  600  557  1  3  
35 3 3   19 18    5   13   4   17   11   20   19 13  0  698  198  1  3  
36 12 3   7 4    0   20   12   7   18   14   7 10  0  678  178  1  3  
37 15 4   1 20    19   17   2   7   3   5   20 10  0  994  194  1  2  
38 22 1   9 10    12   17   7   19   20   4   29 11  0  436  236  1  2  
39 8 1   29 4    13   14   1   13   6   2   4 6  0  522  322  0  1  
40 18 1   6 25    11   16   1   8   17   11   4 6  0  426  226  1  3  
41 10 3   27 2    7   3   14   2   1   5   2 5 1  0  0  0  0  
42 16 1   3 19    17   11   19   20   16   14   19 17  0  439  239  1  1  
43 16 3   10 0    0   15   7   14   13   9   0 4  0  692  192  1  1  
44 2 1   3 12    7   4   6   5   9   20   3 4  0  429  229  0  1  
45 10 5   34 19    4   15   7   9   14   8   19 8  0  1719  219  1  3  
46 20 0   23 33    17   11   0   16   1   9   19 9  0  333  290  1  3  
47 15 1   11 22    3   19   16   6   17   2   22 9  0  383  183  1  1  
48 6 3   20 7    13   4   7   9   12   18   7 9  0  706  206  1  3  
49 7 1   29 30    17   16   15   17   20   15   30 17  0  413  213  0  1  
50 18 3   28 35    7   15   3   14   10   17   30 17  0  705  205  1  1  
51 17 1   0 27    6   15   11   13   20   19   27 0  0  420  220  1  1  
52 19 5   14 35    6   4   2   10   7   1   27 20  0  1743  243  1  1  
53 0 3   15 32    1   11   17   15   6   14   15 1  0  872  372  1  3  
54 14 0   29 35    2   10   16   11   5   4   29 4  0  372  329  1  1  
55 12 0   27 11    12   15   20   3   14   17   27 18  0  288  245  1  1  
56 9 0   29 2    2   18   17   10   6   7   2 6  0  304  261  0  1  
57 23 3   16 1    18   3   9   13   11   3   29 2  0  714  214  0  3  
58 11 3   29 8    20   6   17   2   9   17   8 17  0  791  291  1  3  
59 23 2   24 0    18   8   3   3   10   20   34 4  0  504  204  1  1  
60 19 6   34 17    0   7   17   10   13   18   0 10  0  3309  309  1  1  
61 9 1   0 3    1   17   5   1   10   6   3 10  0  520  320  1  3  
62 18 0   23 14    4   17   0   1   18   15   3 10  0  337  294  1  1  
63 13 4   6 7    15   1   11   7   16   17   6 5 1  0  0  0  0  
64 13 0   31 8    6   0   10   17   6   10   31 7  0  331  288  1  1  
65 7 6   33 17    3   14   0   17   0   5   17 17  0  3209  209  1  3  
66 20 3   1 5    19   6   2   3   15   19   17 0  0  689  189  1  3  
67 19 4   23 22    19   0   12   6   4   7   5 15  0  985  185  1  3  
68 17 4   10 4    8   0   2   7   18   8   4 9  0  1011  211  1  3  
69 1 1   7 21    16   3   12   0   3   17   7 16  0  392  192  0  1  
70 8 5   25 11    6   1   11   4   0   5   11 0  0  1734  234  1  3  
71 18 6   31 14    17   6   18   11   5   8   11 0  0  3194  194  1  1  
72 8 6   21 7    4   0   1   2   4   9   7 4  0  3242  242  1  3  
73 11 2   35 28    13   7   6   15   19   5   28 5  0  529  229  1  3  
74 22 6   18 13    19   18   13   17   12   6   14 11  0  3200  200  1  3  
75 10 0   14 1    6   18   15   7   12   11   1 11  0  342  299  0  1  
76 0 2   32 27    7   19   0   20   14   7   32 7  0  531  231  0  1  
77 5 5   2 7    1   19   20   14   2   3   2 20  0  1713  213  1  3  
78 20 5   28 20    18   7   15   6   15   11   7 2  0  1698  198  1  3  
79 7 4   1 29    8   11   14   9   10   4   29 9  0  1023  223  1  3  
80 5 6   30 35    13   19   7   16   15   13   30 7  0  3213  213  1  3  
81 23 0   29 18    5   9   16   14   19   0   7 14  0  362  319  1  1  
82 11 1   7 6    15   6   14   7   10   15   6 15  0  487  287  0  3  
83 11 0   16 2    16   10   0   12   10   3   2 3  0  320  277  0  1  
84 2 6   18 25    4   15   1   0   3   5   18 15  0  3214  214  1  3  
85 1 5   24 15    18   2   8   17   15   6   24 18  0  1725  225  1  3  
86 12 1   31 34    20   0   4   9   16   6   31 18  0  649  449  1  3  
87 6 5   3 20    15   5   2   13   11   8   20 13  0  1714  214  1  3  
88 14 5   22 34    12   11   16   1   0   3   22 17  0  1707  207  1  1  
89 10 1   10 6    2   10   8   6   2   14   6 14  0  474  274  1  13  
90 8 4   2 1    17   9   5   8   17   2   1 17  0  1015  215  1  3  
91 1 0   35 18    15   7   19   7   8   5   35 15  0  371  328  0  1  
92 13 6   5 29    5   4   3   19   16   3   5 16  0  3239  239  1  3  
93 2 5   10 23    7   15   11   10   7   18   10 15  0  1681  181  1  3  
94 22 2   21 18    13   2   3   3   10   16   11 2  0  499  199  1  1  
95 10 6   11 33    9   2   16   7   14   10   33 10  0  3225  225  1  3  
96 13 2   15 18    2   11   9   2   7   1   15 7  0  492  192  1  3  
97 9 2   23 34    7   8   3   15   16   4   34 16  0  545  245  1  3  
98 5 3   4 0    0   9   13   19   2   20   4 13  0  681  181  0  3  
99 15 2   29 35    16   19   12   8   20   6   35 1  0  548  248  1  3  
100 4 4   6 0    14   7   6   18   8   7   6 6  0  995  195  1  3  
101 3 4   24 15    4   6   5   6   8   19   24 6  0  967  167  1  1  
102 14 6   9 11    17   18   4   9   2   12   9 12  0  3202  202  1  1  
103 21 3   0 31    1   2   4   6   7   4   29 16  0  742  242  1  3  
104 2 4   29 18    2   1   12   13   1   14   29 1  0  1003  203  1  3  
105 21 6   2 9    16   6   13   18   19   10   14 6  0  3237  237  1  3  
106 16 0   14 7    15   18   4   0   20   10   7 11  0  300  257  1  3  
107 0 1   21 11    3   15   20   19   3   2   21 3  0  440  240  0  1  
108 17 5   23 1    12   7   1   13   1   0   1 16 1  0  0  0  0  
109 22 4   22 5    17   15   2   18   17   5   19 9  0  1033  233  1  1  
110 1 2   19 16    6   5   18   16   6   7   19 6  0  558  258  0  1  
111 4 5   20 15    7   12   9   16   14   19   20 9  0  1737  237  1  2  
112 7 3   33 14    6   17   8   13   8   0   14 13  0  696  196  0  1  
113 23 5   18 35    18   3   13   4   13   12   1 13  0  1716  216  1  1  
114 4 0   1 7    10   1   6   14   6   2   1 6  0  395  352  0  1  
115 21 0   12 28    15   3   20   3   8   6   5 18  0  358  315  1  1  
116 19 0   5 14    15   16   20   6   8   3   28 3  0  403  360  0  3  
117 21 1   31 0    1   13   0   7   1   15   22 17  0  426  226  1  1  
118 19 1   22 6    12   8   0   5   10   12   0 7  0  433  233  1  1  
119 6 6   11 1    18   16   4   3   17   0   1 3  0  3203  203  1  3  
120 19 3   8 3    17   18   7   6   13   14   1 17  0  893  393  0  1  
121 13 5   4 7    8   12   0   13   5   7   4 14  0  1767  267  1  1  
122 20 6   35 30    19   4   17   1   9   2   7 5  0  3208  208  1  3  
123 18 5   18 14    20   1   7   14   3   13   30 1  0  1720  220  1  3  
124 17 2   6 7    9   18   14   4   13   9   7 8  0  495  195  1  3  
125 11 6   12 9    16   17   2   11   9   10   9 10  0  3211  211  1  3  
126 16 5   23 17    12   8   4   4   0   5   17 11  0  1731  231  1  3  
127 10 4   1 35    15   7   16   19   0   5   35 5  0  1015  215  1  3  
128 2 2   18 16    10   5   7   8   9   15   18 5  0  517  217  0  1  
129 14 2   30 32    20   8   7   8   6   12   30 17  0  520  220  1  1  
130 7 2   20 6    5   14   16   13   19   8   6 13  0  522  222  1  3  
131 17 3   27 19    6   16   14   9   7   14   19 11  0  668  168  1  3  
132 4 6   1 24    7   12   14   12   7   6   1 14  0  3291  291  1  1  
133 9 3   35 22    7   10   19   7   13   9   22 13  0  706  206  1  2  
134 6 4   31 20    17   19   11   2   17   7   20 2  0  1031  231  1  3  
135 15 3   29 4    17   8   0   1   18   19   4 0  0  655  155  1  1  
136 21 4   13 22    20   18   15   14   8   15   30 20  0  957  157  1  1  
137 10 2   30 17    18   11   14   0   8   4   17 4  0  532  232  1  3  
138 4 3   31 33    11   16   6   8   12   3   31 6  0  664  164  1  3  
139 0 4   29 9    7   6   1   20   2   13   29 7  0  969  169  1  2  
140 4 1   10 20    17   13   10   14   0   19   10 10  0  412  212  0  1  
141 23 4   29 31    14   7   4   16   12   0   14 14  0  952  152  1  3  
142 6 2   14 17    10   13   7   20   5   8   17 20  0  528  228  1  3  
143 6 0   6 34    20   18   11   19   4   13   34 19  0  331  288  0  1  
144 14 3   19 11    10   5   7   6   8   13   19 20 1  0  0  0  0  
145 5 4   23 16    10   17   16   17   10   7   23 16  0  966  166  1  3  
146 20 4   2 14    1   0   5   9   7   13   16 10  0  1024  224  1  1  
147 15 5   22 8    5   16   8   5   8   9   8 17  0  1709  209  1  3  
148 16 6   10 30    5   11   16   20   15   13   30 16  0  3237  237  1  3  
149 9 4   1 11    5   12   17   14   17   13   11 17  0  1002  202  1  3  
150 13 1   35 14    11   0   18   10   7   16   35 2  0  429  229  1  1  
151 14 1   10 3    10   17   9   7   0   5   10 8  0  416  216  1  1  
152 8 3   15 14    15   3   17   15   3   7   14 3  0  694  194  1  1  
153 2 3   27 32    10   9   0   13   6   17   27 9  0  684  184  1  1  
154 16 4   3 11    10   19   18   16   15   9   11 6  0  1007  207  1  1  
155 5 0   6 23    7   13   15   19   15   12   6 15  0  346  303  0  1  
156 11 5   21 13    18   11   0   12   7   4   13 4  0  1746  246  1  1  
157 1 3   9 23    17   3   12   15   19   10   9 17  0  696  196  1  3  
158 16 2   20 29    14   5   11   8   19   11   29 7  0  514  214  1  1  
159 11 4   30 21    19   6   13   12   6   9   21 9  0  1006  206  1  3  
160 19 2   29 2    16   15   7   16   14   5   21 6  0  476  176  1  1  
161 3 5   31 21    1   20   5   0   12   1   31 20  0  1700  200  1  2  
162 21 2   14 8    0   16   18   3   8   0   33 18  0  596  296  1  1  
163 20 2   33 16    14   5   3   20   2   14   8 8  0  499  199  1  1  
