0 12 6   1 6    0   2   9   18   17   20   1 1  0  3190  190  1  2  
1 13 4   21 35    11   1   20   17   0   15   21 10  0  1003  203  1  3  
2 2 0   27 25    13   4   12   2   4   20   27 4  0  300  257  0  1  
3 17 1   14 13    14   2   5   10   14   19   13 18  0  471  271  1  1  
4 23 6   25 15    5   9   6   2   18   17   33 0  0  3176  176  1  3  
5 4 0   33 5    12   6   13   20   11   6   33 13  0  263  220  0  3  
6 10 0   19 27    0   5   2   17   19   11   27 11  0  249  206  0  1  
7 16 1   13 25    19   10   8   15   7   14   25 19  0  419  219  0  1  
8 9 3   33 7    20   4   14   7   17   6   7 17  0  966  466  1  3  
9 15 3   12 9    7   10   8   12   9   15   9 2  0  721  221  1  3  
10 4 1   2 28    18   19   15   9   20   7   2 15  0  389  189  1  3  
11 0 5   34 12    5   17   11   7   11   17   34 5  0  1661  161  1  3  
12 21 6   16 19    0   19   1   4   11   5   24 11  0  3156  156  1  3  
13 14 4   24 20    20   1   10   20   7   16   24 15  0  985  185  1  3  
14 20 0   18 32    18   4   16   14   17   9   20 7  0  264  221  1  3  
15 19 0   34 35    1   15   6   0   14   10   32 17  0  243  200  1  1  
16 19 6   6 21    19   7   14   7   2   3   35 0  0  3164  164  1  3  
17 11 2   35 34    14   6   0   14   3   16   34 16  0  510  210  1  3  
18 14 6   9 18    8   11   17   9   8   3   9 6  0  3171  171  1  3  
19 5 0   6 33    11   6   12   14   7   15   6 12  0  283  240  0  1  
20 3 0   30 0    2   9   0   0   7   1   30 9  0  242  199  1  3  
21 4 6   23 22    2   1   14   11   6   8   23 14  0  3170  170  0  3  
22 12 0   19 30    15   4   3   10   0   9   19 19  0  251  208  1  3  
23 3 3   12 29    20   9   2   8   18   5   12 9  0  828  328  1  3  
24 15 4   35 25    11   14   7   20   13   16   25 10  0  1002  202  1  3  
25 18 6   4 8    13   8   18   0   1   7   25 13  0  3161  161  1  3  
26 16 3   20 34    14   18   15   17   15   4   34 9  0  697  197  1  3  
27 18 2   14 27    1   3   5   3   17   4   34 15  0  495  195  0  1  
28 18 1   33 10    19   16   9   4   15   2   27 3  0  423  223  1  3  
29 9 1   1 24    18   0   10   15   3   13   24 3  0  458  258  0  1  
30 10 6   25 33    17   20   10   3   0   13   33 13  0  3161  161  1  3  
31 12 3   12 20    3   19   7   9   19   4   12 14  0  731  231  1  3  
32 10 5   23 18    8   13   4   13   4   20   18 20  0  1693  193  1  3  
33 1 2   21 22    8   2   11   0   12   3   21 8  0  529  229  0  1  
34 14 0   2 3    12   5   6   13   15   19   2 20  0  297  254  0  1  
35 8 6   34 22    13   2   18   20   2   16   22 2  0  3176  176  1  3  
36 7 5   8 20    19   12   13   2   18   17   20 2  0  1675  175  1  3  
37 21 0   12 32    6   5   2   3   0   10   17 0  0  280  237  0  1  
38 3 6   17 9    12   9   19   16   1   0   17 9  0  3165  165  1  3  
39 17 6   8 34    2   13   10   7   0   2   34 18  0  3138  138  0  3  
40 1 4   30 11    11   8   12   10   0   17   30 11  0  967  167  1  3  
41 7 3   2 16    0   14   16   14   17   3   16 14  0  666  166  1  3  
42 7 2   19 14    0   15   10   18   7   14   14 18  0  448  148  0  1  
43 2 2   27 16    7   8   18   8   10   5   27 8  0  491  191  1  3  
44 5 3   26 22    10   4   14   14   11   20   26 14  0  672  172  1  3  
45 20 5   14 25    19   2   20   18   12   6   22 14  0  1668  168  0  3  
46 17 0   10 12    10   7   3   3   9   5   12 12  0  283  240  0  1  
47 2 6   9 25    19   14   11   0   18   17   9 14  0  3156  156  1  3  
48 21 1   32 15    7   12   14   13   7   19   3 13  0  386  186  0  1  
49 18 0   3 18    8   13   19   1   10   4   15 13  0  281  238  0  3  
50 13 2   9 30    14   15   18   7   18   14   9 19  0  524  224  1  3  
51 0 3   3 32    0   13   11   1   20   3   3 0  0  719  219  1  3  
52 23 4   30 5    10   6   2   12   17   11   34 10  0  980  180  1  3  
53 18 4   34 27    19   13   20   15   13   6   5 12  0  978  178  0  3  
54 11 4   12 25    3   12   17   13   1   16   25 16  0  967  167  1  3  
55 10 2   6 20    18   12   10   12   9   13   20 13  0  444  144  1  3  
56 1 0   8 1    10   11   14   4   17   10   8 10  0  307  264  1  3  
57 5 2   5 30    6   12   11   17   10   20   5 11  0  478  178  1  3  
58 1 5   16 35    14   7   5   13   2   6   16 14  0  1681  181  1  3  
59 5 6   22 27    1   20   16   15   17   13   22 16  0  3139  139  1  3  
60 13 0   2 0    5   13   19   8   19   16   2 18  0  292  249  0  1  
61 7 0   28 6    16   0   15   0   14   19   6 0  0  242  199  1  3  
62 5 4   20 29    6   15   13   11   19   12   20 13  0  987  187  1  3  
63 1 6   8 24    16   9   4   17   9   2   8 16  0  3158  158  1  3  
64 8 0   16 20    10   20   17   12   6   18   20 6  0  277  234  1  3  
65 15 1   26 1    16   4   5   8   9   17   1 11 1  0  0  0  0  
66 20 3   24 17    0   18   20   7   20   13   1 8  0  709  209  1  3  
67 13 1   25 0    9   10   0   1   16   11   25 5  0  464  264  1  3  
68 4 2   33 30    10   12   3   11   5   2   33 3  0  521  221  1  3  
69 3 4   21 26    6   16   8   12   19   20   21 16  0  981  181  1  3  
70 10 3   8 33    4   0   19   7   10   19   33 19  0  682  182  1  3  
71 19 1   7 34    15   10   14   2   11   5   33 7  0  373  173  0  1  
72 3 5   8 28    3   2   11   19   13   2   8 2  0  1659  159  0  2  
73 12 5   15 3    16   11   4   5   16   2   15 20  0  1675  175  1  3  
74 23 2   30 34    16   2   1   8   10   14   14 5  0  496  196  0  1  
75 16 0   14 19    13   8   11   4   8   17   19 6  0  271  228  1  3  
76 17 2   18 1    7   9   15   13   6   2   1 10  0  512  212  1  3  
77 3 1   11 34    16   1   6   1   14   5   11 1  0  379  179  0  1  
78 23 0   28 15    11   19   13   18   12   15   3 5  0  285  242  0  1  
79 20 1   3 22    1   6   0   19   15   3   15 18  0  376  176  0  3  
80 2 5   19 34    20   7   9   11   8   19   19 7  0  1648  148  1  3  
81 14 3   29 12    7   19   5   15   3   16   29 10  0  677  177  1  3  
82 17 3   9 11    6   7   9   17   16   3   11 6  0  670  170  0  2  
83 2 3   2 21    19   17   12   16   0   3   2 17  0  682  182  0  1  
84 6 4   12 4    6   5   11   13   7   5   4 13  0  977  177  1  3  
85 21 2   28 8    19   12   20   10   4   1   5 6  0  484  184  1  3  
86 8 5   5 0    0   7   2   17   15   0   0 15  0  1621  121  1  3  
87 1 1   24 29    2   5   17   13   11   6   24 2  0  412  212  1  1  
88 11 0   35 23    3   19   6   14   13   9   23 9  0  250  207  1  3  
89 22 6   13 3    4   3   1   13   20   18   33 16  0  3157  157  1  3  
90 8 4   33 16    11   9   1   15   19   8   16 19  0  982  182  1  3  
91 11 1   27 0    6   17   9   13   20   1   0 1  0  315  115  1  3  
92 21 4   34 32    15   18   6   7   4   19   16 15  0  967  167  1  3  
93 20 2   16 9    6   14   4   11   8   13   32 7 1  0  0  0  0  
94 2 1   3 4    1   15   11   6   9   0   3 15  0  414  214  0  1  
95 9 6   11 30    17   2   13   9   18   10   30 18 1  0  0  0  0  
96 20 6   3 21    12   0   20   10   13   20   30 9  0  3168  168  0  3  
97 14 1   22 24    7   18   1   14   11   2   22 16  0  403  203  1  3  
98 17 4   35 20    3   16   6   9   15   6   20 19  0  966  166  1  3  
99 15 0   13 11    10   6   16   4   13   20   11 16  0  331  288  0  1  
100 6 3   8 35    4   10   5   13   4   5   35 13  0  692  192  1  3  
101 11 3   9 19    12   14   8   10   16   1   19 1  0  656  156  1  3  
102 23 3   20 21    1   12   11   13   14   4   0 13  0  660  160  1  3  
103 15 6   0 1    8   20   10   11   3   15   1 19  0  3160  160  1  3  
104 18 3   33 4    20   8   15   12   0   16   1 11  0  678  178  1  3  
105 11 6   1 17    6   2   1   10   3   12   17 12  0  3157  157  1  3  
106 16 4   12 14    20   1   2   16   20   18   14 6  0  986  186  1  2  
107 21 5   21 9    7   2   18   1   13   2   7 12  0  1668  168  1  3  
108 18 5   7 23    0   7   19   14   10   0   9 13  0  1649  149  1  3  
109 9 4   11 16    0   10   16   20   13   0   16 13  0  947  147  1  3  
110 7 1   3 29    12   20   7   11   5   1   29 11  0  379  179  0  1  
111 2 4   12 18    5   6   20   18   13   6   12 6  0  969  169  1  3  
112 14 5   3 24    15   5   1   11   1   20   3 6  0  1658  158  1  3  
113 4 5   33 35    3   2   8   11   14   19   33 8  0  1685  185  1  3  
114 1 3   0 5    16   11   10   14   4   13   0 16  0  694  194  1  2  
115 5 5   9 1    15   14   13   6   18   3   9 13  0  1660  160  1  3  
116 0 4   14 4    6   11   13   4   14   11   14 6  0  968  168  1  3  
117 6 0   25 13    0   16   5   5   7   3   13 5  0  252  209  1  3  
118 10 4   12 20    14   9   7   6   15   17   20 17  0  956  156  1  3  
119 23 1   14 16    17   11   13   17   5   6   27 2  0  392  192  1  3  
120 15 2   27 23    15   6   8   9   3   15   23 8  0  486  186  1  3  
121 13 6   22 25    14   17   5   1   11   14   22 11  0  3169  169  1  3  
122 12 2   17 13    7   8   20   16   15   8   17 12  0  516  216  0  1  
123 0 2   28 11    20   6   14   17   11   15   28 20  0  548  248  1  3  
124 11 5   26 10    5   11   0   18   16   6   10 6  0  1664  164  1  3  
125 22 0   14 3    7   8   17   20   4   14   6 1  0  253  210  0  1  
126 3 2   6 21    12   18   10   17   1   13   6 18  0  474  174  1  3  
127 22 4   26 2    12   11   6   18   17   19   22 14  0  972  172  1  3  
128 16 2   22 7    9   14   12   0   7   20   7 8  0  492  192  1  3  
129 19 4   11 6    20   6   11   3   4   12   7 0  0  985  185  1  3  
130 8 1   19 1    5   15   14   0   14   8   1 14  0  413  213  1  3  
131 14 2   30 6    5   0   19   15   5   7   30 4  0  484  184  1  3  
132 23 5   22 3    10   13   9   14   6   1   15 14  0  1681  181  1  3  
133 6 1   15 33    0   15   18   11   8   1   33 11  0  383  183  0  1  
134 8 3   23 11    19   17   10   16   3   7   11 3  0  685  185  1  3  
135 0 6   27 25    0   4   10   13   9   11   27 0  0  3169  169  1  3  
136 16 6   10 13    11   2   8   4   0   2   13 10  0  3147  147  0  3  
137 12 1   29 35    6   17   20   11   9   14   29 3  0  449  249  1  3  
138 20 4   7 10    1   14   5   16   19   0   35 11  0  980  180  1  2  
139 22 1   8 12    6   1   13   18   3   12   32 2  0  399  199  1  3  
140 22 2   32 19    3   7   17   15   19   14   17 7  0  497  197  1  3  
141 10 1   17 12    6   1   5   3   6   15   12 15  0  410  210  1  3  
142 21 3   0 32    20   17   18   0   19   17   34 10  0  672  172  1  3  
143 4 3   34 15    16   13   8   5   11   14   34 8  0  675  175  1  3  
144 7 6   25 9    20   8   9   3   5   1   9 3  0  3158  158  1  3  
145 17 5   20 7    0   5   12   14   1   4   7 16  0  1679  179  1  3  
146 19 3   8 27    18   13   1   15   14   3   7 1  0  666  166  1  3  
147 6 2   17 1    19   13   20   7   8   5   1 7  0  467  167  1  3  
