    1      1     27      0      0      2      2      2      2      1      1    999    999     3.147     1.513  -999.000  -999.000      1      1    999    999  
    1      1     27      0      0      2      2      1      1      1      1    999    999     2.320     1.248  -999.000  -999.000      1      1    999    999  
    1      1     28      0      0      4      2      1      2      1      1      1      1     1.609     1.489     2.184     3.080      1      1      1      1  
    1      1     28      0      0      2      4      2      1      1      1    999    999     4.847     1.495  -999.000  -999.000      1      1    999    999  
    1      1     29      0      0      4      4      2      1      1      1      0      1     4.015     2.528    14.430     1.145      1      1      0      1  
    1      1     29      0      0      4      4      1      2      1      1      1      1    10.359     2.800     3.906     1.542      1      1      1      1  
    1      1     30      0      1      4      4      2      2      1      1      1      1     2.877     1.073     1.200     1.800      1      1      1      1  
    1      1     30      1      0      4      4      1      1      1      1      1      1     1.439     1.530     1.215     1.078      1      1      1      1  
    1      1     31      0      1      2      2      1      1      1      1    999    999     1.851     1.432  -999.000  -999.000      1      1    999    999  
    1      1     31      1      0      2      2      2      2      1      1    999    999     1.134     0.938  -999.000  -999.000      1      1    999    999  
    1      1     32      1      0      4      4      2      2      1      1      1      1     3.282     0.906     1.983     1.456      1      1      1      1  
    1      1     32      0      1      4      4      1      1      1      1      1      0     1.424     1.128     1.146     1.407      1      1      1      0  
    1      1     33      0      1      2      2      1      2      1      1    999    999     1.319     1.529  -999.000  -999.000      1      1    999    999  
    1      1     33      1      0      2      2      2      1      1      1    999    999     2.225     2.104  -999.000  -999.000      1      1    999    999  
    1      1     34      0      1      4      2      1      1      1      1      1      1     3.242     1.193     1.169     1.184      1      1      1      1  
    1      1     34      1      0      2      4      2      2      1      1    999    999     1.801     1.102  -999.000  -999.000      1      1    999    999  
    1      1     35      1      0      4      4      1      1      1      1      1      1     4.113     0.968     1.447     1.169      1      1      1      1  
    1      1     35      0      1      4      4      2      2      1      1      1      1     1.561     1.638     1.392     1.295      1      1      1      1  
    1      1     36      0      1      4      2      1      1      1      1      1      1     4.469     1.590     1.137     2.872      1      1      1      1  
    1      1     36      1      0      2      4      2      2      1      1    999    999     1.455     1.056  -999.000  -999.000      1      1    999    999  
    1      1     37      0      1      2      4      1      2      1      1    999    999     1.350     1.017  -999.000  -999.000      1      1    999    999  
    1      1     37      1      0      4      2      2      1      1      1      1      1     2.582     1.527     1.472     1.666      1      1      1      1  
    1      1     38      1      1      2      4      2      2      1      1    999    999     2.186     1.152  -999.000  -999.000      1      1    999    999  
    1      1     38      1      1      4      2      1      1      1      1      1      1     1.122     1.415     1.382     2.347      1      1      1      1  
    1      1     39      1      0      4      4      2      1      1      1      1      1     1.198     1.178     1.229     1.088      1      1      1      1  
    1      1     39      0      1      4      4      1      2      1      1      1      1     4.186     1.252     1.179     1.137      1      1      1      1  
    1      1     40      1      1      2      4      2      2      1      1    999    999     2.474     1.199  -999.000  -999.000      1      1    999    999  
    1      1     40      1      1      4      2      1      1      1      1      1      1     1.115     0.984     1.262     1.745      1      1      1      1  
    1      1     41      0      0      4      2      1      1      1      1      1      1     4.063     6.121     2.032     2.464      1      1      1      1  
    1      1     41      0      0      2      4      2      2      1      1    999    999     1.224     1.369  -999.000  -999.000      1      1    999    999  
    1      1     42      0      0      2      2      2      1      1      1    999    999     1.225     1.401  -999.000  -999.000      1      1    999    999  
    1      1     42      0      0      2      2      1      2      1      1    999    999     2.677     1.224  -999.000  -999.000      1      1    999    999  
    1      1     43      0      1      2      4      2      1      1      1    999    999     1.568     1.169  -999.000  -999.000      1      1    999    999  
    1      1     43      1      0      4      2      1      2      1      1      1      1     3.486     2.361     1.015     1.112      1      1      1      1  
    1      1     44      0      1      2      4      1      2      1      1    999    999     1.366     1.562  -999.000  -999.000      1      1    999    999  
    1      1     44      1      0      4      2      2      1      1      1      1      1     2.973     2.056     1.663     3.794      1      1      1      1  
    1      1     45      1      0      2      4      2      2      1      1    999    999     2.367     1.249  -999.000  -999.000      1      1    999    999  
    1      1     45      0      1      4      2      1      1      1      1      1      1     1.088     1.520     1.696     2.536      1      1      1      1  
    1      1     46      0      1      2      4      2      1      1      1    999    999     1.143     1.248  -999.000  -999.000      1      1    999    999  
    1      1     46      1      0      4      2      1      2      1      1      1      1     3.417     2.992     1.097     2.009      1      1      1      1  
    1      1     47      1      1      4      2      2      2      1      1      1      1     2.613     1.350     1.440     3.032      1      1      1      1  
    1      1     47      1      1      2      4      1      1      1      1    999    999     1.370     1.087  -999.000  -999.000      1      1    999    999  
    1      1     48      1      1      2      4      2      1      1      1    999    999     2.192     1.233  -999.000  -999.000      1      1    999    999  
    1      1     48      1      1      4      2      1      2      1      1      1      1     2.328     1.081     1.008     4.776      1      1      1      1  
    1      1     49      0      1      2      2      2      2      1      1    999    999     3.138     1.170  -999.000  -999.000      1      1    999    999  
    1      1     49      1      0      2      2      1      1      1      1    999    999     1.360     1.280  -999.000  -999.000      1      1    999    999  
    1      1     50      0      0      2      4      1      1      1      1    999    999     9.374     1.299  -999.000  -999.000      1      1    999    999  
    1      1     50      0      0      4      2      2      2      1      1      1      1     1.542     1.639     1.985     1.303      1      1      1      1  
    1      1     51      1      1      2      2      1      2      1      1    999    999     1.377     1.479  -999.000  -999.000      1      1    999    999  
    1      1     51      1      1      2      2      2      1      1      1    999    999     3.362     2.833  -999.000  -999.000      1      1    999    999  
    1      1     52      1      0      4      2      1      2      1      1      1      1     1.471     1.673     2.346     2.055      1      1      1      1  
    1      1     52      0      1      2      4      2      1      1      1    999    999     3.073     1.424  -999.000  -999.000      1      1    999    999  
    1      1     53      0      1      4      4      2      1      1      1      1      1     1.391     1.233     1.687     1.529      1      1      1      1  
    1      1     53      1      0      4      4      1      2      1      1      1      1    13.214     2.632     1.208     1.218      1      1      1      1  
    1      1     54      0      0      2      2      1      1      1      1    999    999     2.781     1.192  -999.000  -999.000      1      1    999    999  
    1      1     54      0      0      2      2      2      2      1      1    999    999     1.119     1.416  -999.000  -999.000      1      1    999    999  
    1      1     55      0      0      2      4      1      2      1      0    999    999     1.326     1.072  -999.000  -999.000      1      0    999    999  
    1      1     55      0      0      4      2      2      1      1      1      1      1     2.971     1.818     1.152     1.514      1      1      1      1  
    1      1     56      0      0      4      2      1      2      1      1      1      1     2.711     1.136     1.386     1.272      1      1      1      1  
    1      1     56      0      0      2      4      2      1      1      1    999    999     2.596     1.290  -999.000  -999.000      1      1    999    999  
    1      1     57      0      1      2      4      2      1      1      1    999    999     1.320     0.921  -999.000  -999.000      1      1    999    999  
    1      1     57      1      0      4      2      1      2      1      1      1      1     2.231     1.696     0.957     0.906      1      1      1      1  
    1      1     58      1      0      2      4      1      1      1      1    999    999     4.408     2.122  -999.000  -999.000      1      1    999    999  
    1      1     58      0      1      4      2      2      2      1      1      1      1     1.136     1.751     1.641     2.034      1      1      1      1  
    1      1     59      0      1      2      4      2      1      1      1    999    999     1.137     1.248  -999.000  -999.000      1      1    999    999  
    1      1     59      1      0      4      2      1      2      1      1      1      1     2.146     0.947     1.856     1.495      1      1      1      1  
    1      1     60      0      0      4      4      1      2      1      0      0      1     1.853     1.503     1.273     1.113      1      1      1      1  
    1      1     60      0      0      4      4      2      1      0      0      0      1    14.588     2.698     3.695     1.443      1      1      1      1  
    1      1     61      1      1      4      2      2      2      1      1      1      1     2.449     0.832     1.169     1.312      1      1      1      1  
    1      1     61      1      1      2      4      1      1      1      1    999    999     1.504     2.001  -999.000  -999.000      1      1    999    999  
    1      1     62      0      1      4      2      2      1      0      0      0      0     1.383     3.327     2.128     1.471      1      0      1      1  
    1      1     62      1      0      2      4      1      2      1      1    999    999     2.598     1.483  -999.000  -999.000      1      1    999    999  
    1      1     63      0      0      4      2      1      1      1      1      1      1     2.634     1.322     4.632     1.367      1      1      1      1  
    1      1     63      0      0      2      4      2      2      1      1    999    999     1.304     1.762  -999.000  -999.000      1      1    999    999  
    1      1     64      0      0      4      4      1      2      1      0      1      1     1.397     4.896     1.376     1.384      1      0      1      1  
    1      1     64      0      0      4      4      2      1      1      1      1      1     4.029     1.177     1.335     1.315      1      1      1      1  
    1      1     65      0      0      4      4      2      2      0      0      0      0    13.606     2.437     0.304     0.441      1      0      0      0  
    1      1     65      0      0      4      4      1      1      1      1      1      0     1.784     3.088     1.328     2.962      1      1      1      0  
