1 0 60 884 885 2 100  6 6 1 1518 
1 0 61 776 777 1 100  2 2 1 1146 
1 0 62 1028 1029 3 100  6 6 1 991 
1 0 63 776 777 2 100  6 6 1 764 
1 0 64 596 598 1 100  5 5 1 856 
1 0 65 1028 1029 3 100  6 6 1 676 
1 0 66 6000 5993 4 100  1 1 1 895 
1 0 67 668 670 2 0  2 3 0 947 
1 0 68 452 454 1 0  3 5 0 1793 
1 0 69 1028 1029 3 100  7 7 1 1081 
1 0 70 884 885 2 100  1 1 1 669 
1 0 71 524 526 1 100  4 4 1 2105 
1 0 72 1568 1568 3 100  4 4 1 938 
1 0 73 776 778 2 0  4 3 0 947 
1 0 74 380 382 1 0  7 5 0 967 
1 0 75 1568 1568 3 100  6 6 1 754 
1 0 76 1028 1029 2 100  1 1 1 636 
1 0 77 452 454 1 0  6 3 0 1220 
1 0 78 2432 2431 3 100  3 3 1 432 
1 0 79 6000 5992 4 100  5 5 1 334 
1 0 80 884 885 2 0  4 3 0 665 
1 0 81 524 526 1 0  7 4 0 1606 
1 0 82 1568 1568 3 100  4 4 1 856 
1 0 83 1172 1173 2 100  7 7 1 820 
1 0 84 596 598 1 0  6 7 0 1790 
1 0 85 2432 2430 3 100  7 7 1 268 
1 0 86 1028 1029 2 100  2 2 1 286 
1 0 87 668 670 1 100  4 4 1 780 
1 0 88 1568 1568 3 100  8 8 1 370 
1 0 89 884 885 2 100  7 7 1 749 
1 0 90 524 526 1 0  1 4 0 994 
1 0 91 1568 1568 3 100  4 4 1 625 
1 0 92 6000 5992 4 100  8 8 1 349 
1 0 93 776 777 2 100  4 4 1 744 
1 0 94 596 598 1 100  5 5 1 2036 
1 0 95 1028 1029 3 100  4 4 1 639 
1 0 96 668 670 2 0  6 4 0 2214 
1 0 97 452 454 1 0  7 3 0 1608 
1 0 98 1028 1029 3 100  3 3 1 688 
1 0 99 884 885 2 100  4 4 1 540 
1 0 100 524 526 1 100  6 6 1 1839 
1 0 101 1568 1568 3 100  5 5 1 879 
1 0 102 776 777 2 0  6 3 0 2113 
1 0 103 380 382 1 0  8 5 0 1613 
1 0 104 1568 1568 3 100  5 5 1 620 
1 0 105 6000 5993 4 100  4 4 1 521 
1 0 106 1028 1029 2 100  3 3 1 824 
1 0 107 452 454 1 0  7 4 0 838 
1 0 108 2432 2431 3 100  9 9 1 245 
1 0 109 884 885 2 100  8 8 1 601 
1 0 110 524 526 1 0  1 4 0 1178 
1 0 111 1568 1568 3 100  3 3 1 607 
1 0 112 776 777 2 0  1 2 0 831 
1 0 113 596 598 1 0  7 6 0 1578 
1 0 114 1028 1029 3 100  5 5 1 999 
1 0 115 1028 1029 2 100  9 9 1 624 
1 0 116 668 670 1 100  2 2 1 704 
1 0 117 1568 1568 3 100  6 6 1 316 
1 0 118 6000 5993 4 100  1 1 1 312 
1 0 119 884 885 2 0  5 4 0 779 
1 0 120 524 526 1 0  1 2 0 985 
1 0 121 1568 1568 3 100  7 7 1 273 
1 0 122 1172 1173 2 100  8 8 1 542 
1 0 123 596 598 1 0  8 4 0 1481 
1 0 124 2432 2431 3 100  6 6 1 757 
1 0 125 1028 1029 2 100  2 2 1 978 
1 0 126 668 670 1 100  5 5 1 2491 
1 0 127 1568 1568 3 0  5 6 0 1628 
1 0 128 884 885 2 0  7 4 0 1984 
1 0 129 524 526 1 100  4 4 1 3095 
1 0 130 1568 1568 3 100  5 5 1 744 
1 0 132 6000 5993 4 100  2 2 1 273 
1 0 133 1352 1353 2 100  6 6 1 266 
1 0 134 452 454 1 0  6 8 0 3880 
1 0 135 2432 2431 3 100  7 7 1 283 
1 0 136 1352 1353 2 100  5 5 1 229 
1 0 137 452 454 1 0  7 3 0 1787 
1 0 138 2432 2431 3 100  7 7 1 247 
1 0 139 1352 1353 2 0  2 4 0 297 
1 0 140 452 454 1 0  8 7 0 1275 
1 0 141 2432 2431 3 100  1 1 1 276 
1 0 142 1352 1353 2 100  1 1 1 252 
1 0 143 452 454 1 0  6 3 0 3587 
1 0 144 2432 2431 3 100  7 7 1 271 
1 0 145 6000 5993 4 100  5 5 1 385 
1 0 146 1172 1173 2 100  2 2 1 715 
1 0 147 524 526 1 100  5 5 1 1054 
1 0 148 2432 2431 3 100  4 4 1 266 
1 0 149 1352 1353 2 100  9 9 1 1239 
1 0 150 452 454 1 0  5 2 0 1245 
1 0 151 2432 2431 3 100  6 6 1 260 
1 0 152 1172 1173 2 100  1 1 1 711 
1 0 153 524 526 1 0  5 7 0 990 
1 0 154 2432 2431 3 100  6 6 1 252 
1 0 155 1352 1353 2 100  6 6 1 239 
1 0 156 596 598 1 0  5 4 0 1363 
1 0 157 1568 1568 3 100  7 7 1 294 
1 0 158 6000 5993 4 100  5 5 1 340 
1 0 159 1172 1173 2 100  3 3 1 759 
1 0 160 452 454 1 100  2 2 1 1251 
1 0 161 2432 2431 3 100  3 3 1 232 
1 0 162 1352 1353 2 100  9 9 1 236 
1 0 163 524 526 1 0  6 4 0 1342 
1 0 164 1568 1568 3 100  5 5 1 767 
1 0 165 1172 1173 2 100  5 5 1 231 
1 0 166 596 598 1 100  5 5 1 1830 
1 0 167 2432 2431 3 100  9 9 1 128 
1 0 168 1352 1353 2 0  4 2 0 263 
1 0 169 668 670 1 0  7 9 0 2965 
1 0 170 1568 1568 3 100  4 4 1 568 
1 0 171 6000 5993 4 100  5 5 1 480 
1 0 172 1172 1173 2 100  1 1 1 244 
1 0 173 452 454 1 0  7 3 0 1292 
1 0 174 1820 1820 3 100  8 8 1 272 
1 0 175 1352 1353 2 100  4 4 1 1107 
1 0 176 524 526 1 0  1 4 0 3583 
1 0 177 2108 2107 3 100  4 4 1 766 
1 0 178 884 885 2 100  1 1 1 574 
1 0 179 596 598 1 100  8 8 1 833 
1 0 180 2432 2431 3 0  7 6 0 1316 
1 0 181 1172 1173 2 100  3 3 1 736 
1 0 182 668 670 1 100  7 7 1 805 
1 0 183 1568 1568 3 100  4 4 1 264 
1 0 184 6000 5992 4 100  4 4 1 335 
1 0 185 1352 1352 2 100  5 5 1 267 
1 0 186 452 454 1 100  1 1 1 1044 
1 0 187 1820 1819 3 100  6 6 1 251 
1 0 188 884 885 2 100  2 2 1 634 
1 0 189 524 526 1 100  2 2 1 864 
1 0 190 2108 2107 3 100  8 8 1 265 
1 0 191 1172 1173 2 0  6 9 0 715 
1 0 192 596 598 1 100  6 6 1 1708 
1 0 193 2432 2430 3 100  6 6 1 216 
1 0 194 1352 1352 2 100  4 4 1 1180 
1 0 195 668 670 1 0  4 5 0 2159 
1 0 196 1568 1568 3 100  7 7 1 655 
1 0 197 6000 5993 4 100  8 8 1 251 
1 0 198 1172 1173 2 100  3 3 1 328 
1 0 199 668 670 1 100  6 6 1 672 
1 0 200 1820 1820 3 100  5 5 1 214 
1 0 201 1352 1353 2 100  3 3 1 242 
1 0 202 776 778 1 100  3 3 1 568 
1 0 203 2108 2107 3 100  1 1 1 296 
1 0 204 884 885 2 100  1 1 1 975 
1 0 205 452 454 1 0  8 5 0 976 
1 0 206 2432 2431 3 100  4 4 1 277 
1 0 207 1172 1173 2 100  6 6 1 640 
1 0 208 524 526 1 100  2 2 1 634 
1 0 209 1568 1568 3 100  6 6 1 257 
1 0 210 6000 5993 4 100  9 9 1 1028 
1 0 211 1352 1353 2 100  1 1 1 956 
1 0 212 596 598 1 100  3 3 1 958 
1 0 213 1820 1820 3 100  3 3 1 751 
1 0 214 884 885 2 100  1 1 1 963 
1 0 215 668 670 1 100  1 1 1 1362 
1 0 216 2108 2107 3 100  2 2 1 394 
1 0 217 1172 1173 2 100  8 8 1 783 
1 0 218 776 777 1 0  7 1 0 672 
1 0 219 2432 2431 3 0  2 6 0 942 
1 0 220 1352 1353 2 100  1 1 1 674 
1 0 221 452 454 1 0  4 3 0 832 
1 0 222 1568 1568 3 100  9 9 1 736 
1 0 223 6000 5993 4 100  2 2 1 323 
1 0 224 884 885 2 0  6 5 0 1967 
1 0 225 524 526 1 0  7 8 0 1077 
1 0 226 1820 1820 3 100  4 4 1 297 
1 0 227 1028 1029 2 100  4 4 1 790 
1 0 228 596 598 1 100  5 5 1 684 
1 0 229 2108 2107 3 100  4 4 1 279 
1 0 230 1172 1173 2 0  1 2 0 814 
1 0 231 668 670 1 100  2 2 1 966 
1 0 232 2432 2431 3 100  2 2 1 234 
1 0 233 1352 1353 2 100  3 3 1 689 
1 0 234 776 777 1 100  3 3 1 621 
1 0 235 1568 1568 3 100  7 7 1 831 
1 1 1 6000 5993 4 100  5 5 1 1174 
1 1 2 2108 2107 2 100  8 8 1 905 
1 1 3 1820 1820 1 0  1 4 0 773 
1 1 4 2792 2790 3 100  6 6 1 1130 
1 1 5 1820 1820 2 100  1 1 1 954 
1 1 6 2108 2107 1 100  5 5 1 969 
1 1 7 2108 2107 3 100  4 4 1 1188 
1 1 8 1568 1568 2 100  8 8 1 1115 
1 1 9 1568 1568 1 100  3 3 1 1127 
1 1 10 1820 1820 3 100  8 8 1 859 
1 1 11 1352 1353 2 100  6 6 1 1011 
1 1 12 1172 1173 1 100  1 1 1 875 
1 1 13 1568 1568 3 100  6 6 1 919 
1 1 14 6000 5993 4 100  5 5 1 1013 
1 1 15 1172 1173 2 100  5 5 1 973 
1 1 16 884 885 1 0  8 7 0 860 
1 1 17 1568 1568 3 0  4 5 0 1858 
1 1 18 1028 1029 2 0  7 4 0 1121 
1 1 19 1028 1029 1 0  6 3 0 1353 
1 1 20 1172 1173 3 100  8 8 1 970 
1 1 21 1352 1353 2 100  3 3 1 880 
1 1 22 1172 1173 1 100  9 9 1 765 
1 1 23 1568 1568 3 100  8 8 1 1049 
1 1 24 1172 1173 2 100  8 8 1 955 
1 1 25 884 885 1 0  7 4 0 3169 
1 1 26 1568 1568 3 0  8 5 0 1175 
1 1 27 6000 5993 4 100  4 4 1 621 
1 1 28 1028 1029 2 100  8 8 1 919 
1 1 29 1028 1029 1 100  7 7 1 804 
1 1 30 1172 1173 3 100  1 1 1 790 
1 1 31 884 885 2 100  6 6 1 1092 
1 1 32 776 777 1 0  5 4 0 1141 
1 1 33 1028 1029 3 0  5 6 0 4580 
1 1 34 776 778 2 100  8 8 1 1754 
1 1 35 884 885 1 100  7 7 1 812 
1 1 36 884 885 3 100  9 9 1 633 
1 1 37 668 670 2 0  6 5 0 1340 
1 1 38 668 670 1 0  3 4 0 2244 
1 1 39 776 778 3 0  3 4 0 1847 
1 1 40 6000 5993 4 100  7 7 1 728 
1 1 41 884 885 2 100  7 7 1 816 
1 1 42 776 777 1 100  5 5 1 1071 
1 1 43 1028 1029 3 100  4 4 1 853 
1 1 44 776 777 2 0  7 4 0 1596 
1 1 45 596 598 1 0  6 3 0 1179 
1 1 46 1028 1029 3 0  9 8 0 845 
1 1 47 1028 1029 2 100  4 4 1 675 
1 1 48 668 670 1 0  6 7 0 1203 
1 1 49 1568 1568 3 100  6 6 1 945 
1 1 50 884 885 2 0  4 5 0 902 
1 1 51 776 777 1 100  6 6 1 804 
1 1 52 1028 1029 3 100  5 5 1 735 
1 1 53 6000 5993 4 100  6 6 1 301 
1 1 54 1172 1173 2 100  6 6 1 774 
1 1 55 596 598 1 100  6 6 1 793 
1 1 56 2432 2431 3 100  3 3 1 777 
1 1 57 1028 1029 2 100  3 3 1 707 
1 1 58 452 454 1 0  9 5 0 1198 
1 1 59 2432 2431 3 100  7 7 1 958 
1 1 60 884 885 2 100  8 8 1 780 
1 1 61 524 526 1 0  6 5 0 2594 
1 1 62 1568 1568 3 100  4 4 1 1107 
1 1 63 776 777 2 100  4 4 1 623 
1 1 64 596 598 1 100  4 4 1 1177 
1 1 65 1028 1029 3 100  8 8 1 699 
1 1 66 6000 5993 4 100  1 1 1 437 
1 1 67 668 670 2 100  2 2 1 1238 
1 1 68 452 454 1 0  3 5 0 1078 
1 1 69 1028 1029 3 100  6 6 1 854 
1 1 70 596 598 2 0  7 4 0 793 
1 1 71 524 526 1 100  4 4 1 1884 
1 1 72 668 670 3 100  7 7 1 916 
1 1 73 776 777 2 100  5 5 1 711 
1 1 74 380 382 1 100  3 3 1 1505 
1 1 75 1568 1568 3 100  6 6 1 787 
1 1 76 668 670 2 100  8 8 1 745 
1 1 77 308 310 1 0  2 6 0 1470 
1 1 78 1568 1568 3 100  4 4 1 788 
1 1 79 6000 5992 4 100  6 6 1 418 
1 1 80 596 598 2 0  4 5 0 1342 
1 1 81 344 346 1 0  3 5 0 1281 
1 1 82 1028 1029 3 100  1 1 1 692 
1 1 83 776 777 2 100  3 3 1 781 
1 1 84 380 382 1 100  3 3 1 990 
1 1 85 1568 1568 3 100  6 6 1 725 
1 1 86 668 670 2 100  5 5 1 834 
1 1 87 308 310 1 0  2 4 0 1337 
1 1 88 1568 1568 3 100  4 4 1 1239 
1 1 89 596 598 2 100  7 7 1 1175 
1 1 90 344 346 1 0  5 8 0 1211 
1 1 91 1028 1029 3 100  9 9 1 746 
1 1 92 6000 5992 4 100  6 6 1 497 
1 1 93 524 526 2 0  2 3 0 1935 
1 1 94 380 382 1 0  4 3 0 1479 
1 1 95 668 670 3 0  8 7 0 2236 
1 1 96 668 670 2 100  1 1 1 723 
1 1 97 452 454 1 100  5 5 1 1640 
1 1 98 1028 1029 3 100  2 2 1 596 
1 1 99 596 598 2 100  6 6 1 1051 
1 1 100 344 346 1 0  4 7 0 2258 
1 1 101 1028 1029 3 100  7 7 1 748 
1 1 102 524 526 2 100  1 1 1 1289 
1 1 103 380 382 1 0  8 7 0 2753 
1 1 104 668 670 3 0  3 4 0 841 
1 1 105 6000 5993 4 100  4 4 1 408 
1 1 106 452 454 2 100  8 8 1 856 
1 1 107 452 454 1 0  2 3 0 1028 
1 1 108 524 526 3 0  8 7 0 1337 
1 1 109 380 382 2 0  4 5 0 1086 
1 1 110 524 526 1 0  2 3 0 1020 
1 1 111 452 454 3 0  4 5 0 1153 
1 1 112 524 526 2 100  2 2 1 924 
1 1 113 596 598 1 100  5 5 1 740 
1 1 114 596 598 3 0  3 2 0 1576 
1 1 115 452 454 2 0  8 4 0 1021 
1 1 116 452 454 1 0  2 5 0 1037 
1 1 117 524 526 3 100  6 6 1 1908 
1 1 118 6000 5993 4 0  2 1 0 440 
1 1 119 596 598 2 0  6 1 0 1039 
1 1 120 524 526 1 100  4 4 1 1299 
1 1 121 668 670 3 0  2 1 0 1118 
1 1 122 776 777 2 100  3 3 1 1027 
1 1 123 380 382 1 100  4 4 1 1483 
1 1 124 1568 1568 3 100  5 5 1 896 
1 1 125 668 670 2 100  9 9 1 1075 
1 1 126 308 310 1 0  3 2 0 1653 
1 1 127 1568 1568 3 100  4 4 1 1107 
1 1 128 596 598 2 100  2 2 1 1215 
1 1 129 344 346 1 0  4 3 0 1154 
1 1 130 1028 1029 3 100  8 8 1 703 
1 1 132 6000 5993 4 100  6 6 1 294 
1 1 133 884 885 2 100  4 4 1 690 
1 1 134 308 310 1 0  8 6 0 1449 
1 1 135 1172 1173 3 100  4 4 1 616 
1 1 136 884 885 2 100  3 3 1 657 
1 1 137 308 310 1 0  6 5 0 1567 
1 1 138 1172 1173 3 100  3 3 1 677 
1 1 139 884 885 2 100  4 4 1 766 
1 1 140 344 346 1 100  1 1 1 1739 
1 1 141 1172 1173 3 100  6 6 1 736 
1 1 142 884 885 2 100  5 5 1 769 
1 1 143 308 310 1 0  2 3 0 1552 
1 1 144 1172 1173 3 100  2 2 1 636 
1 1 145 6000 5993 4 100  8 8 1 1156 
1 1 146 776 777 2 100  9 9 1 736 
1 1 147 344 346 1 0  6 3 0 1177 
1 1 148 1172 1173 3 100  1 1 1 929 
1 1 149 884 885 2 100  4 4 1 804 
1 1 150 308 310 1 0  1 2 0 1664 
1 1 151 1172 1173 3 100  1 1 1 886 
1 1 152 596 598 2 0  1 3 0 1557 
1 1 153 344 346 1 0  7 5 0 1912 
1 1 154 1172 1173 3 0  4 5 0 699 
1 1 155 776 778 2 100  5 5 1 1030 
1 1 156 380 382 1 100  1 1 1 1394 
1 1 157 1568 1568 3 100  4 4 1 776 
1 1 158 6000 5993 4 100  3 3 1 354 
1 1 159 884 885 2 100  2 2 1 632 
1 1 160 308 310 1 0  5 2 0 1459 
1 1 161 1172 1173 3 100  6 6 1 627 
1 1 162 596 598 2 100  2 2 1 1136 
1 1 163 344 346 1 0  8 4 0 1986 
1 1 164 1568 1568 3 100  9 9 1 635 
1 1 165 668 670 2 100  7 7 1 1050 
1 1 166 380 382 1 0  7 5 0 1134 
1 1 167 1172 1173 3 100  4 4 1 938 
1 1 168 776 777 2 100  3 3 1 753 
1 1 169 308 310 1 0  2 3 0 1301 
1 1 170 1568 1568 3 100  7 7 1 704 
1 1 171 6000 5993 4 100  8 8 1 595 
1 1 172 884 885 2 100  7 7 1 796 
1 1 173 344 346 1 0  7 3 0 1569 
1 1 174 1172 1173 3 100  7 7 1 229 
1 1 175 596 598 2 0  4 3 0 982 
1 1 176 380 382 1 100  1 1 1 1460 
1 1 177 1568 1568 3 100  3 3 1 839 
1 1 178 668 670 2 0  1 6 0 1119 
1 1 179 452 454 1 0  2 4 0 1098 
1 1 180 1172 1173 3 100  6 6 1 815 
1 1 181 776 777 2 100  5 5 1 640 
1 1 182 308 310 1 0  8 3 0 944 
1 1 183 1568 1568 3 100  5 5 1 591 
1 1 184 6000 5992 4 100  9 9 1 954 
1 1 185 884 885 2 100  3 3 1 725 
1 1 186 344 346 1 0  6 2 0 1258 
1 1 187 1172 1173 3 100  8 8 1 868 
1 1 188 596 598 2 100  4 4 1 699 
1 1 189 380 382 1 0  6 3 0 943 
1 1 190 1568 1568 3 100  2 2 1 256 
1 1 191 668 670 2 100  5 5 1 811 
1 1 192 452 454 1 0  6 2 0 1695 
1 1 193 1172 1173 3 0  9 8 0 686 
1 1 194 776 777 2 100  5 5 1 1108 
1 1 195 524 526 1 100  1 1 1 840 
1 1 196 1568 1568 3 100  7 7 1 719 
1 1 197 6000 5993 4 100  4 4 1 854 
1 1 198 884 885 2 100  6 6 1 834 
1 1 199 524 526 1 100  7 7 1 1516 
1 1 200 1172 1173 3 100  4 4 1 770 
1 1 201 596 598 2 100  6 6 1 689 
1 1 202 308 310 1 0  3 4 0 1394 
1 1 203 1352 1353 3 0  4 3 0 840 
1 1 204 668 670 2 100  3 3 1 1108 
1 1 205 344 346 1 100  3 3 1 2270 
1 1 206 1568 1568 3 100  8 8 1 871 
1 1 207 776 778 2 100  3 3 1 830 
1 1 208 380 382 1 0  3 4 0 1170 
1 1 209 1028 1029 3 100  8 8 1 887 
1 1 210 6000 5993 4 100  4 4 1 888 
1 1 211 884 885 2 100  8 8 1 517 
1 1 212 452 454 1 0  5 7 0 1153 
1 1 213 1172 1173 3 100  4 4 1 910 
1 1 214 596 598 2 100  1 1 1 1464 
1 1 215 524 526 1 0  7 5 0 1202 
1 1 216 1352 1353 3 100  4 4 1 873 
1 1 217 668 670 2 100  9 9 1 724 
1 1 218 308 310 1 0  5 6 0 1081 
1 1 219 1568 1568 3 100  8 8 1 609 
1 1 220 776 778 2 0  6 7 0 544 
1 1 221 344 346 1 0  4 5 0 1346 
1 1 222 1028 1029 3 100  3 3 1 602 
1 1 223 6000 5993 4 100  9 9 1 663 
1 1 224 884 885 2 100  8 8 1 678 
1 1 225 380 382 1 0  6 7 0 1647 
1 1 226 1172 1173 3 100  9 9 1 701 
1 1 227 596 598 2 100  7 7 1 745 
1 1 228 452 454 1 100  5 5 1 1059 
1 1 229 1352 1353 3 0  4 9 0 1202 
1 1 230 668 670 2 100  6 6 1 863 
1 1 231 524 526 1 0  3 4 0 1021 
1 1 232 1568 1568 3 100  4 4 1 906 
1 1 233 776 777 2 100  6 6 1 775 
1 1 234 308 310 1 0  3 4 0 985 
1 1 235 1028 1029 3 100  2 2 1 658 
1 2 1 6000 5993 4 100  2 2 1 2303 1 1 1 1229 
1 2 2 2432 2431 2 100  6 6 1 1531 6 6 1 1157 
1 2 3 2108 2107 1 100  5 5 1 1383 5 5 1 298 
1 2 4 3224 3221 3 100  3 3 1 1122 1 1 1 541 
1 2 5 2108 2107 2 100  7 7 1 1193 5 5 1 779 
1 2 6 1568 1568 1 0  3 1 0 1499 2 4 0 1937 
1 2 7 2792 2790 3 100  2 2 1 936 3 3 1 880 
1 2 8 1820 1820 2 0  4 3 0 1504 6 2 0 2555 
1 2 9 1820 1820 1 100  2 2 1 973 2 2 1 207 
1 2 10 2108 2107 3 100  6 6 1 1235 5 5 1 172 
1 2 11 2432 2431 2 100  8 8 1 1266 6 6 1 173 
1 2 12 1352 1353 1 50  8 3 0 2167 4 4 1 423 
1 2 13 2108 2107 3 0  4 6 0 944 8 7 0 237 
1 2 14 6000 5993 4 100  5 5 1 1282 8 8 1 433 
1 2 15 2108 2107 2 100  3 3 1 2018 7 7 1 625 
1 2 16 1568 1568 1 50  6 6 1 1590 5 7 0 472 
1 2 17 2792 2790 3 50  9 3 0 1032 3 3 1 468 
1 2 18 1820 1820 2 100  4 4 1 1172 7 7 1 553 
1 2 19 1172 1173 1 50  4 4 1 1426 2 3 0 784 
1 2 20 2792 2790 3 100  9 9 1 899 6 6 1 504 
1 2 21 1568 1568 2 100  3 3 1 1193 1 1 1 471 
1 2 22 884 885 1 0  6 4 0 1592 9 5 0 863 
1 2 23 2792 2790 3 100  2 2 1 1073 2 2 1 328 
1 2 24 1352 1353 2 100  5 5 1 850 2 2 1 448 
1 2 25 1028 1029 1 50  7 7 1 1029 1 6 0 1338 
1 2 26 1820 1820 3 100  8 8 1 779 9 9 1 450 
1 2 27 6000 5993 4 100  4 4 1 623 3 3 1 673 
1 2 28 1172 1173 2 50  3 4 0 1619 5 5 1 695 
1 2 29 776 777 1 50  8 8 1 1934 3 6 0 1027 
1 2 30 1820 1820 3 50  3 5 0 1369 2 2 1 634 
1 2 31 1568 1568 2 100  3 3 1 1453 3 3 1 426 
1 2 32 596 598 1 0  8 4 0 1751 1 7 0 1937 
1 2 33 2108 2107 3 100  8 8 1 946 2 2 1 408 
1 2 34 1352 1353 2 50  9 9 1 1279 6 4 0 1263 
1 2 35 668 670 1 50  3 3 1 1153 3 4 0 1624 
1 2 36 2792 2790 3 100  4 4 1 1220 4 4 1 146 
1 2 37 1172 1173 2 0  2 4 0 1656 6 3 0 2978 
1 2 38 524 526 1 50  9 9 1 1086 6 4 0 6286 
1 2 39 2792 2790 3 100  6 6 1 1069 6 6 1 254 
1 2 40 6000 5993 4 100  6 6 1 850 9 9 1 246 
1 2 41 1568 1568 2 100  8 8 1 845 1 1 1 453 
1 2 42 380 382 1 0  4 2 0 1275 2 5 0 565 
1 2 43 2108 2107 3 100  5 5 1 1090 4 4 1 122 
1 2 44 1352 1353 2 100  9 9 1 1045 5 5 1 120 
1 2 45 452 454 1 0  5 6 0 2022 6 4 0 1085 
1 2 46 2108 2107 3 100  4 4 1 1191 7 7 1 134 
1 2 47 1172 1173 2 100  7 7 1 899 7 7 1 890 
1 2 48 524 526 1 50  9 9 1 887 7 5 0 966 
1 2 49 2792 2790 3 100  4 4 1 989 3 3 1 311 
1 2 50 1028 1029 2 100  8 8 1 836 4 4 1 215 
1 2 51 380 382 1 50  3 2 0 1097 6 6 1 883 
1 2 52 2792 2790 3 100  6 6 1 434 6 6 1 143 
1 2 53 6000 5993 4 100  1 1 1 627 5 5 1 462 
1 2 54 884 885 2 100  5 5 1 812 3 3 1 209 
1 2 55 452 454 1 0  4 5 0 1174 7 2 0 643 
1 2 56 1820 1820 3 100  1 1 1 298 4 4 1 258 
1 2 57 776 777 2 50  6 2 0 2812 7 7 1 763 
1 2 58 524 526 1 100  1 1 1 1681 4 4 1 1468 
1 2 59 1172 1173 3 100  9 9 1 724 9 9 1 245 
1 2 60 1028 1029 2 50  7 7 1 956 5 6 0 471 
1 2 61 380 382 1 50  8 8 1 1005 5 4 0 1085 
1 2 62 2792 2790 3 100  3 3 1 402 2 2 1 217 
1 2 63 884 885 2 50  9 3 0 1642 3 3 1 257 
1 2 64 308 310 1 50  8 4 0 1395 5 5 1 285 
1 2 65 2792 2790 3 100  7 7 1 466 7 7 1 65 
1 2 66 6000 5993 4 100  3 3 1 971 7 7 1 258 
1 2 67 1172 1173 2 100  7 7 1 890 5 5 1 156 
1 2 68 344 346 1 50  2 3 0 1424 2 2 1 159 
1 2 69 2108 2107 3 100  1 1 1 984 6 6 1 483 
1 2 70 1028 1029 2 50  1 1 1 829 7 6 0 224 
1 2 71 380 382 1 0  4 3 0 1353 4 8 0 677 
1 2 72 2792 2790 3 100  3 3 1 1012 2 2 1 181 
1 2 73 884 885 2 100  5 5 1 969 6 6 1 311 
1 2 74 452 454 1 50  2 3 0 2485 2 2 1 340 
1 2 75 1820 1820 3 100  8 8 1 962 5 5 1 156 
1 2 76 776 778 2 100  5 5 1 1580 8 8 1 490 
1 2 77 524 526 1 0  5 1 0 1684 6 2 0 363 
