 1 35  1 -1  1 -9 -9 -9 -9 893 1546  2 222 88 90 
 1 36  1  1  3 -9 -9  1 -9 1462 1651 1035 409 898 505 
 1 37  1  3  4  5 -9 -9  6 1830 698 367 324 972 399 
 1 38  1 -9 -9 -9 -9  4 -9 2217 441 463 479 458 601 
 1 39  1  1 -9  3 -9  6 -9 1278 346 526 272 951 367 
 1 40  1  1 -9  3  6 -9 -9 1336 515 516 388 579 367 
 1 41  1  6 -9 -9 -9 -9 -9 1347 430 346 463 409 346 
 1 42  1  5 -9 -9 -9  3 -9 1601 102 185 176 197 526 
 1 43  1  1  3  4 -9 -9 -9 1679 1524 420 316 249 229 
 1 44  1  6 -9  5 -9 -9 -9 1764 374 1962 1132 303 568 
 1 45  1  2  1  4 -9  3  1 3621 197 229 739 462 463 
 1 46  1  1  4 -9 -9 -9  6 2590 388 633 473 739 887 
 1 47  1  1  2  4  3 -9  6 1345 283 738 664 314 420 
 1 48  1  1  6  4 -9 -9 -9 2365 654 750 314 1343 877 
 1 49  1  6  2 -9 -9 -9 -9 2212 155 260 304 526 293 
 1 50  1  4 -9 -9 -9 -9 -9 1347 218 208 187 218 197 
 1 51  1 -9  6 -9  3 -9 -9 2076 367 356 856 400 272 
 1 52  1  2  6  1  3 -9 -9 1919 281 325 452 463 346 
 1 53  1  1  3 -9 -9  5  2 1711 505 452 239 1588 178 
 1 54  1  1  5 -9  6 -9  3 1844 271 229 346 729 580 
 1 55  1 -9  2  5  3  2 -9 1318 494 665 887 2055 430 
 1 56  1  4  1  2 -9 -9  5 2574 782 399 240 452 250 
 1 57  1  6  4 -9  3 -9  1 1474 250 229 15 330 861 
 1 58  1 -9 -9 -9  3  4 -9 2259 264 240 282 463 792 
 1 59  1  3 -9 -9  3 -9 -9 1669 491 941 261 303 240 
 1 60  1  1  2 -9  6 -9  2 1393 452 781 614 353 208 
 1 61  1 -9 -9 -9  2 -9 -9 2353 265 1370 399 303 282 
 1 62  1  2  4 -9  6  1 -9 1317 154 240 177 109 486 
 1 63  1  1  3 -9 -9 -9 -9 2005 590 622 502 242 506 
 1 64  1  1  2  6  1 -9  5 1593 505 792 1631 509 693 
 1 65  1 -9 -9 -9  6 -9 -9 2012 1120 558 1280 949 1226 
 1 66  1  4  3  5 -9  6 -9 3901 1163 367 229 367 250 
 1 67  1 -9  6 -9 -9 -9  5 2250 845 590 866 378 590 
 1 68  1  5  2  2 -9 -9 -9 1205 792 1695 367 262 378 
 1 69  1  6  3 -9  5  1 -9 1520 268 306 410 432 1195 
 1 70  0  1  3 -9 -9 -9 -9 2423 367 378 378 453 304 
 1 71  0  1  2  3  4  6  3 1803 898 1184 505 484 1027 
 1 72  0  1  2  4  3  2  6 2189 643 1908 398 972 250 
 1 73  0  1 -9  5  4  2  6 2350 548 505 1885 431 707 
 1 74  0  1  3  5  4  6  3 2861 1110 388 314 271 1025 
 1 75  0  1  2  3  4  5  6 1605 430 1026 951 324 293 
 1 76  0  1  2  4  3  4 -9 2972 473 1832 2034 186 601 
 1 77  0  1 -9  3  4 -9  6 2925 2044 569 356 750 229 
 1 78  0  1  3  6  5 -9 -9 1716 1089 377 1079 1344 229 
 1 79  0  1  3  2  4  5  6 1587 233 1287 898 1885 165 
 1 80  0  1 -9  4  5  2 -9 1301 313 919 890 1341 1195 
 1 81  0 -9  4 -9  5  3  6 1800 1588 452 289 732 1291 
 1 82  0  2  3  4 -9 -9  6 2034 735 528 144 250 239 
 1 83  0 -9  2 -9 -9  1 -9 1998 186 240 186 176 282 
 1 84  0  1 -9  2 -9  5  4 1342 738 580 420 409 1291 
 1 85  0  1  2 -9  4  5  6 1389 1174 738 427 1506 845 
 1 86  0  1 -9 -9  5 -9 -9 3084 250 866 462 611 601 
 1 87  0  2 -9  4 -9 -9  6 2416 1545 494 676 568 335 
 1 88  0  1  2  4  6  5 -9 1323 250 303 1249 249 813 
 1 89  0  1 -9  6 -9 -9 -9 2649 483 250 229 866 218 
 1 90  0  1  2  3  5  3  6 1739 228 718 398 1163 742 
 1 91  0  3 -9  5 -9 -9  6 2387 622 537 1482 451 391 
 1 92  0  1  2  3  4  2 -9 1414 218 1493 304 314 697 
 1 93  0  1 -9  2  4 -9  6 1415 409 866 1142 2076 123 
 1 94  0  1 -9  3  4  5  1 1281 515 378 1366 708 557 
 1 95  0  3  6  2  5 -9 -9 2553 568 1451 303 1451 143 
 1 96  0 -9 -9  4 -9  5 -9 2454 515 357 399 931 548 
 1 97  0  1  2  4  3  5  6 1949 250 580 335 1546 547 
 1 98  0  1  2  5  1 -9 -9 1116 714 1018 856 1004 451 
 1 99  0  1  2  6 -9 -9 -9 2720 357 643 505 399 516 
 1 100  0  1  2  3  4 -9  6 1736 792 941 208 431 1015 
 1 101  0 -9 -9 -9 -9  1 -9 1953 1227 196 197 166 792 
 1 102  0  2  3  5  4  2 -9 1700 1354 2119 2167 627 155 
 1 103  0  1 -9 -9  5  6 -9 2861 494 2473 2657 120 146 
 1 104  0  1  4  3  1  6 -9 1446 419 420 718 1015 484 
 1 105  0  1  4 -9  3 -9  6 1426 1397 250 208 240 798 
 1 106  0  1  2  3  4 -9  1 1047 940 324 978 467 1514 
 1 107  0  1 -9  2  5  3  6 1345 1174 1101 206 251 728 
 1 108  0  1 -9  2  5  6 -9 2360 314 611 494 368 261 
 1 109  0  1  4  6  2  5  3 1508 516 1504 473 347 164 
 1 110  0  1 -9  4  5  6 -9 994 228 1460 611 526 218 
 1 111  0  1  2  3  5  6  4 1578 187 56 988 431 292 
 1 112  0  1 -9 -9 -9 -9  2 2230 303 1164 139 414  3 
 1 113  0  1  2  3 -9  4  6 1609 1346 484 1206 1100 569 
 1 114  0  3 -9 -9  2 -9 -9 3128 144 144 144 272 197 
 1 115  0  4  6  2 -9 -9 -9 2260 750 399 389 676 260 
 1 116  0  3 -9 -9  5 -9 -9 2099 282 250 664 388 633 
 1 117  0  1 -9  2  5 -9  6 1698 813 427 465 665 568 
 1 118  0  3  2 -9  5  1 -9 2730 803 272 314 1100 282 
 1 119  0  1  4  2  4 -9 -9 1915 1472 802 1163 476 1607 
 1 120  0  1 -9 -9 -9  5  6 1651 378 410 272 1578 749 
 1 121  0  1 -9  2  3 -9  5 1475 452 389 399 420 813 
 1 122  0  3  2  3 -9  2  6 1653 495 2087 420 548 793 
 1 123  0  1 -9  4 -9  6  3 1644 282 1058 483 568 686 
 1 124  0  1  4  3  4  6  4 2230 286 1238 367 877 314 
 1 125  0  4  2  3  5 -9 -9 2700 1020 522 739 208 782 
 1 126  0  1  2  3  4  5  2 1645 208 307 332 1376 505 
 1 127  0 -9 -9 -9  4 -9 -9 1946 526 186 739 516 410 
 1 128  0  1  2 -9  5 -9 -9 2118 202 245 524 656 1641 
 1 129  0 -9  2  3  5 -9 -9 1344 1237 961 218 708 919 
 1 130  0  1 -9  2  5  4 -9 1068 336 325 782 1704 569 
 1 131  0  1  4  2  3  5  1 987 622 505 1960 1546 228 
 1 132  0  1  2  3  6 -9 -9 1387 1312 834 856 240 197 
 1 133  0 -9  3  5 -9 -9  3 2229 654 336 601 377 324 
 1 134  0  1  2  3 -9  4  6 1331 346 601 303 1302 157 
 1 135  0  1  2  4  6 -9 -9 1838 2533 239 251 208 166 
 1 136  0 -9 -9 -9 -9  6 -9 1857 377 431 409 367 697 
 1 137  0  5  1  3 -9 -1  4 3457 490 254 961 13 402 
 1 138  0  1  2  3 -9 -9 -9 1833 1589 768 770 519 399 
 1 139  0 -9  3 -9  6 -9 -9 1774 208 250 208 229 208 
 2  0  0  1  4  3  6  5  6 3659 1312 664 887 632 187 
 2  1  0  1  2  3 -9  5  6 2771 780 1461 1481 866 292 
 2  2  0  1  2  3  4  5  6 1656 515 919 558 1142 452 
 2  3  0  1  2  3  5  6 -1 1854 547 526 536 718 2341 
 2  4  0  1  2  3  4  5  6 2246 547 537 1206 515 1801 
 2  5  0  1  2  3  4  5  6 1802 515 536 1355 824 801 
 2  6  0  1  2  3  4  5  6 1981 971 635 770 662 1799 
 2  7  0  1  2  3  5  4  6 2130 590 526 739 734 487 
 2  8  0  1  2  3  4  5  6 1560 617 886 584 510 441 
 2  9  0  1  2  3  4  5  6 1205 472 706 1036 525 695 
 2 10  0  1  2  3  4  5 -9 1690 1524 993 1035 515 334 
 2 11  0  1  2  4  4  5  6 1586 558 1174 367 473 602 
 2 12  0  1  2  3  4  5  6 1516 548 759 760 441 463 
 2 13  0  1  2  3  4  5  6 4222 494 579 738 812 2384 
 2 14  0  1  2  3  5  4  6 2237 420 993 2660 898 335 
 2 15  0  1  2  3  4  5  6 1174 516 515 462 505 380 
 2 16  0  1  2  3  4 -9  6 1747 515 797 1199 388 568 
 2 17  0  1  2  3  4  3  6 1787 547 521 701 557 505 
 2 18  0  1  2  3  4  5  6 1344 536 493 579 462 462 
 2 19  0  1  3  2  4  5  6 1811 525 1264 489 483 537 
 2 20  0  1  2  3  4  5  6 944 1300 685 1460 462 377 
 2 21  0  1  2  3  4  1  6 1537 568 536 600 675 1120 
 2 22  0  1  2  3  4  5  6 1542 568 558 838 798 749 
 2 23  0  4  1  3  4  5  6 1860 557 759 1238 483 505 
 2 24  0  2  1  3  4  6 -9 1641 473 1323 1099 2203 505 
 2 25  0  1  2  3  4  5  6 978 2384 504 717 462 462 
 2 26  0  1  2  3  4  5  6 1147 509 536 1226 738 345 
 2 27  0  1  2  3  4  5  6 1002 579 537 515 697 419 
 2 28  0  1  2  3  4 -9  6 1101 579 494 537 622 684 
 2 29  0  1  2  3  4  5  6 1387 483 589 1123 494 462 
 2 30  0  3 -9 -9 -1 -1 -9 2374 557 557 515 600 770 
 2 31  0  1  2  3  4  5  6 2001 547 1535 600 596 987 
 2 32  0  1  2  3  4  5  6 1196 664 506 693 462 441 
 2 33  0  1  2  3  4 -9 -9 2013 525 728 621 1173  3 
 2 34  0  1  2  3  4  5  6 1610 589 494 1343 504 685 
 2 35  0  1  2  3  4  6  5 1792 473 1205 643 1322 303 
 2 36  0  1  2  3  4  5  6 1773 544 526 632 547 483 
 2 37  0  1  2  3  4  5  1 1383 473 547 994 706 951 
 2 38  0  1  2  3  4  5  6 1858 578 847 620 536 579 
 2 39  0  1  2  3  4 -9  6 1420 547 593 884 526 473 
 2 40  0  1  2  3  4  5  6 1345 526 569 558 632 611 
 2 41  0  1  2  3  4  1  6 1409 557 600 547 749 1184 
 2 42  0  1  2  3  4  5  6 1526 526 601 643 654 463 
 2 43  0  1  2  3  4  5  6 1059 526 558 707 950 473 
 2 44  0  1  2  3  5  4  6 1344 557 569 536 579 515 
 2 45  0  1  2  3  5  4  6 899 504 749 749 441 390 
 2 46  0  1  2  3  4  5  6 1256 536 569 505 441 410 
 2 47  0  1  2  3 -9  5 -9 1264 876 536 728 908 388 
 2 48  0  1  2  3  4  5  6 1970 515 516 441 452 409 
 2 49  0  1  2  3  4  5  6 1410 378 427 795 558 866 
 2 50  0  4  2  3  4  5  6 1240 377 409 1057 356 271 
 2 51  0  1  2  3  4  5 -9 1156 430 387 835 462 399 
 2 52  0  1 -9  3  4  5 -9 1143 355 410 792 546 1153 
 2 53  0  1  2  3  4  5  6 2743 537 1099 791 845 355 
 2 54  0  1  2  3  4  5  6 1289 346 413 510 643 1109 
 2 55  0  1  2  3  4  5  6 1126 320 346 366 324 335 
 2 56  0  1  2  3  4  5  6 1440 387 526 1015 472 335 
 2 57  0  1  4  3  2  5 -9 982 430 441 1046 1037 1152 
 2 58  0  1  2  3  5  4  5 1963 629 579 611 749 474 
 2 59  0  1  2  3  4  5  6 1229 490 987 642 409 462 
 2 60  0  1  2  3  4  5  6 1114 313 398 792 430 877 
 2 61  0  1  2  3  4  5  6 1378 696 419 462 951 303 
 2 62  0  1  2  3  4  5  6 1057 409 430 1090 472 504 
 2 63  0  1  2  3  4  5  6 973 674 601 440 601 217 
 2 64  0  1  2  3  4  5  6 2051 1046 1004 409 420 591 
 2 65  0  1  2  3  4  2  6 1462 398 388 1312 706 303 
 2 66  0  1  3  2  5  5  5 2321 494 558 1896 1121 185 
 2 67  0  3  2  1  4  5 -9 1542 1100 547 1147 477 760 
 2 68  0  1  4  3 -1  2  6 1845 908 961 994 526 1376 
 2 69  0  1  2  3  4 -9  6 1293 440 1174 653 1449 430 
 2 70  1  1  4  6 -9  5  6 2485 982 399 813 1493 1131 
 2 71  1  1 -9  2  4  2  6 1840 760 536 866 1121 346 
 2 72  1  3  4  6 -9  5  1 3545 972 451 973 1237 236 
 2 73  1  1  6  3  4  5  6 2010 642 526 2799 335 388 
 2 74  1  1  2  3  4 -9  6 2856 632 600 1545 410 250 
 2 75  1  1  2  3 -9  5  6 1883 674 961 813 324 665 
 2 76  1  5  2  3  4  6 -9 2679 611 643 1143 483 378 
 2 77  1  1  5  4 -9  2  3 2245 427 452 1471 250 1015 
 2 78  1  1  2 -9  3  5  6 2352 1233 817 739 601 367 
 2 79  1 -1  5 -9  4  1  6 2860 2247 505 495 473 399 
 2 80  1  1  2  3  5 -9  6 1976 1100 526 618 413 378 
 2 81  1  1  2  3  4 -9  6 2446 845 484 484 452 346 
 2 82  1  1  5  3  4  2  6 1780 804 994 1004 314 229 
 2 83  1  1 -9  3  4 -9  6 1562 844 824 1928 288 191 
 2 84  1  1  2  3  4  5  6 1717 973 462 1004 697 250 
 2 85  1  1  2  3 -9  5  6 1830 557 537 633 2406 506 
 2 86  1  1  2  4  5  3  6 1841 570 1142 505 898 250 
 2 87  1  1  2  3 -9 -9  6 1852 1482 453 1578 728 569 
 2 88  1  1  2  3  4  5  6 1733 505 495 580 499 415 
 2 89  1  1  2  3  5  4  6 2034 451 441 483 1005 388 
 2 90  1  1  2  3  4  5  6 1338 590 452 494 633 526 
 2 91  1  1 -9  3  4 -9  6 1400 1099 452 824 696 398 
 2 92  1  1  4 -9 -1  2 -9 2132 495 431 898 526 441 
 2 93  1  1  2  3  5  4  6 1840 515 541 883 292 249 
 2 94  1  1  2  3  4  5  6 2912 441 1153 898 282 388 
 2 95  1  1  5  3  2  5  6 1712 1195 1716 1110 824 733 
 2 96  1  1  2  3  4  5  6 1674 313 1079 451 176 154 
 2 97  1  6  5  3  2  5  6 1934 1015 1791 505 271 537 
 2 98  1  1  2  3  4 -9 -9 1508 302 356 728 537 973 
 2 99  1  1 -9 -9  4  6  5 1648 1078 399 759 333 443 
 2 100  1  1  5  3  6  4 -9 2104 324 1110 675 1737 421 
 2 101  1 -9  2  3 -1 -1 -1 2010 281 420 1048 260 218 
 2 102  1  1  2  3 -9  4  6 2245 930 452 1047 463 515 
 2 103  1  1  5  6  3  2  6 2018 1493 1529 543 474 260 
 2 104  1  5 -9  5  4  6  6 4029 240 207  2 582 218 
 2 105  1  1  2  3 -9  5  2 1257 495 846 452 485 686 
 2 106  1  1  2  3 -9 -9  6 2044 526 835 1005 260 516 
 2 107  1  1  2  3  4  5  6 1491 718 367 793 336 293 
 2 108  1  4  1  3  6  2 -9 5229 771 313 846 431 406 
 2 109  1  1  2  3 -9  5  6 1787 462 453 802 707 196 
 2 110  1  4  1  3  5 -9  6 2157 919 616 1340 1482 356 
 2 111  1  1  2  3  4  5  6 1740 398 293 1121 218 314 
 2 112  1  1  2  3  4  5  6 1473 356 654 707 346 303 
 2 113  1  1  2  3  4  5  6 1153 303 240 356 336 420 
 2 114  1  1  4  2 -9 -9  6 4052 260 739 1642 185 175 
 2 115  1  1  2  3  4  5  6 1254 261 1079 664 324 547 
 2 116  1  1  2 -9  4 -9  6 1439 324 410 409 410 771 
 2 117  1  4  2  3 -9  5  6 2712 336 770 1068 387 377 
 2 118  1  1  2  3  4  6  5 1052 493 377 1769 558 271 
 2 119  1  1 -9  3  4  1  6 1294 463 442 410 218 219 
 2 120  1  1  2  3 -9 -9  6 1237 537 420 611 239 984 
 2 121  1  1  2  3  4 -9  6 1427 718 462 558 324 410 
 2 122  1  1  5  3  4  2  6 1467 473 250 919 198 643 
 2 123  1  1  2  3  3  2  6 1759 356 324 604 651 367 
 2 124  1  1  5  3 -9  2  6 2196 750 538 643 1642 187 
 2 125  1  4  2  3 -9  5  6 1825 494 516 622 219 175 
 2 126  1  1  2  3 -9  5  6 1494 356 707 768 316 984 
 2 127  1  1  2  3  4 -9  6 1547 473 856 781 356 1036 
 2 128  1  1  2  3 -9  4  5 1919 484 505 813 739 994 
 2 129  1  1  2  3  4  5 -9 1905 239 409 1005 366 197 
 2 130  1  1  3  2  4  5  6 1494 324 303 823 239 377 
 2 131  1  1  2  3  4 -9  6 1965 342 372 755 260 409 
 2 132  1  1  2  3  4 -9  6 1721 1227 537 919 261 292 
 2 133  1  1  2  3  4  5  6 1095 441 1387 792 419 431 
 2 134  1  1  2  3 -9  5  6 2026 1618 536 697 643 218 
 2 135  1  1  2  3  4  5  6 1121 313 420 505 356 1535 
 2 136  1  1  4  3 -9 -9  5 2485 303 473 973 388 472 
 2 137  1  1 -9  3  5  2  6 1440 536 467 495 467 384 
 2 138  1  4  2  3  4  1  6 1429 405 425 1418 1313 605 
 2 139  1 -1 -1 -1  1  5  6 1833 314 675 558 1302 197 
 3  0  1  1  2  5  6  3  4 740 697 782 462 1334 2183 
 3  1  1 -9 -9 -9  6 -9  3 3674 952 516 431 452 473 
 3  2  1 -9  2 -9  4  1  6 1884 856 802 399 399 792 
 3  3  1  1  2 -9  5  3  6 1004 457 1797 1238 1769 856 
 3  4  1 -9 -9  2  6  3  4 2033 516 591 739 1621 1026 
 3  5  1  1  2  3  4  5  6 1657 378 952 930 2268 803 
 3  6  1  1 -9  3  2 -9  6 903 515 1377 814 2205 314 
 3  7  1 -9  4  2 -9  5  1 922 420 293 484 442 655 
 3  8  1  1  2  3 -9  5  6 1289 484 730 1206 516 1313 
 3  9  1  1  2 -9 -9  5  6 2950 2014 1408 377 2470 1699 
 3 10  1  1  2  3 -9  5  6 1507 984 1153 718 1196 282 
 3 11  1  1  2  3 -9 -9  6 1625 952 941 951 1600 548 
 3 12  1  5 -9  6 -9 -9 -9 1660 1111 984 579 846 547 
 3 13  1  3  2  4  1  5  6 1747 453 1302 856 718 240 
 3 14  1  1  2  3  5  4  6 1436 516 909 590 1047 346 
 3 15  1  1  4  3  2 -9  6 1248 399 1048 483 1242 2276 
 3 16  1  1  4  2 -9 -9  6 1534 1749 920 1037 1239 313 
 3 17  1  4  3 -9 -9 -9 -9 2214 527 442 410 845 304 
 3 18  1  1  2  3 -9  5  6 1625 973 2015 1280 495 1090 
 3 19  1  5 -9  3 -9  1  6 1010 675 793 409 666 1143 
 3 20  1  1  2 -9 -9  5  6 1850 739 983 1738 2121 696 
 3 21  1  3  4  5  6  1  2 221 1069 737 1069 3990 186 
 3 22  1  1  2  3 -9  4 -9 3071 890 1258 399 1813 676 
 3 23  1  1 -9  3  5 -9  4 2285 910 580 1185 665 229 
 3 24  1  3 -9  1  4  5  6 1470 1845 1164 920 654 643 
 3 25  1  1  2  4  5 -9  3 1744 314 1132 676 250 538 
 3 26  1  1  2  5  2  3  6 1045 352 4080 601 1759 506 
 3 27  1  1  4  3 -9 -9  6 1144 390 535 846 1992 1515 
 3 28  1  1  3 -9 -9  4 -9 1174 1260 871 969 1409 494 
 3 29  1  1  4  5 -9  3  6 918 1217 1388 623 1547 218 
 3 30  1  1 -9  2  3  4  6 824 431 1377 409 995 1079 
 3 31  1  1 -9  3  4 -9  6 928 461 1271 261 2269 878 
 3 32  1  3  1 -9  2  5  6 1050 450 1951 1345 633 441 
 3 33  1  1  3 -9 -9 -9  6 1111 899 1292 240 346 198 
 3 34  1  1  2  6  4  5  3 1470 718 922 248 708 547 
 3 35  1  1  3  2  5  4  6 2044 846 1419 527 718 781 
 3 36  1  1 -9 -9 -9  3  6 823 218 1112 207 1813 420 
 3 37  1  1  4  2 -9 -9  6 1029 687 1484 367 1303 803 
 3 38  1  1  6  5  6 -9  1 2131 803 3226 305 1356 771 
 3 39  1  1  2  3  4  5  6 2386 665 622 942 1196 315 
 3 40  1  1  2  3  4  5  6 1317 1430 378 1918 1271 505 
 3 41  1  1 -9  3  4  5  6 2024 506 569 1165 729 431 
 3 42  1  1  3  4 -9  5 -9 2085 600 623 2439 665 346 
 3 43  1  1 -9  3 -9  4  6 1204 2089 728 2865 1355 378 
 3 44  1  1 -9 -9 -9  4  6 1344 581 548 1784 1155 576 
 3 45  1  4  2 -9 -9  3  1 1859 229 538 2078 346 771 
 3 46  1  1  3  2 -9 -9 -9 2500 1292 484 984 538 272 
 3 47  1  1  5  3 -9 -9  6 2170 1316 258 2174 1547 208 
 3 48  1  1  4  3 -9  5  6 1685 1971 292 1621 1971 1079 
 3 49  1  1 -9  3 -9 -9  6 1887 1461 452 1675 357 527 
 3 50  1  1 -9  3  4 -9  6 1864 494 782 357 984 2481 
 3 51  1  3  1 -9 -9  5  6 1484 1183 1217 303 251 824 
 3 52  1  1  2  3  5 -9  6 1160 626 1651 929 229 590 
 3 53  1  1 -9  3  5  2  6 925 612 548 654 371 396 
 3 54  1  1 -9 -9 -9  5  6 909 942 622 665 941 240 
 3 55  1  1  2  3  4 -9  6 1399 559 1473 1908 1674 473 
 3 56  1  1 -9  4  2 -9  6 1587 526 389 963 207 516 
 3 57  1 -9  4  3  6  2 -9 1064 665 484 1643 1017 196 
 3 58  1  1  2  3  4  5  6 1675 368 434 2578 1547 792 
 3 59  1  1 -9  3  4  5  6 1140 2929 1165 1312 367 538 
 3 60  1  1  5  3  4  2  6 1427 984 484 825 1089 219 
 3 61  1  1 -9  2 -9 -9  6 2194 921 260 1154 686 389 
 3 62  1  1  4  2 -9 -9 -9 989 825 548 1665 686 1993 
 3 63  1  1  2 -9  5  4  6 985 1526 909 814 687 1143 
 3 64  1  1 -9  4 -9 -9  3 1687 1037 431 782 268 1499 
 3 65  1  4  5  6  3  1  2 1727 1059 846 803 676 1430 
 3 66  1  1 -9 -9 -9 -9  6 1739 1005 740 835 1388 2450 
 3 67  1  1  2  3 -9  5  6 2466 453 2153 962 740 792 
 3 68  1  1  5  3  4 -9  6 2483 899 410 591 1325 856 
 3 69  1  1 -9  3 -9  4  6 1284 2037 452 911 1186 516 
 3 70  0  1  2  3  4  5  6 1758 803 1621 1780 1079 303 
 3 71  0  1  2  3  4 -9  6 1200 1303 622 1005 675 442 
 3 72  0  1  2  3  4 -9  6 1345 601 697 1313 1802 261 
 3 73  0  1  2  3  4  5  6 1115 814 878 739 431 1026 
 3 74  0  1  3  2  4  5  6 1683 1044 881 1033 516 580 
 3 75  0  1  2  3  4  5  6 1040 888 1558 761 1398 1213 
 3 76  0  1  2  3  6  5 -9 2210 739 644 1377 1048 729 
 3 77  0  1  2  3  4  5  6 1381 325 804 686 729 972 
 3 78  0  1  2  3  4  5  6 1261 899 558 613 1164 282 
 3 79  0  1  2  3  4  5  1 1328 676 856 1717 611 1717 
 3 80  0  1  2  3  4  5  6 1339 409 367 580 2758 665 
 3 81  0  1  2  3  4  5  6 1508 431 772 845 452 1409 
 3 82  0  1  2  3  4 -9  6 1615 633 761 1473 1526 793 
 3 83  0  1  2  3 -9  5  6 1235 761 930 2716 1164 633 
 3 84  0  1  2  3 -9 -9  6 1594 995 856 1791 590 2578 
 3 85  0  1  2  3  4  5 -9 967 527 357 1632 1430 2610 
 3 86  0  1  2  3  4 -9  6 1775 1281 793 973 1973 590 
 3 87  0  2 -9  3 -9 -9 -9 1360  1 243 229  3 233 
 3 88  0  1  2  3  4  5  6 2209 357 303 772 878 686 
 3 89  0  1  2  3  4  5  6 1257 527 1229 484 814 995 
 3 90  0  1  2  3  4  5  6 1338 601 516 1249 899 1154 
 3 91  0  1  2  3  4  5  6 1009 984 1143 856 633 526 
 3 92  0  1  2  3  4  6  5 1308 1229 920 654 612 931 
 3 93  0  1  2  3  4  5  6 1807 484 411 1697 1175 293 
 3 94  0  1  2  3  4  5  6 2200 368 1164 570 421 484 
 3 95  0  1  2  3  4  5  6 2955 399 367 1495 623 898 
 3 96  0  1  2  3  4  5  6 1380 675 495 559 852 605 
 3 97  0  1  2  3  4  5  6 872 335 463 612 1505 1270 
 3 98  0  1  2  3  4  5 -9 1732 602 803 963 1165 1218 
 3 99  0  1  2  3 -9 -9  6 1297 708 677 2620 378 973 
 3 100  0  1  2  3  4  5  6 1615 399 400 888 271 867 
 3 101  0  1  2  3  4  5  6 1042 240 399 2079 846 739 
 3 102  0  1  2  3  4 -9  6 1111 1144 569 909 1930 781 
 3 103  0  1  2 -9  6  5 -9 1529 1771 867 973 569 612 
 3 104  0  1  2  3 -9  5  6 1321 1387 1016 2121 1175 506 
 3 105  0  1  2  3  4  5  6 1339 719 1590 866 626 416 
 3 106  0  3  5  1 -9 -9 -9 2307 1345 1058 1143 229 283 
 3 107  0  1  2  3  4 -9  6 1554 334 835 846 1983 1133 
 3 108  0  1  2  3  4 -9  6 1584 1154 314 1185 942 388 
 3 109  0  1  2  3  4  5  6 989 1452 877 399 656 388 
 3 110  0  1  2  3  4  5  6 903 1324 847 1234 1170 665 
 3 111  0  1  2  3  4  5  6 1180 388 718 1228 357 548 
 3 112  0  1  2 -9  4  5  6 2375 782 825 463 1250 261 
 3 113  0  1  4  3 -9 -9  6 1801 506 293 2441 1292 399 
 3 114  0  1  2  3  4  5  6 2176 464 995 612 760 463 
