"" "" "Blk" "Trl" "SetSize" "Lag" "keyIdx" "CorrResp" "ACC" "RT" "use"
4 302 3 21 5 6 0 0 1 0.455 1
4 302 3 22 4 2 0 1 0 0.54 1
4 302 3 23 3 3 1 1 1 0.693 0
4 302 3 24 5 4 1 1 1 0.502 1
4 302 3 25 3 3 1 1 1 0.5 1
4 302 3 26 4 2 1 1 1 0.554 1
4 302 3 27 3 1 1 1 1 0.482 1
4 302 3 28 2 3 0 0 1 0.54 1
4 302 3 29 4 5 1 0 0 0.714 1
4 302 3 30 5 2 1 1 1 0.468 1
4 302 3 31 1 2 0 0 1 0.501 1
4 302 3 32 2 1 1 1 1 0.525 1
4 302 3 33 1 2 0 0 1 0.498 1
4 302 3 34 3 4 0 0 1 0.484 1
4 302 3 35 3 4 0 0 1 0.738 1
4 302 3 36 4 2 1 1 1 0.509 1
4 302 3 37 5 6 0 0 1 0.706 1
4 302 3 38 4 5 0 0 1 0.669 1
4 302 3 39 4 5 0 0 1 0.477 1
4 302 3 40 3 4 0 0 1 0.978 0
4 302 3 41 5 6 0 0 1 0.455 1
4 302 3 42 1 2 0 0 1 0.499 1
4 302 3 43 2 3 0 0 1 0.443 1
4 302 3 44 5 1 1 1 1 0.534 1
4 302 3 45 1 1 1 1 1 0.451 1
4 302 3 46 3 4 0 0 1 0.467 1
4 302 3 47 2 3 0 0 1 0.717 1
4 302 3 48 5 6 0 0 1 0.53 1
4 302 3 49 2 2 1 1 1 0.443 1
4 302 3 50 5 4 1 1 1 0.469 1
4 302 4 1 5 6 0 0 1 0.454 1
4 302 4 2 1 2 0 0 1 0.42 1
4 302 4 3 5 6 0 0 1 0.436 1
4 302 4 4 4 5 0 0 1 0.458 1
4 302 4 5 1 2 0 0 1 0.562 1
4 302 4 6 2 3 0 0 1 0.397 1
4 302 4 7 3 3 1 1 1 0.388 1
4 302 4 8 4 5 0 0 1 0.413 1
4 302 4 9 5 6 0 0 1 0.39 1
4 302 4 10 1 2 0 0 1 0.452 1
4 302 4 11 2 1 0 1 0 0.414 1
4 302 4 12 2 3 0 0 1 0.427 1
4 302 4 13 2 3 0 0 1 0.445 1
4 302 4 14 4 3 1 1 1 0.492 1
4 302 4 15 5 6 1 0 0 0.55 1
4 302 4 16 3 4 0 0 1 0.499 1
4 302 4 17 2 2 1 1 1 0.522 1
4 302 4 18 2 2 1 1 1 0.397 1
4 302 4 19 2 3 0 0 1 0.573 1
4 302 4 20 5 2 1 1 1 0.388 1
4 302 4 21 1 1 1 1 1 0.42 1
4 302 4 22 3 2 1 1 1 0.404 1
4 302 4 23 1 1 1 1 1 0.357 1
4 302 4 24 4 4 1 1 1 0.412 1
4 302 4 25 3 4 0 0 1 0.547 1
4 302 4 26 2 1 1 1 1 0.508 1
4 302 4 27 1 1 1 1 1 0.403 1
4 302 4 28 5 6 0 0 1 0.626 1
4 302 4 29 5 5 1 1 1 0.563 1
4 302 4 30 1 1 1 1 1 0.404 1
4 302 4 31 3 4 0 0 1 0.451 1
4 302 4 32 1 2 0 0 1 0.451 1
4 302 4 33 3 4 0 0 1 0.452 1
4 302 4 34 4 5 0 0 1 0.412 1
4 302 4 35 3 3 1 1 1 0.436 1
4 302 4 36 1 2 0 0 1 0.451 1
4 302 4 37 2 3 0 0 1 0.476 1
4 302 4 38 4 4 1 1 1 0.444 1
4 302 4 39 2 1 0 1 0 0.443 1
4 302 4 40 3 2 0 1 0 0.645 1
4 302 4 41 4 2 1 1 1 0.525 1
4 302 4 42 3 4 0 0 1 0.566 1
4 302 4 43 4 1 1 1 1 0.478 1
4 302 4 44 5 5 1 1 1 0.708 1
4 302 4 45 5 5 1 1 1 0.946 0
4 302 4 46 4 5 0 0 1 1.103 0
4 302 4 47 4 5 0 0 1 0.637 1
4 302 4 48 1 1 1 1 1 0.454 1
4 302 4 49 3 2 1 1 1 0.467 1
4 302 4 50 5 2 1 1 1 0.481 1
4 302 5 1 5 6 0 0 1 0.551 1
4 302 5 2 3 2 1 1 1 0.674 1
4 302 5 3 5 6 0 0 1 0.549 1
4 302 5 4 5 3 1 1 1 0.583 1
4 302 5 5 1 2 0 0 1 0.451 1
4 302 5 6 5 3 1 1 1 0.629 1
4 302 5 7 1 1 1 1 1 0.545 1
4 302 5 8 5 5 1 1 1 0.79 1
4 302 5 9 2 3 0 0 1 0.635 1
4 302 5 10 5 6 0 0 1 0.498 1
4 302 5 11 1 2 0 0 1 0.482 1
4 302 5 12 4 1 1 1 1 0.765 1
4 302 5 13 2 3 0 0 1 0.443 1
4 302 5 14 2 3 0 0 1 0.444 1
4 302 5 15 1 1 1 1 1 0.453 1
4 302 5 16 4 5 0 0 1 0.429 1
4 302 5 17 2 3 0 0 1 0.54 1
4 302 5 18 3 4 0 0 1 0.452 1
4 302 5 19 3 1 1 1 1 0.549 1
4 302 5 20 1 1 1 1 1 0.419 1
4 302 5 21 2 1 1 1 1 0.491 1
4 302 5 22 3 3 1 1 1 0.42 1
4 302 5 23 5 4 1 1 1 0.514 1
4 302 5 24 1 2 0 0 1 0.467 1
4 302 5 25 4 1 1 1 1 0.477 1
4 302 5 26 4 2 1 1 1 0.442 1
4 302 5 27 5 6 0 0 1 0.469 1
4 302 5 28 4 5 0 0 1 0.507 1
4 302 5 29 1 2 0 0 1 0.515 1
4 302 5 30 2 1 1 1 1 0.573 1
4 302 5 31 2 3 0 0 1 0.558 1
4 302 5 32 2 2 1 1 1 0.412 1
4 302 5 33 4 4 1 1 1 0.509 1
4 302 5 34 4 4 1 1 1 0.44 1
4 302 5 35 1 2 0 0 1 0.437 1
4 302 5 36 2 1 1 1 1 0.525 1
4 302 5 37 4 5 0 0 1 0.54 1
4 302 5 38 4 5 0 0 1 0.475 1
4 302 5 39 3 4 0 0 1 0.483 1
4 302 5 40 4 5 0 0 1 0.507 1
4 302 5 41 1 1 1 1 1 0.435 1
4 302 5 42 3 4 0 0 1 0.435 1
4 302 5 43 3 2 1 1 1 0.578 1
4 302 5 44 3 4 0 0 1 0.468 1
4 302 5 45 3 2 1 1 1 0.505 1
4 302 5 46 5 2 1 1 1 0.865 0
4 302 5 47 5 6 0 0 1 0.482 1
4 302 5 48 1 1 1 1 1 0.405 1
4 302 5 49 3 4 0 0 1 0.5 1
4 302 5 50 2 2 1 1 1 0.475 1
4 302 6 1 1 1 1 1 1 0.374 1
4 302 6 2 2 2 1 1 1 0.427 1
4 302 6 3 1 2 0 0 1 0.419 1
4 302 6 4 1 1 1 1 1 0.356 1
4 302 6 5 4 5 0 0 1 0.461 1
4 302 6 6 1 1 1 1 1 0.387 1
4 302 6 7 2 3 0 0 1 0.428 1
4 302 6 8 3 2 1 1 1 0.566 1
4 302 6 9 2 3 0 0 1 0.41 1
4 302 6 10 4 2 1 1 1 0.411 1
4 302 6 11 2 3 0 0 1 0.413 1
4 302 6 12 5 3 1 1 1 0.547 1
4 302 6 13 3 3 1 1 1 0.437 1
4 302 6 14 5 6 0 0 1 0.593 1
4 302 6 15 1 2 0 0 1 0.579 1
4 302 6 16 4 5 0 0 1 0.572 1
4 302 6 17 3 1 1 1 1 0.597 1
4 302 6 18 4 3 1 1 1 0.653 1
4 302 6 19 3 4 0 0 1 0.485 1
4 302 6 20 5 1 1 1 1 0.501 1
4 302 6 21 2 2 1 1 1 0.396 1
4 302 6 22 2 3 0 0 1 0.445 1
4 302 6 23 4 2 1 1 1 0.457 1
4 302 6 24 4 5 0 0 1 0.812 1
4 302 6 25 5 6 0 0 1 0.483 1
4 302 6 26 1 2 0 0 1 0.533 1
4 302 6 27 2 1 1 1 1 0.509 1
4 302 6 28 1 1 1 1 1 0.436 1
4 302 6 29 1 2 0 0 1 0.469 1
4 302 6 30 2 1 1 1 1 0.458 1
4 302 6 31 3 4 0 0 1 0.451 1
4 302 6 32 3 4 0 0 1 0.677 1
4 302 6 33 4 1 1 1 1 0.558 1
4 302 6 34 3 4 0 0 1 0.42 1
4 302 6 35 1 1 1 1 1 0.437 1
4 302 6 36 2 3 0 0 1 0.44 1
4 302 6 37 5 6 0 0 1 0.417 1
4 302 6 38 4 5 0 0 1 0.43 1
4 302 6 39 5 5 1 1 1 0.679 1
4 302 6 40 5 6 0 0 1 0.434 1
4 302 6 41 3 4 0 0 1 0.42 1
4 302 6 42 4 1 1 1 1 0.493 1
4 302 6 43 4 5 0 0 1 0.539 1
4 302 6 44 5 6 0 0 1 0.511 1
4 302 6 45 2 2 1 1 1 0.396 1
4 302 6 46 5 3 0 1 0 0.582 1
4 302 6 47 3 1 1 1 1 0.545 1
4 302 6 48 3 3 1 1 1 0.403 1
4 302 6 49 5 1 1 1 1 0.565 1
4 302 6 50 1 2 0 0 1 0.579 1
4 302 7 1 5 6 0 0 1 0.482 1
4 302 7 2 1 2 0 0 1 0.452 1
4 302 7 3 5 2 1 1 1 0.563 1
4 302 7 4 2 2 1 1 1 0.7 0
4 302 7 5 4 5 0 0 1 0.699 1
4 302 7 6 2 3 0 0 1 0.444 1
4 302 7 7 2 2 1 1 1 0.413 1
4 302 7 8 5 6 0 0 1 0.5 1
4 302 7 9 1 1 1 1 1 0.434 1
4 302 7 10 2 1 0 1 0 0.57 1
4 302 7 11 5 6 0 0 1 0.773 1
4 302 7 12 3 1 1 1 1 0.42 1
4 302 7 13 2 3 0 0 1 0.459 1
4 302 7 14 1 1 1 1 1 0.339 1
4 302 7 15 1 2 0 0 1 0.579 1
4 302 7 16 4 5 0 0 1 0.473 1
4 302 7 17 4 5 0 0 1 0.586 1
4 302 7 18 1 2 0 0 1 0.439 1
4 302 7 19 5 6 1 0 0 0.804 1
4 302 7 20 1 2 0 0 1 0.434 1
4 302 7 21 3 4 0 0 1 0.469 1
4 302 7 22 2 3 0 0 1 0.877 0
4 302 7 23 3 2 1 1 1 0.501 1
4 302 7 24 5 3 1 1 1 0.561 1
4 302 7 25 3 3 1 1 1 0.486 1
4 302 7 26 3 4 0 0 1 0.502 1
4 302 7 27 3 4 0 0 1 0.452 1
4 302 7 28 2 3 0 0 1 0.427 1
4 302 7 29 3 4 0 0 1 0.451 1
4 302 7 30 4 3 1 1 1 0.493 1
4 302 7 31 1 1 1 1 1 0.388 1
4 302 7 32 4 4 1 1 1 0.398 1
4 302 7 33 3 1 1 1 1 0.513 1
4 302 7 34 1 2 0 0 1 0.419 1
4 302 7 35 5 6 0 0 1 0.533 1
4 302 7 36 4 2 1 1 1 0.445 1
4 302 7 37 2 3 0 0 1 0.476 1
4 302 7 38 4 5 0 0 1 0.446 1
4 302 7 39 2 2 1 1 1 0.668 0
4 302 7 40 5 4 1 1 1 0.533 1
4 302 7 41 1 1 1 1 1 0.389 1
4 302 7 42 2 2 1 1 1 0.459 1
4 302 7 43 5 5 1 1 1 0.502 1
4 302 7 44 3 4 0 0 1 0.512 1
4 302 7 45 4 5 0 0 1 0.46 1
4 302 7 46 4 2 1 1 1 0.477 1
4 302 7 47 4 1 1 1 1 0.521 1
4 302 7 48 5 2 1 1 1 0.5 1
4 302 7 49 3 2 1 1 1 0.5 1
4 302 7 50 1 1 1 1 1 0.403 1
4 302 8 1 2 1 1 1 1 0.463 1
4 302 8 2 4 4 1 1 1 0.443 1
4 302 8 3 2 3 0 0 1 0.442 1
4 302 8 4 3 4 0 0 1 0.404 1
4 302 8 5 3 2 1 1 1 0.774 0
4 302 8 6 2 2 1 1 1 0.442 1
4 302 8 7 5 3 1 1 1 0.486 1
4 302 8 8 1 1 1 1 1 0.419 1
4 302 8 9 4 5 0 0 1 0.555 1
4 302 8 10 1 1 1 1 1 0.436 1
4 302 8 11 3 4 0 0 1 0.547 1
4 302 8 12 1 1 1 1 1 0.388 1
4 302 8 13 5 3 1 1 1 0.405 1
4 302 8 14 4 5 0 0 1 0.493 1
4 302 8 15 4 5 0 0 1 0.49 1
4 302 8 16 2 2 1 1 1 0.411 1
4 302 8 17 4 4 1 1 1 0.57 1
4 302 8 18 3 4 0 0 1 0.483 1
4 302 8 19 1 2 0 0 1 0.452 1
4 302 8 20 3 2 1 1 1 0.5 1
4 302 8 21 2 3 0 0 1 0.589 1
4 302 8 22 5 6 0 0 1 0.467 1
4 302 8 23 5 6 0 0 1 0.788 1
4 302 8 24 2 2 1 1 1 0.41 1
4 302 8 25 5 6 0 0 1 0.422 1
4 302 8 26 1 2 1 0 0 0.469 1
4 302 8 27 4 1 1 1 1 0.57 1
4 302 8 28 2 3 0 0 1 0.49 1
4 302 8 29 1 2 0 0 1 0.404 1
4 302 8 30 3 1 1 1 1 0.484 1
4 302 8 31 3 4 0 0 1 0.499 1
4 302 8 32 4 5 0 0 1 0.571 1
4 302 8 33 3 4 0 0 1 0.45 1
4 302 8 34 5 2 1 1 1 0.725 1
4 302 8 35 2 3 0 0 1 0.571 1
4 302 8 36 2 3 0 0 1 0.492 1
4 302 8 37 5 1 1 1 1 0.631 1
4 302 8 38 1 1 1 1 1 0.403 1
4 302 8 39 5 6 0 0 1 0.483 1
4 302 8 40 5 4 0 1 0 0.743 1
4 302 8 41 1 2 0 0 1 0.404 1
4 302 8 42 2 2 1 1 1 0.478 1
4 302 8 43 4 4 1 1 1 0.588 1
4 302 8 44 3 3 1 1 1 0.418 1
4 302 8 45 4 4 1 1 1 0.383 1
4 302 8 46 5 6 0 0 1 0.518 1
4 302 8 47 4 5 0 0 1 0.588 1
4 302 8 48 3 2 1 1 1 0.977 0
4 302 8 49 1 1 1 1 1 0.436 1
4 302 8 50 1 2 0 0 1 0.468 1
4 302 9 1 1 2 0 0 1 0.564 1
4 302 9 2 3 4 0 0 1 0.468 1
4 302 9 3 4 1 1 1 1 0.576 1
4 302 9 4 4 4 1 1 1 0.494 1
4 302 9 5 5 6 0 0 1 0.516 1
4 302 9 6 1 2 0 0 1 0.485 1
4 302 9 7 4 5 0 0 1 0.476 1
4 302 9 8 1 2 0 0 1 0.42 1
4 302 9 9 4 4 0 1 0 0.781 0
4 302 9 10 2 3 0 0 1 0.49 1
4 302 9 11 5 3 1 1 1 0.519 1
4 302 9 12 2 1 1 1 1 0.476 1
4 302 9 13 2 3 0 0 1 0.476 1
4 302 9 14 2 2 1 1 1 0.428 1
4 302 9 15 3 1 1 1 1 0.484 1
4 302 9 16 1 1 1 1 1 0.482 1
4 302 9 17 5 2 1 1 1 0.583 1
4 302 9 18 3 4 0 0 1 0.485 1
4 302 9 19 5 6 0 0 1 0.47 1
4 302 9 20 2 1 1 1 1 0.443 1
4 302 9 21 1 2 0 0 1 0.498 1
4 302 9 22 3 3 1 1 1 0.468 1
4 302 9 23 4 3 1 1 1 0.445 1
4 302 9 24 2 3 0 0 1 0.506 1
4 302 9 25 4 3 1 1 1 0.504 1
4 302 9 26 1 2 0 0 1 0.451 1
4 302 9 27 5 3 1 1 1 0.563 1
4 302 9 28 3 1 1 1 1 0.452 1
4 302 9 29 2 1 1 1 1 0.556 1
4 302 9 30 4 5 0 0 1 0.459 1
4 302 9 31 5 6 0 0 1 0.752 1
4 302 9 32 1 1 1 1 1 0.45 1
4 302 9 33 5 6 0 0 1 0.518 1
4 302 9 34 4 5 0 0 1 0.429 1
4 302 9 35 3 1 1 1 1 0.483 1
4 302 9 36 2 3 0 0 1 0.604 1
4 302 9 37 4 5 0 0 1 0.441 1
4 302 9 38 5 3 1 1 1 0.501 1
4 302 9 39 2 1 1 1 1 0.492 1
4 302 9 40 5 6 0 0 1 0.518 1
4 302 9 41 3 4 0 0 1 0.452 1
4 302 9 42 3 1 1 1 1 0.485 1
4 302 9 43 1 1 1 1 1 0.594 1
4 302 9 44 2 3 0 0 1 0.541 1
4 302 9 45 1 1 1 1 1 0.469 1
4 302 9 46 5 4 1 1 1 0.468 1
4 302 9 47 1 1 1 1 1 0.403 1
4 302 9 48 3 4 0 0 1 0.755 1
4 302 9 49 3 4 0 0 1 0.548 1
4 302 9 50 4 5 0 0 1 0.554 1
4 302 10 1 4 5 0 0 1 0.431 1
4 302 10 2 2 3 0 0 1 0.46 1
4 302 10 3 5 6 0 0 1 0.595 1
4 302 10 4 1 1 1 1 1 0.42 1
4 302 10 5 5 2 1 1 1 0.484 1
4 302 10 6 4 4 1 1 1 0.43 1
4 302 10 7 2 1 1 1 1 0.523 1
4 302 10 8 1 2 0 0 1 0.469 1
4 302 10 9 5 5 1 1 1 0.738 1
4 302 10 10 3 2 1 1 1 0.531 1
4 302 10 11 1 1 1 1 1 0.369 1
4 302 10 12 4 5 0 0 1 0.477 1
4 302 10 13 3 2 1 1 1 0.468 1
4 302 10 14 4 3 1 1 1 0.425 1
4 302 10 15 3 4 0 0 1 0.549 1
4 302 10 16 3 1 1 1 1 0.599 1
4 302 10 17 1 1 1 1 1 0.421 1
4 302 10 18 3 1 1 1 1 0.515 1
4 302 10 19 2 3 0 0 1 0.508 1
4 302 10 20 1 1 1 1 1 1.524 0
4 302 10 21 3 4 0 0 1 0.532 1
4 302 10 22 4 1 1 1 1 0.555 1
4 302 10 23 1 2 0 0 1 0.403 1
4 302 10 24 1 2 0 0 1 0.388 1
4 302 10 25 5 6 0 0 1 0.468 1
4 302 10 26 2 3 0 0 1 0.379 1
4 302 10 27 2 3 0 0 1 0.428 1
4 302 10 28 4 5 0 0 1 0.51 1
4 302 10 29 3 2 1 1 1 0.564 1
4 302 10 30 5 4 1 1 1 0.436 1
4 302 10 31 5 4 1 1 1 0.502 1
4 302 10 32 5 6 0 0 1 0.42 1
4 302 10 33 1 2 0 0 1 0.453 1
4 302 10 34 2 1 1 1 1 0.474 1
4 302 10 35 3 4 0 0 1 0.452 1
4 302 10 36 5 6 0 0 1 0.518 1
4 302 10 37 2 3 0 0 1 0.461 1
4 302 10 38 3 4 0 0 1 0.389 1
4 302 10 39 1 2 0 0 1 0.419 1
4 302 10 40 1 1 1 1 1 0.531 1
4 302 10 41 4 1 1 1 1 0.364 1
4 302 10 42 4 4 1 1 1 0.463 1
4 302 10 43 5 6 0 0 1 0.757 1
4 302 10 44 5 5 1 1 1 0.58 1
4 302 10 45 2 1 1 1 1 0.478 1
4 302 10 46 2 2 1 1 1 0.54 1
4 302 10 47 4 5 0 0 1 0.557 1
4 302 10 48 3 4 0 0 1 0.42 1
4 302 10 49 2 1 1 1 1 0.427 1
4 302 10 50 4 5 0 0 1 0.446 1
4 303 1 1 4 5 0 0 1 1.306 0
4 303 1 2 5 3 1 1 1 0.57 1
4 303 1 3 1 2 0 0 1 0.559 1
4 303 1 4 2 3 0 0 1 0.585 1
4 303 1 5 3 4 0 0 1 0.572 1
4 303 1 6 2 3 0 0 1 0.454 1
4 303 1 7 1 1 1 1 1 0.449 1
4 303 1 8 1 1 1 1 1 0.45 1
4 303 1 9 5 5 1 1 1 0.494 1
4 303 1 10 1 2 0 0 1 0.415 1
4 303 1 11 1 1 1 1 1 0.417 1
4 303 1 12 3 2 1 1 1 0.51 1
4 303 1 13 2 1 1 1 1 0.601 1
4 303 1 14 2 2 1 1 1 0.363 1
4 303 1 15 4 1 1 1 1 0.758 1
4 303 1 16 3 4 0 0 1 0.481 1
4 303 1 17 2 3 0 0 1 0.537 1
4 303 1 18 2 3 0 0 1 0.537 1
4 303 1 19 5 6 0 0 1 0.48 1
4 303 1 20 3 4 0 0 1 0.48 1
4 303 1 21 1 2 0 0 1 0.45 1
4 303 1 22 1 2 0 0 1 0.433 1
4 303 1 23 4 3 1 1 1 0.599 1
4 303 1 24 2 3 0 0 1 0.42 1
4 303 1 25 4 5 0 0 1 0.504 1
4 303 1 26 5 1 1 1 1 0.641 1
4 303 1 27 2 1 1 1 1 0.522 1
4 303 1 28 1 2 0 0 1 0.402 1
4 303 1 29 4 4 1 1 1 0.41 1
4 303 1 30 5 6 0 0 1 0.444 1
4 303 1 31 3 2 1 1 1 0.452 1
4 303 1 32 3 4 0 0 1 0.446 1
4 303 1 33 3 4 0 0 1 0.432 1
4 303 1 34 2 1 1 1 1 0.489 1
4 303 1 35 3 1 1 1 1 0.402 1
4 303 1 36 4 1 1 1 1 0.41 1
4 303 1 37 5 5 1 1 1 0.432 1
4 303 1 38 4 5 0 0 1 0.649 1
4 303 1 39 5 6 0 0 1 0.606 1
4 303 1 40 5 6 0 0 1 0.498 1
4 303 1 41 1 1 1 1 1 0.419 1
4 303 1 42 3 3 1 1 1 0.398 1
4 303 1 43 4 5 0 0 1 0.484 1
4 303 1 44 3 3 1 1 1 0.418 1
4 303 1 45 4 1 0 1 0 0.729 1
4 303 1 46 2 1 1 1 1 0.362 1
4 303 1 47 5 6 0 0 1 0.48 1
4 303 1 48 1 1 1 1 1 0.401 1
4 303 1 49 4 5 0 0 1 0.97 0
4 303 1 50 5 1 1 1 1 0.498 1
4 303 2 1 4 1 1 1 1 0.397 1
4 303 2 2 3 2 1 1 1 0.498 1
4 303 2 3 5 6 0 0 1 0.466 1
4 303 2 4 4 3 1 1 1 0.458 1
4 303 2 5 4 5 0 0 1 0.667 1
4 303 2 6 3 4 0 0 1 0.416 1
4 303 2 7 3 4 0 0 1 0.434 1
4 303 2 8 5 6 0 0 1 0.592 1
4 303 2 9 4 5 0 0 1 0.684 1
4 303 2 10 2 2 1 1 1 0.522 1
4 303 2 11 4 2 1 1 1 0.411 1
4 303 2 12 3 4 0 0 1 0.53 1
4 303 2 13 2 3 0 0 1 0.506 1
4 303 2 14 2 1 0 1 0 0.474 1
4 303 2 15 2 1 1 1 1 0.394 1
4 303 2 16 5 5 1 1 1 0.467 1
4 303 2 17 3 3 1 1 1 0.432 1
4 303 2 18 1 2 0 0 1 0.483 1
4 303 2 19 2 3 0 0 1 0.505 1
4 303 2 20 2 3 0 0 1 0.585 1
4 303 2 21 3 3 1 1 1 0.383 1
4 303 2 22 1 1 1 1 1 0.402 1
4 303 2 23 4 2 1 1 1 0.678 1
4 303 2 24 1 1 1 1 1 0.386 1
4 303 2 25 1 2 0 0 1 0.485 1
4 303 2 26 3 4 0 0 1 0.465 1
4 303 2 27 1 2 0 0 1 0.418 1
4 303 2 28 2 1 1 1 1 0.601 1
4 303 2 29 5 2 1 1 1 0.545 1
4 303 2 30 4 5 0 0 1 0.504 1
4 303 2 31 1 1 1 1 1 0.402 1
4 303 2 32 4 5 0 0 1 0.427 1
4 303 2 33 5 5 1 1 1 0.43 1
4 303 2 34 1 2 0 0 1 0.448 1
4 303 2 35 1 1 1 1 1 0.402 1
4 303 2 36 4 3 1 1 1 0.425 1
4 303 2 37 3 3 1 1 1 0.499 1
4 303 2 38 5 6 0 0 1 0.687 1
4 303 2 39 5 6 0 0 1 0.574 1
4 303 2 40 2 3 0 0 1 0.475 1
4 303 2 41 1 2 0 0 1 0.466 1
4 303 2 42 1 1 1 1 1 0.449 1
4 303 2 43 2 3 0 0 1 0.506 1
4 303 2 44 5 6 0 0 1 0.45 1
4 303 2 45 3 1 1 1 1 0.499 1
4 303 2 46 2 1 1 1 1 0.553 1
4 303 2 47 5 1 1 1 1 0.416 1
4 303 2 48 4 5 0 0 1 0.475 1
4 303 2 49 3 4 0 0 1 0.417 1
4 303 2 50 5 2 1 1 1 0.497 1
4 303 3 1 2 2 1 1 1 0.364 1
4 303 3 2 2 3 0 0 1 0.488 1
4 303 3 3 4 3 1 1 1 0.568 1
4 303 3 4 1 1 1 1 1 0.34 1
4 303 3 5 5 6 0 0 1 0.482 1
4 303 3 6 5 2 1 1 1 0.625 1
4 303 3 7 5 6 0 0 1 0.607 1
4 303 3 8 4 4 1 1 1 0.567 1
4 303 3 9 3 4 0 0 1 0.496 1
4 303 3 10 1 2 0 0 1 0.53 1
4 303 3 11 5 1 1 1 1 0.527 1
4 303 3 12 5 3 1 1 1 0.64 1
4 303 3 13 1 1 1 1 1 0.354 1
4 303 3 14 1 1 1 1 1 0.466 1
4 303 3 15 4 5 0 0 1 0.488 1
4 303 3 16 2 1 1 1 1 0.427 1
4 303 3 17 2 3 0 0 1 0.44 1
4 303 3 18 2 3 0 0 1 0.41 1
4 303 3 19 3 2 1 1 1 0.402 1
4 303 3 20 3 4 0 0 1 0.385 1
4 303 3 21 1 2 0 0 1 0.403 1
4 303 3 22 4 5 0 0 1 0.379 1
4 303 3 23 4 5 0 0 1 0.476 1
4 303 3 24 5 6 0 0 1 0.627 1
4 303 3 25 2 1 1 1 1 0.505 1
4 303 3 26 1 2 0 0 1 0.419 1
4 303 3 27 1 2 0 0 1 0.418 1
4 303 3 28 3 3 1 1 1 0.352 1
4 303 3 29 4 3 1 1 1 0.554 1
4 303 3 30 3 3 1 1 1 0.385 1
4 303 3 31 4 2 0 1 0 0.425 1
4 303 3 32 1 2 0 0 1 0.483 1
4 303 3 33 3 2 1 1 1 0.608 1
4 303 3 34 2 3 0 0 1 0.474 1
4 303 3 35 1 1 1 1 1 0.386 1
4 303 3 36 4 3 1 1 1 0.377 1
4 303 3 37 1 1 1 1 1 0.383 1
4 303 3 38 2 1 1 1 1 0.556 1
4 303 3 39 3 4 0 0 1 0.658 1
4 303 3 40 2 1 1 1 1 0.522 1
4 303 3 41 5 6 0 0 1 0.465 1
4 303 3 42 3 4 0 0 1 0.53 1
4 303 3 43 5 6 0 0 1 0.447 1
4 303 3 44 3 3 1 1 1 0.654 1
4 303 3 45 4 5 0 0 1 0.572 1
4 303 3 46 5 2 1 1 1 0.432 1
4 303 3 47 3 4 0 0 1 0.561 1
4 303 3 48 2 3 0 0 1 0.505 1
4 303 3 49 5 5 1 1 1 0.448 1
4 303 3 50 4 5 0 0 1 1.129 0
4 303 4 1 4 5 0 0 1 0.526 1
4 303 4 2 3 3 1 1 1 0.467 1
4 303 4 3 1 1 1 1 1 0.387 1
4 303 4 4 2 3 0 0 1 0.411 1
4 303 4 5 2 3 0 0 1 0.458 1
4 303 4 6 4 5 0 0 1 0.519 1
4 303 4 7 2 1 1 1 1 0.569 1
4 303 4 8 5 6 0 0 1 0.464 1
4 303 4 9 3 4 0 0 1 0.563 1
4 303 4 10 2 3 0 0 1 0.527 1
4 303 4 11 2 3 0 0 1 0.521 1
4 303 4 12 1 1 1 1 1 0.61 1
4 303 4 13 4 2 1 1 1 0.424 1
4 303 4 14 5 3 1 1 1 0.351 1
4 303 4 15 3 3 1 1 1 0.449 1
4 303 4 16 5 5 1 1 1 0.465 1
4 303 4 17 5 6 0 0 1 0.927 0
4 303 4 18 5 6 0 0 1 0.448 1
4 303 4 19 2 2 1 1 1 0.426 1
4 303 4 20 1 2 0 0 1 0.436 1
4 303 4 21 2 2 1 1 1 0.329 1
4 303 4 22 4 1 1 1 1 0.456 1
4 303 4 23 3 4 0 0 1 0.595 1
4 303 4 24 3 2 1 1 1 0.514 1
4 303 4 25 4 1 1 1 1 0.378 1
4 303 4 26 4 2 1 1 1 0.507 1
4 303 4 27 2 1 1 1 1 0.41 1
4 303 4 28 3 4 0 0 1 0.433 1
4 303 4 29 4 5 0 0 1 0.441 1
4 303 4 30 1 2 0 0 1 0.401 1
4 303 4 31 5 5 1 1 1 0.497 1
4 303 4 32 5 4 1 1 1 0.56 1
4 303 4 33 1 1 1 1 1 0.434 1
4 303 4 34 4 5 0 0 1 0.459 1
4 303 4 35 5 1 1 1 1 0.417 1
4 303 4 36 2 2 1 1 1 0.363 1
4 303 4 37 1 2 0 0 1 0.401 1
4 303 4 38 1 2 0 0 1 0.434 1
4 303 4 39 5 6 0 0 1 0.479 1
4 303 4 40 3 4 0 0 1 0.434 1
4 303 4 41 1 1 1 1 1 0.371 1
4 303 4 42 1 1 1 1 1 0.434 1
4 303 4 43 3 1 1 1 1 0.61 1
4 303 4 44 5 6 0 0 1 0.752 1
4 303 4 45 1 2 0 0 1 0.517 1
4 303 4 46 2 3 0 0 1 0.427 1
4 303 4 47 3 3 1 1 1 0.384 1
4 303 4 48 4 5 0 0 1 0.536 1
4 303 4 49 3 4 0 0 1 0.419 1
4 303 4 50 4 4 1 1 1 0.503 1
4 303 5 1 3 1 1 1 1 0.516 1
