"" "" "Blk" "Trl" "SetSize" "Lag" "keyIdx" "CorrResp" "ACC" "RT" "use"
5 1 1 44 2 3 0 0 1 0.758 0
5 1 1 45 2 3 0 0 1 0.565 1
5 1 1 46 5 6 0 0 1 0.778 1
5 1 1 47 1 1 1 1 1 0.365 1
5 1 1 48 2 3 0 0 1 0.537 1
5 1 1 49 3 4 0 0 1 0.515 1
5 1 1 50 2 3 0 0 1 0.417 1
5 1 2 1 1 2 0 0 1 0.587 1
5 1 2 2 3 3 1 1 1 0.82 1
5 1 2 3 5 1 1 1 1 0.84 1
5 1 2 4 5 6 0 0 1 0.598 1
5 1 2 5 2 1 1 1 1 0.406 1
5 1 2 6 3 4 0 0 1 0.547 1
5 1 2 7 2 3 0 0 1 0.497 1
5 1 2 8 5 4 1 1 1 1.129 0
5 1 2 9 3 1 1 1 1 0.595 1
5 1 2 10 3 3 1 1 1 0.69 1
5 1 2 11 4 1 1 1 1 0.769 1
5 1 2 12 1 1 1 1 1 0.666 0
5 1 2 13 3 3 1 1 1 0.82 1
5 1 2 14 1 2 0 0 1 0.315 1
5 1 2 15 3 4 0 0 1 0.45 1
5 1 2 16 5 6 0 0 1 0.586 1
5 1 2 17 3 4 0 0 1 0.516 1
5 1 2 18 4 3 1 1 1 0.418 1
5 1 2 19 2 3 0 0 1 0.392 1
5 1 2 20 4 5 0 0 1 0.817 1
5 1 2 21 5 6 0 0 1 1.453 0
5 1 2 22 5 6 0 0 1 0.588 1
5 1 2 23 1 1 1 1 1 0.423 1
5 1 2 24 4 5 0 0 1 0.416 1
5 1 2 25 4 5 0 0 1 0.48 1
5 1 2 26 2 2 1 1 1 0.715 1
5 1 2 27 3 1 1 1 1 0.836 0
5 1 2 28 1 2 0 0 1 0.554 1
5 1 2 29 5 5 1 1 1 0.734 1
5 1 2 30 3 4 0 0 1 0.707 1
5 1 2 31 2 2 1 1 1 0.489 1
5 1 2 32 4 5 0 0 1 0.804 1
5 1 2 33 2 3 0 0 1 0.646 1
5 1 2 34 1 2 0 0 1 0.378 1
5 1 2 35 1 1 1 1 1 0.296 1
5 1 2 36 5 2 1 1 1 0.52 1
5 1 2 37 5 6 0 0 1 0.636 1
5 1 2 38 4 2 1 1 1 1.038 0
5 1 2 39 2 3 0 0 1 0.743 0
5 1 2 40 2 3 0 0 1 0.966 0
5 1 2 41 3 4 0 0 1 0.372 1
5 1 2 42 4 5 0 0 1 0.594 1
5 1 2 43 1 1 1 1 1 0.363 1
5 1 2 44 1 1 1 1 1 0.619 1
5 1 2 45 5 3 1 1 1 0.658 1
5 1 2 46 4 4 1 1 1 0.53 1
5 1 2 47 1 2 0 0 1 0.461 1
5 1 2 48 2 1 1 1 1 0.742 1
5 1 2 49 4 3 1 1 1 0.992 0
5 1 2 50 2 2 1 1 1 0.47 1
5 1 3 1 3 2 1 1 1 0.624 1
5 1 3 2 1 1 1 1 1 0.364 1
5 1 3 3 3 4 0 0 1 0.372 1
5 1 3 4 2 2 1 1 1 0.759 1
5 1 3 5 4 4 1 1 1 0.654 1
5 1 3 6 5 6 0 0 1 0.459 1
5 1 3 7 5 6 0 0 1 0.397 1
5 1 3 8 2 3 0 0 1 0.345 1
5 1 3 9 3 4 0 0 1 0.443 1
5 1 3 10 1 1 1 1 1 0.331 1
5 1 3 11 5 6 0 0 1 0.587 1
5 1 3 12 2 2 1 1 1 0.567 1
5 1 3 13 1 1 1 1 1 0.552 1
5 1 3 14 1 1 1 1 1 0.442 1
5 1 3 15 3 3 1 1 1 0.482 1
5 1 3 16 1 2 0 0 1 0.628 1
5 1 3 17 4 3 1 1 1 0.401 1
5 1 3 18 5 5 1 1 1 0.635 1
5 1 3 19 5 6 0 0 1 0.872 1
5 1 3 20 2 3 0 0 1 0.361 1
5 1 3 21 1 2 0 0 1 0.348 1
5 1 3 22 3 4 0 0 1 0.596 1
5 1 3 23 2 3 0 0 1 0.51 1
5 1 3 24 3 4 0 0 1 0.457 1
5 1 3 25 4 5 0 0 1 0.482 1
5 1 3 26 5 3 1 1 1 0.704 1
5 1 3 27 1 2 0 0 1 0.553 1
5 1 3 28 3 2 1 1 1 0.365 1
5 1 3 29 1 2 0 0 1 0.428 1
5 1 3 30 4 4 1 1 1 0.433 1
5 1 3 31 2 3 0 0 1 0.443 1
5 1 3 32 5 3 1 1 1 0.619 1
5 1 3 33 1 1 1 1 1 0.426 1
5 1 3 34 2 1 1 1 1 0.456 1
5 1 3 35 2 2 1 1 1 0.645 1
5 1 3 36 3 4 0 0 1 0.484 1
5 1 3 37 4 4 1 1 1 0.702 1
5 1 3 38 1 2 0 0 1 0.372 1
5 1 3 39 5 6 0 0 1 0.439 1
5 1 3 40 4 4 1 1 1 0.705 1
5 1 3 41 4 5 0 0 1 0.576 1
5 1 3 42 4 5 0 0 1 0.589 1
5 1 3 43 4 5 0 0 1 0.8 1
5 1 3 44 4 5 0 0 1 0.474 1
5 1 3 45 2 3 0 0 1 0.345 1
5 1 3 46 2 1 1 1 1 0.599 1
5 1 3 47 5 3 1 1 1 0.559 1
5 1 3 48 3 3 1 1 1 0.596 1
5 1 3 49 5 2 1 1 1 0.716 1
5 1 3 50 3 1 1 1 1 0.373 1
5 1 4 1 5 3 1 1 1 0.368 1
5 1 4 2 1 2 0 0 1 0.315 1
5 1 4 3 3 4 0 0 1 0.387 1
5 1 4 4 4 5 0 0 1 1.069 0
5 1 4 5 2 1 1 1 1 0.389 1
5 1 4 6 5 6 0 0 1 0.556 1
5 1 4 7 2 1 1 1 1 0.295 1
5 1 4 8 4 2 1 1 1 0.591 1
5 1 4 9 2 3 0 0 1 0.423 1
5 1 4 10 2 2 1 1 1 0.537 1
5 1 4 11 1 2 0 0 1 0.397 1
5 1 4 12 5 5 1 1 1 0.463 1
5 1 4 13 3 1 0 1 0 0.434 1
5 1 4 14 5 3 1 1 1 0.571 1
5 1 4 15 1 1 1 1 1 0.396 1
5 1 4 16 1 1 1 1 1 0.669 0
5 1 4 17 3 4 0 0 1 0.575 1
5 1 4 18 4 4 1 1 1 0.463 1
5 1 4 19 4 4 1 1 1 0.917 0
5 1 4 20 4 5 0 0 1 0.412 1
5 1 4 21 4 5 0 0 1 0.496 1
5 1 4 22 1 2 0 0 1 0.411 1
5 1 4 23 3 4 0 0 1 0.607 1
5 1 4 24 5 1 1 1 1 0.619 1
5 1 4 25 3 2 1 1 1 0.707 1
5 1 4 26 2 2 1 1 1 0.402 1
5 1 4 27 4 5 0 0 1 0.671 1
5 1 4 28 2 3 0 0 1 0.521 1
5 1 4 29 2 3 0 0 1 0.63 1
5 1 4 30 5 6 0 0 1 0.47 1
5 1 4 31 2 1 1 1 1 0.495 1
5 1 4 32 3 2 1 1 1 0.435 1
5 1 4 33 4 1 1 1 1 0.735 1
5 1 4 34 1 1 1 1 1 0.317 1
5 1 4 35 1 1 1 1 1 0.449 1
5 1 4 36 2 3 0 0 1 0.566 1
5 1 4 37 5 6 0 0 1 0.658 1
5 1 4 38 4 1 1 1 1 0.889 1
5 1 4 39 5 6 0 0 1 0.475 1
5 1 4 40 5 1 1 1 1 0.761 1
5 1 4 41 3 4 0 0 1 0.403 1
5 1 4 42 1 1 1 1 1 0.281 1
5 1 4 43 3 1 1 1 1 0.386 1
5 1 4 44 5 6 0 0 1 0.508 1
5 1 4 45 1 2 0 0 1 0.371 1
5 1 4 46 4 5 0 0 1 0.367 1
5 1 4 47 2 3 0 0 1 0.329 1
5 1 4 48 1 2 0 0 1 0.378 1
5 1 4 49 3 1 1 1 1 0.356 1
5 1 4 50 3 4 0 0 1 0.532 1
5 1 5 1 2 3 0 0 1 0.378 1
5 1 5 2 4 1 1 1 1 0.331 1
5 1 5 3 5 2 1 1 1 0.671 1
5 1 5 4 1 1 1 1 1 0.317 1
5 1 5 5 2 2 1 1 1 0.361 1
5 1 5 6 1 2 0 0 1 0.554 1
5 1 5 7 4 1 1 1 1 0.56 1
5 1 5 8 2 2 1 1 1 0.455 1
5 1 5 9 5 5 1 1 1 0.543 1
5 1 5 10 4 4 1 1 1 0.596 1
5 1 5 11 2 3 0 0 1 0.357 1
5 1 5 12 3 3 1 1 1 0.371 1
5 1 5 13 4 5 0 0 1 0.671 1
5 1 5 14 1 2 0 0 1 0.651 1
5 1 5 15 1 1 1 1 1 0.282 1
5 1 5 16 4 5 0 0 1 0.397 1
5 1 5 17 1 2 0 0 1 0.299 1
5 1 5 18 4 4 1 1 1 0.417 1
5 1 5 19 3 3 1 1 1 0.513 1
5 1 5 20 5 6 0 0 1 0.408 1
5 1 5 21 1 2 0 0 1 0.329 1
5 1 5 22 2 1 1 1 1 0.484 1
5 1 5 23 5 3 1 1 1 0.778 1
5 1 5 24 3 4 0 0 1 0.518 1
5 1 5 25 2 3 0 0 1 0.456 1
5 1 5 26 2 3 0 0 1 0.678 1
5 1 5 27 5 6 0 0 1 0.462 1
5 1 5 28 3 4 0 0 1 0.386 1
5 1 5 29 4 5 0 0 1 0.368 1
5 1 5 30 3 4 0 0 1 0.467 1
5 1 5 31 1 1 1 1 1 0.299 1
5 1 5 32 3 3 1 1 1 0.531 1
5 1 5 33 5 6 0 0 1 0.652 1
5 1 5 34 1 2 0 0 1 0.285 1
5 1 5 35 4 4 1 1 1 0.371 1
5 1 5 36 1 1 1 1 1 0.507 1
5 1 5 37 4 5 0 0 1 1.119 0
5 1 5 38 3 4 0 0 1 0.403 1
5 1 5 39 2 2 1 1 1 0.538 1
5 1 5 40 5 3 1 1 1 0.555 1
5 1 5 41 5 6 0 0 1 0.691 1
5 1 5 42 3 3 1 1 1 0.468 1
5 1 5 43 1 1 1 1 1 0.329 1
5 1 5 44 3 1 1 1 1 0.559 1
5 1 5 45 2 1 1 1 1 0.393 1
5 1 5 46 2 3 0 0 1 0.499 1
5 1 5 47 5 4 1 1 1 0.39 1
5 1 5 48 4 5 0 0 1 0.368 1
5 1 5 49 5 6 0 0 1 0.763 1
5 1 5 50 3 4 0 0 1 0.371 1
5 1 6 1 4 5 0 0 1 0.48 1
5 1 6 2 1 1 1 1 1 0.379 1
5 1 6 3 5 4 1 1 1 0.589 1
5 1 6 4 2 1 1 1 1 0.839 0
5 1 6 5 4 5 0 0 1 0.542 1
5 1 6 6 1 2 0 0 1 0.332 1
5 1 6 7 2 1 1 1 1 0.488 1
5 1 6 8 1 1 1 1 1 0.354 1
5 1 6 9 3 4 0 0 1 0.497 1
5 1 6 10 5 5 1 1 1 0.349 1
5 1 6 11 3 3 1 1 1 0.481 1
5 1 6 12 1 2 0 0 1 0.587 1
5 1 6 13 1 2 0 0 1 0.859 0
5 1 6 14 3 4 0 0 1 0.419 1
5 1 6 15 4 2 1 1 1 0.335 1
5 1 6 16 2 1 1 1 1 0.341 1
5 1 6 17 5 4 1 1 1 0.444 1
5 1 6 18 4 5 0 0 1 0.43 1
5 1 6 19 2 3 0 0 1 0.503 1
5 1 6 20 2 3 0 0 1 0.44 1
5 1 6 21 1 1 1 1 1 0.3 1
5 1 6 22 2 3 0 0 1 0.566 1
5 1 6 23 1 2 0 0 1 0.717 0
5 1 6 24 3 2 1 1 1 0.43 1
5 1 6 25 4 3 1 1 1 0.51 1
5 1 6 26 3 2 1 1 1 0.355 1
5 1 6 27 1 2 0 0 1 0.423 1
5 1 6 28 2 3 0 0 1 0.376 1
5 1 6 29 3 2 1 1 1 0.515 1
5 1 6 30 2 2 1 1 1 0.441 1
5 1 6 31 4 4 1 1 1 0.529 1
5 1 6 32 5 3 1 1 1 1.085 0
5 1 6 33 2 3 0 0 1 0.36 1
5 1 6 34 3 3 1 1 1 0.289 1
5 1 6 35 5 6 1 0 0 0.428 1
5 1 6 36 4 5 0 0 1 0.498 1
5 1 6 37 1 1 1 1 1 0.252 1
5 1 6 38 5 6 0 0 1 0.462 1
5 1 6 39 4 5 0 0 1 0.416 1
5 1 6 40 4 2 1 1 1 0.48 1
5 1 6 41 5 6 0 0 1 0.502 1
5 1 6 42 5 6 0 0 1 0.428 1
5 1 6 43 3 4 0 0 1 0.468 1
5 1 6 44 2 2 1 1 1 0.376 1
5 1 6 45 5 5 1 1 1 0.456 1
5 1 6 46 5 6 0 0 1 0.411 1
5 1 6 47 3 4 0 0 1 0.321 1
5 1 6 48 3 4 0 0 1 0.357 1
5 1 6 49 1 1 1 1 1 0.284 1
5 1 6 50 4 3 1 1 1 0.51 1
5 1 1 1 4 4 1 1 1 0.453 1
5 1 1 2 4 5 0 0 1 0.344 1
5 1 1 3 2 3 0 0 1 0.296 1
5 1 1 4 1 2 0 0 1 0.279 1
5 1 1 5 4 2 1 1 1 0.543 1
5 1 1 6 2 2 1 1 1 0.354 1
5 1 1 7 4 5 0 0 1 0.396 1
5 1 1 8 5 6 0 0 1 0.395 1
5 1 1 9 3 3 1 1 1 0.401 1
5 1 1 10 3 2 1 1 1 0.526 1
5 1 1 11 5 6 0 0 1 0.443 1
5 1 1 12 5 5 1 1 1 0.378 1
5 1 1 13 2 3 0 0 1 0.615 1
5 1 1 14 4 5 0 0 1 0.432 1
5 1 1 15 1 1 1 1 1 0.363 1
5 1 1 16 5 6 0 0 1 0.328 1
5 1 1 17 1 2 0 0 1 0.252 1
5 1 1 18 2 2 1 1 1 0.311 1
5 1 1 19 1 1 1 1 1 0.397 1
5 1 1 20 2 1 1 1 1 0.471 1
5 1 1 21 1 2 0 0 1 0.479 1
5 1 1 22 1 1 1 1 1 0.394 1
5 1 1 23 3 4 0 0 1 0.369 1
5 1 1 24 2 3 0 0 1 0.544 1
5 1 1 25 2 3 0 0 1 0.476 1
5 1 1 26 5 6 0 0 1 0.397 1
5 1 1 27 4 5 0 0 1 0.571 1
5 1 1 28 3 1 1 1 1 0.467 1
5 1 1 29 1 2 0 0 1 0.301 1
5 1 1 30 1 2 0 0 1 0.568 1
5 1 1 31 4 1 0 1 0 0.43 1
5 1 1 32 4 5 0 0 1 0.382 1
5 1 1 33 3 1 1 1 1 0.532 1
5 1 1 34 5 4 0 1 0 0.398 1
5 1 1 35 5 3 1 1 1 0.427 1
5 1 1 36 3 4 0 0 1 0.501 1
5 1 1 37 5 4 1 1 1 0.426 1
5 1 1 38 1 1 1 1 1 0.316 1
5 1 1 39 4 1 1 1 1 0.465 1
5 1 1 40 3 3 1 1 1 0.698 1
5 1 1 41 2 2 1 1 1 0.298 1
5 1 1 42 2 2 1 1 1 0.346 1
5 1 1 43 3 4 0 0 1 0.483 1
5 1 1 44 5 2 1 1 1 0.342 1
5 1 1 45 2 3 0 0 1 0.345 1
5 1 1 46 4 4 1 1 1 0.4 1
5 1 1 47 3 4 0 0 1 0.484 1
5 1 1 48 1 1 1 1 1 0.299 1
5 1 1 49 5 6 0 0 1 0.388 1
5 1 1 50 3 4 0 0 1 0.37 1
5 1 2 1 1 2 0 0 1 0.412 1
5 1 2 2 1 2 0 0 1 0.332 1
5 1 2 3 4 5 0 0 1 0.368 1
5 1 2 4 3 4 0 0 1 0.372 1
5 1 2 5 5 6 0 0 1 0.43 1
5 1 2 6 2 2 1 1 1 0.362 1
5 1 2 7 1 1 1 1 1 0.333 1
5 1 2 8 5 6 0 0 1 0.398 1
5 1 2 9 4 5 0 0 1 0.37 1
5 1 2 10 2 2 1 1 1 0.345 1
5 1 2 11 1 1 0 1 0 0.252 1
5 1 2 12 3 1 1 1 1 0.357 1
5 1 2 13 4 4 1 1 1 0.543 1
5 1 2 14 5 2 1 1 1 0.342 1
5 1 2 15 3 1 1 1 1 0.388 1
5 1 2 16 4 5 0 0 1 0.401 1
5 1 2 17 2 3 0 0 1 0.361 1
5 1 2 18 1 1 1 1 1 0.507 1
5 1 2 19 2 3 0 0 1 0.298 1
5 1 2 20 5 4 1 1 1 0.476 1
5 1 2 21 3 4 0 0 1 0.338 1
5 1 2 22 4 5 0 0 1 0.352 1
5 1 2 23 3 4 0 0 1 0.532 1
5 1 2 24 4 3 1 1 1 0.494 1
5 1 2 25 3 1 1 1 1 0.45 1
5 1 2 26 1 1 1 1 1 0.283 1
5 1 2 27 1 2 0 0 1 0.3 1
5 1 2 28 4 4 1 1 1 0.465 1
5 1 2 29 3 1 1 1 1 0.486 1
5 1 2 30 2 2 1 1 1 0.328 1
5 1 2 31 2 3 0 0 1 0.473 1
5 1 2 32 5 6 0 0 1 0.495 1
5 1 2 33 3 4 0 0 1 0.405 1
5 1 2 34 5 2 0 1 0 0.605 1
5 1 2 35 2 3 0 0 1 0.358 1
5 1 2 36 1 2 0 0 1 0.332 1
5 1 2 37 1 1 1 1 1 0.332 1
5 1 2 38 3 1 1 1 1 0.484 1
5 1 2 39 4 4 1 1 1 0.44 1
5 1 2 40 4 5 0 0 1 0.464 1
5 1 2 41 5 6 0 0 1 0.619 1
5 1 2 42 5 6 0 0 1 0.442 1
5 1 2 43 1 2 0 0 1 0.347 1
5 1 2 44 4 3 1 1 1 0.541 1
5 1 2 45 2 1 1 1 1 0.375 1
5 1 2 46 5 3 1 1 1 0.382 1
5 1 2 47 2 2 1 1 1 1.539 0
5 1 2 48 3 4 0 0 1 0.374 1
5 1 2 49 2 3 0 0 1 0.394 1
5 1 2 50 5 3 1 1 1 0.51 1
5 1 3 1 2 2 1 1 1 0.358 1
5 1 3 2 1 1 1 1 1 0.333 1
5 1 3 3 4 5 0 0 1 0.387 1
5 1 3 4 2 3 0 0 1 0.391 1
5 1 3 5 4 5 0 0 1 0.386 1
5 1 3 6 3 3 1 1 1 0.501 1
5 1 3 7 3 4 0 0 1 0.465 1
5 1 3 8 1 1 1 1 1 0.348 1
5 1 3 9 3 1 1 1 1 0.5 1
5 1 3 10 3 4 0 0 1 0.516 1
5 1 3 11 5 2 1 1 1 0.653 1
5 1 3 12 5 4 1 1 1 0.477 1
5 1 3 13 2 2 1 1 1 0.361 1
5 1 3 14 1 2 0 0 1 0.458 1
5 1 3 15 5 6 0 0 1 0.406 1
5 1 3 16 3 4 0 0 1 0.707 1
5 1 3 17 3 1 1 1 1 0.434 1
5 1 3 18 5 6 0 0 1 0.46 1
5 1 3 19 2 3 0 0 1 0.391 1
5 1 3 20 4 2 1 1 1 0.341 1
5 1 3 21 5 6 0 0 1 0.541 1
5 1 3 22 1 2 0 0 1 0.361 1
5 1 3 23 1 2 0 0 1 0.396 1
5 1 3 24 3 3 1 1 1 0.544 1
5 1 3 25 4 5 0 0 1 0.396 1
5 1 3 26 3 2 1 1 1 0.564 1
5 1 3 27 2 3 0 0 1 0.504 1
5 1 3 28 5 5 1 1 1 0.784 1
5 1 3 29 1 2 0 0 1 0.347 1
5 1 3 30 4 1 1 1 1 0.445 1
5 1 3 31 2 3 0 0 1 0.344 1
5 1 3 32 2 1 1 1 1 0.569 1
5 1 3 33 4 5 0 0 1 0.383 1
5 1 3 34 2 3 0 0 1 0.553 1
5 1 3 35 4 5 0 0 1 0.376 1
5 1 3 36 2 1 1 1 1 0.505 1
5 1 3 37 3 4 0 0 1 0.422 1
5 1 3 38 1 1 1 1 1 0.366 1
5 1 3 39 1 1 1 1 1 0.651 1
5 1 3 40 4 2 1 1 1 0.497 1
5 1 3 41 3 4 0 0 1 0.437 1
5 1 3 42 5 2 1 1 1 0.493 1
5 1 3 43 5 3 1 1 1 0.537 1
5 1 3 44 1 1 1 1 1 0.349 1
5 1 3 45 5 6 0 0 1 0.476 1
5 1 3 46 5 6 0 0 1 0.469 1
5 1 3 47 4 2 1 1 1 0.414 1
5 1 3 48 4 1 1 1 1 0.433 1
5 1 3 49 1 2 0 0 1 0.376 1
5 1 3 50 2 2 1 1 1 0.375 1
5 1 4 1 1 1 1 1 1 0.35 1
5 1 4 2 2 2 1 1 1 0.356 1
5 1 4 3 3 4 0 0 1 0.598 1
5 1 4 4 5 6 0 0 1 0.408 1
5 1 4 5 4 3 1 1 1 0.627 1
5 1 4 6 2 3 0 0 1 0.648 1
5 1 4 7 5 6 0 0 1 0.402 1
5 1 4 8 1 2 0 0 1 0.35 1
5 1 4 9 2 1 1 1 1 0.44 1
5 1 4 10 1 1 1 1 1 0.314 1
5 1 4 11 1 2 0 0 1 0.46 1
5 1 4 12 5 6 0 0 1 0.454 1
5 1 4 13 2 3 0 0 1 0.361 1
5 1 4 14 2 3 0 0 1 0.422 1
5 1 4 15 5 1 1 1 1 0.701 1
5 1 4 16 5 6 0 0 1 0.493 1
5 1 4 17 2 2 1 1 1 0.535 1
5 1 4 18 2 2 1 1 1 0.512 1
5 1 4 19 5 6 0 0 1 0.522 1
5 1 4 20 3 3 1 1 1 0.509 1
5 1 4 21 2 2 1 1 1 0.328 1
5 1 4 22 1 2 0 0 1 0.46 1
5 1 4 23 3 4 0 0 1 0.599 1
5 1 4 24 1 2 0 0 1 0.539 1
5 1 4 25 2 3 0 0 1 0.442 1
5 1 4 26 1 1 1 1 1 0.345 1
5 1 4 27 4 5 0 0 1 0.368 1
5 1 4 28 4 2 0 1 0 0.322 1
5 1 4 29 3 4 0 0 1 0.434 1
5 1 4 30 3 4 0 0 1 0.372 1
5 1 4 31 5 5 1 1 1 0.448 1
5 1 4 32 5 4 1 1 1 0.4 1
5 1 4 33 4 1 1 1 1 0.509 1
5 1 4 34 4 5 0 0 1 0.53 1
5 1 4 35 5 5 1 1 1 0.349 1
5 1 4 36 3 1 0 1 0 0.355 1
5 1 4 37 4 5 0 0 1 0.416 1
5 1 4 38 3 3 1 1 1 0.324 1
5 1 4 39 1 1 1 1 1 0.252 1
5 1 4 40 1 1 1 1 1 0.426 1
5 1 4 41 3 1 1 1 1 0.428 1
5 1 4 42 2 3 0 0 1 0.453 1
5 1 4 43 4 5 0 0 1 0.452 1
5 1 4 44 4 4 1 1 1 0.387 1
5 1 4 45 4 5 0 0 1 0.537 1
5 1 4 46 3 4 0 0 1 0.47 1
5 1 4 47 3 1 1 1 1 0.473 1
5 1 4 48 4 2 1 1 1 0.433 1
5 1 4 49 1 2 0 0 1 0.315 1
5 1 4 50 5 1 1 1 1 0.477 1
5 1 5 1 5 5 1 1 1 0.431 1
5 1 5 2 5 2 1 1 1 0.476 1
5 1 5 3 1 1 1 1 1 0.283 1
5 1 5 4 1 2 0 0 1 0.396 1
5 1 5 5 3 1 0 1 0 0.381 1
5 1 5 6 3 4 0 0 1 1.317 0
5 1 5 7 3 1 1 1 1 0.607 1
5 1 5 8 1 1 1 1 1 0.334 1
5 1 5 9 2 1 1 1 1 0.392 1
5 1 5 10 5 6 0 0 1 0.749 1
5 1 5 11 5 5 1 1 1 0.572 1
5 1 5 12 3 4 0 0 1 0.414 1
5 1 5 13 4 2 1 1 1 0.496 1
5 1 5 14 1 1 1 1 1 0.385 1
5 1 5 15 1 1 1 1 1 0.41 1
5 1 5 16 3 3 1 1 1 0.359 1
5 1 5 17 5 6 0 0 1 0.46 1
5 1 5 18 3 4 0 0 1 0.373 1
5 1 5 19 4 5 0 0 1 0.496 1
5 1 5 20 1 1 1 1 1 0.331 1
5 1 5 21 4 2 1 1 1 0.467 1
5 1 5 22 3 4 0 0 1 0.436 1
5 1 5 23 2 1 1 1 1 0.36 1
5 1 5 24 1 2 0 0 1 0.411 1
5 1 5 25 2 3 0 0 1 0.36 1
5 1 5 26 5 6 0 0 1 0.364 1
5 1 5 27 4 5 0 0 1 0.474 1
5 1 5 28 5 1 1 1 1 0.586 1
5 1 5 29 4 5 0 0 1 0.524 1
5 1 5 30 4 2 1 1 1 0.366 1
5 1 5 31 4 2 1 1 1 0.463 1
5 1 5 32 3 3 1 1 1 0.338 1
5 1 5 33 2 1 1 1 1 0.329 1
5 1 5 34 3 4 0 0 1 0.34 1
5 1 5 35 5 6 0 0 1 0.416 1
5 1 5 36 2 3 0 0 1 0.409 1
5 1 5 37 1 2 0 0 1 0.348 1
5 1 5 38 4 5 0 0 1 0.349 1
5 1 5 39 2 3 0 0 1 0.36 1
5 1 5 40 2 2 1 1 1 0.345 1
5 1 5 41 5 6 0 0 1 0.491 1
5 1 5 42 5 4 1 1 1 0.521 1
5 1 5 43 3 2 1 1 1 0.34 1
5 1 5 44 4 5 0 0 1 0.447 1
5 1 5 45 1 2 0 0 1 0.363 1
5 1 5 46 2 1 1 1 1 0.471 1
5 1 5 47 2 3 0 0 1 0.36 1
5 1 5 48 2 3 0 0 1 0.34 1
5 1 5 49 4 3 1 1 1 0.399 1
5 1 5 50 1 2 0 0 1 0.509 1
5 1 6 1 4 3 1 1 1 0.322 1
5 1 6 2 5 6 0 0 1 0.923 1
5 1 6 3 5 6 0 0 1 0.448 1
5 1 6 4 4 5 0 0 1 0.364 1
5 1 6 5 4 4 1 1 1 0.497 1
5 1 6 6 4 1 1 1 1 0.507 1
5 1 6 7 3 2 1 1 1 0.567 1
5 1 6 8 2 1 1 1 1 0.344 1
5 1 6 9 1 2 0 0 1 0.314 1
5 1 6 10 3 3 1 1 1 0.404 1
5 1 6 11 1 2 0 0 1 0.299 1
5 1 6 12 4 5 0 0 1 0.464 1
5 1 6 13 1 1 1 1 1 0.299 1
5 1 6 14 1 1 1 1 1 0.31 1
5 1 6 15 1 2 0 0 1 0.267 1
5 1 6 16 2 2 1 1 1 0.471 1
5 1 6 17 4 5 0 0 1 0.477 1
5 1 6 18 4 5 0 0 1 0.496 1
5 1 6 19 2 3 0 0 1 0.362 1
5 1 6 20 5 2 1 1 1 0.384 1
5 1 6 21 3 4 0 0 1 0.518 1
5 1 6 22 2 3 0 0 1 0.298 1
5 1 6 23 5 6 0 0 1 0.446 1
5 1 6 24 3 4 0 0 1 0.339 1
5 1 6 25 3 2 1 1 1 0.354 1
5 1 6 26 5 2 1 1 1 0.33 1
5 1 6 27 1 1 1 1 1 0.33 1
5 1 6 28 2 3 0 0 1 0.391 1
5 1 6 29 5 1 1 1 1 0.387 1
