"" "" "Blk" "Trl" "SetSize" "Lag" "keyIdx" "CorrResp" "ACC" "RT" "use"
7 3 6 30 5 6 0 0 1 0.875 1
7 3 6 31 4 3 1 1 1 1.631 0
7 3 6 32 3 4 0 0 1 1.055 1
7 3 6 33 1 2 0 0 1 0.603 1
7 3 6 34 4 4 1 1 1 0.399 1
7 3 6 35 3 3 1 1 1 0.644 1
7 3 6 36 1 2 0 0 1 0.731 1
7 3 6 37 3 2 1 1 1 0.527 1
7 3 6 38 3 2 1 1 1 0.583 1
7 3 6 39 5 4 1 1 1 0.463 1
7 3 6 40 3 4 0 0 1 0.643 1
7 3 6 41 1 1 1 1 1 0.667 1
7 3 6 42 2 3 0 0 1 0.584 1
7 3 6 43 2 1 1 1 1 0.711 1
7 3 6 44 4 5 0 0 1 1.054 1
7 3 6 45 2 2 1 1 1 1.337 1
7 3 6 46 5 6 0 0 1 0.729 1
7 3 6 47 4 3 1 1 1 0.845 1
7 3 6 48 1 2 0 0 1 0.611 1
7 3 6 49 4 4 1 1 1 0.575 1
7 3 6 50 5 2 1 1 1 1.151 1
7 3 1 1 5 6 0 0 1 1.328 1
7 3 1 2 2 2 1 1 1 0.891 1
7 3 1 3 5 1 1 1 1 0.642 1
7 3 1 4 1 1 1 1 1 0.844 1
7 3 1 5 1 2 0 0 1 0.785 1
7 3 1 6 4 3 1 1 1 0.42 1
7 3 1 7 1 2 0 0 1 0.469 1
7 3 1 8 3 2 1 1 1 0.561 1
7 3 1 9 1 2 0 0 1 0.389 1
7 3 1 10 2 2 1 1 1 0.39 1
7 3 1 11 2 1 1 1 1 0.477 1
7 3 1 12 3 4 0 0 1 0.516 1
7 3 1 13 4 3 1 1 1 0.492 1
7 3 1 14 4 5 0 0 1 0.404 1
7 3 1 15 4 4 1 1 1 0.481 1
7 3 1 16 1 2 0 0 1 0.424 1
7 3 1 17 5 6 0 0 1 1.456 1
7 3 1 18 2 1 1 1 1 0.356 1
7 3 1 19 3 2 1 1 1 0.513 1
7 3 1 20 2 3 0 0 1 0.53 1
7 3 1 21 3 4 0 0 1 0.657 1
7 3 1 22 4 3 1 1 1 0.532 1
7 3 1 23 5 5 1 1 1 0.538 1
7 3 1 24 4 5 0 0 1 1.011 1
7 3 1 25 2 3 0 0 1 0.691 1
7 3 1 26 4 5 0 0 1 0.436 1
7 3 1 27 1 2 0 0 1 0.631 1
7 3 1 28 2 3 0 0 1 0.565 1
7 3 1 29 3 4 0 0 1 0.494 1
7 3 1 30 4 2 1 1 1 0.514 1
7 3 1 31 3 2 1 1 1 0.518 1
7 3 1 32 5 4 0 1 0 0.562 1
7 3 1 33 5 5 1 1 1 0.515 1
7 3 1 34 3 1 1 1 1 0.516 1
7 3 1 35 4 5 0 0 1 0.899 1
7 3 1 36 2 3 0 0 1 1.219 1
7 3 1 37 1 1 1 1 1 0.485 1
7 3 1 38 1 1 1 1 1 0.491 1
7 3 1 39 5 6 0 0 1 0.671 1
7 3 1 40 3 3 1 1 1 0.499 1
7 3 1 41 1 1 1 1 1 0.77 1
7 3 1 42 2 3 0 0 1 0.629 1
7 3 1 43 5 6 0 0 1 0.564 1
7 3 1 44 5 2 1 1 1 0.659 1
7 3 1 45 3 4 0 0 1 0.741 1
7 3 1 46 3 4 0 0 1 0.74 1
7 3 1 47 5 6 0 0 1 0.499 1
7 3 1 48 2 1 1 1 1 0.773 1
7 3 1 49 1 1 1 1 1 0.421 1
7 3 1 50 4 5 0 0 1 0.929 1
7 3 2 1 2 1 1 1 1 0.634 1
7 3 2 2 4 1 1 1 1 0.821 1
7 3 2 3 3 1 1 1 1 0.71 1
7 3 2 4 2 1 1 1 1 0.454 1
7 3 2 5 4 5 0 0 1 0.885 1
7 3 2 6 1 2 0 0 1 0.822 1
7 3 2 7 5 6 0 0 1 0.45 1
7 3 2 8 2 3 0 0 1 0.486 1
7 3 2 9 5 3 1 1 1 0.659 1
7 3 2 10 2 3 0 0 1 0.629 1
7 3 2 11 2 3 0 0 1 0.42 1
7 3 2 12 4 2 1 1 1 0.449 1
7 3 2 13 3 3 1 1 1 0.723 1
7 3 2 14 5 6 0 0 1 0.74 1
7 3 2 15 1 1 1 1 1 0.389 1
7 3 2 16 1 2 0 0 1 0.916 1
7 3 2 17 3 2 1 1 1 2.55 0
7 3 2 18 5 6 0 0 1 0.547 1
7 3 2 19 4 5 0 0 1 0.453 1
7 3 2 20 2 2 1 1 1 0.549 1
7 3 2 21 5 1 1 1 1 0.878 1
7 3 2 22 3 4 0 0 1 0.612 1
7 3 2 23 4 5 0 0 1 0.582 1
7 3 2 24 4 2 1 1 1 0.642 1
7 3 2 25 3 3 1 1 1 0.534 1
7 3 2 26 4 5 0 0 1 0.562 1
7 3 2 27 1 2 0 0 1 0.486 1
7 3 2 28 3 4 0 0 1 0.516 1
7 3 2 29 5 5 1 1 1 1.122 1
7 3 2 30 1 1 1 1 1 0.389 1
7 3 2 31 3 2 1 1 1 0.58 1
7 3 2 32 1 2 0 0 1 0.485 1
7 3 2 33 3 4 0 0 1 0.948 1
7 3 2 34 3 4 0 0 1 0.79 1
7 3 2 35 5 6 0 0 1 0.835 1
7 3 2 36 2 3 0 0 1 0.725 1
7 3 2 37 3 4 0 0 1 0.531 1
7 3 2 38 1 1 1 1 1 0.662 1
7 3 2 39 5 2 1 1 1 0.591 1
7 3 2 40 1 2 0 0 1 0.564 1
7 3 2 41 2 2 1 1 1 0.5 1
7 3 2 42 4 5 0 0 1 0.756 1
7 3 2 43 5 4 1 1 1 0.993 1
7 3 2 44 2 1 1 1 1 0.565 1
7 3 2 45 1 1 1 1 1 0.582 1
7 3 2 46 4 4 1 1 1 0.529 1
7 3 2 47 4 4 1 1 1 0.578 1
7 3 2 48 5 6 0 0 1 0.579 1
7 3 2 49 2 3 0 0 1 0.644 1
7 3 2 50 1 1 1 1 1 0.501 1
7 3 3 1 1 2 0 0 1 0.568 1
7 3 3 2 5 5 1 1 1 0.502 1
7 3 3 3 3 4 1 0 0 0.502 1
7 3 3 4 4 2 1 1 1 0.529 1
7 3 3 5 5 3 1 1 1 0.454 1
7 3 3 6 2 2 1 1 1 0.526 1
7 3 3 7 3 3 1 1 1 0.502 1
7 3 3 8 1 1 1 1 1 1.232 1
7 3 3 9 1 1 1 1 1 0.71 1
7 3 3 10 4 5 0 0 1 0.687 1
7 3 3 11 3 1 1 1 1 1.076 1
7 3 3 12 2 2 1 1 1 0.865 1
7 3 3 13 1 2 0 0 1 0.55 1
7 3 3 14 3 4 0 0 1 0.531 1
7 3 3 15 2 3 0 0 1 0.724 1
7 3 3 16 4 5 0 0 1 0.692 1
7 3 3 17 2 2 1 1 1 0.581 1
7 3 3 18 4 4 1 1 1 0.557 1
7 3 3 19 2 3 0 0 1 0.871 1
7 3 3 20 3 1 1 1 1 0.591 1
7 3 3 21 2 2 1 1 1 1.109 1
7 3 3 22 1 1 1 1 1 1.075 1
7 3 3 23 1 2 0 0 1 0.567 1
7 3 3 24 3 4 0 0 1 0.56 1
7 3 3 25 4 5 0 0 1 1.201 1
7 3 3 26 3 2 1 1 1 0.85 1
7 3 3 27 1 2 0 0 1 0.917 1
7 3 3 28 4 4 1 1 1 0.749 1
7 3 3 29 4 4 1 1 1 0.941 1
7 3 3 30 5 6 0 0 1 0.805 1
7 3 3 31 5 6 0 0 1 0.577 1
7 3 3 32 2 3 0 0 1 0.516 1
7 3 3 33 3 4 0 0 1 0.596 1
7 3 3 34 4 5 0 0 1 0.621 1
7 3 3 35 5 6 0 0 1 0.512 1
7 3 3 36 3 2 1 1 1 0.542 1
7 3 3 37 5 6 0 0 1 1.026 1
7 3 3 38 5 6 0 0 1 0.515 1
7 3 3 39 5 1 1 1 1 0.479 1
7 3 3 40 3 4 0 0 1 0.581 1
7 3 3 41 1 1 1 1 1 0.725 1
7 3 3 42 4 5 0 0 1 0.549 1
7 3 3 43 1 2 0 0 1 0.469 1
7 3 3 44 5 5 1 1 1 0.5 1
7 3 3 45 2 3 0 0 1 0.662 1
7 3 3 46 2 1 1 1 1 0.613 1
7 3 3 47 2 3 0 0 1 0.502 1
7 3 3 48 5 3 1 1 1 0.66 1
7 3 3 49 4 4 1 1 1 0.533 1
7 3 3 50 1 1 1 1 1 0.576 1
7 3 4 1 5 1 1 1 1 0.903 1
7 3 4 2 4 5 0 0 1 0.59 1
7 3 4 3 5 3 0 1 0 1.295 1
7 3 4 4 4 1 1 1 1 0.485 1
7 3 4 5 1 1 1 1 1 0.55 1
7 3 4 6 1 2 0 0 1 0.343 1
7 3 4 7 5 6 0 0 1 1.031 1
7 3 4 8 2 1 1 1 1 0.982 1
7 3 4 9 3 1 1 1 1 0.469 1
7 3 4 10 2 2 1 1 1 0.645 1
7 3 4 11 3 1 1 1 1 0.995 1
7 3 4 12 5 2 1 1 1 1.157 1
7 3 4 13 4 3 1 1 1 0.515 1
7 3 4 14 1 2 0 0 1 0.519 1
7 3 4 15 2 3 0 0 1 0.581 1
7 3 4 16 4 5 0 0 1 0.484 1
7 3 4 17 5 2 0 1 0 0.809 1
7 3 4 18 3 1 0 1 0 0.55 1
7 3 4 19 3 3 1 1 1 0.55 1
7 3 4 20 5 6 0 0 1 0.529 1
7 3 4 21 3 4 0 0 1 2.132 0
7 3 4 22 3 4 0 0 1 0.549 1
7 3 4 23 5 6 0 0 1 0.933 1
7 3 4 24 4 5 0 0 1 0.789 1
7 3 4 25 3 4 0 0 1 0.865 1
7 3 4 26 2 3 0 0 1 1.257 1
7 3 4 27 3 4 0 0 1 0.963 1
7 3 4 28 1 1 1 1 1 0.775 1
7 3 4 29 2 1 1 1 1 1.733 0
7 3 4 30 2 2 1 1 1 1.028 1
7 3 4 31 2 3 0 0 1 1.094 1
7 3 4 32 1 1 1 1 1 1.045 1
7 3 4 33 5 4 1 1 1 1.2 1
7 3 4 34 1 2 0 0 1 0.995 1
7 3 4 35 2 3 0 0 1 0.772 1
7 3 4 36 5 6 0 0 1 0.611 1
7 3 4 37 1 1 1 1 1 1.495 0
7 3 4 38 3 4 0 0 1 0.946 1
7 3 4 39 4 2 1 1 1 1.09 1
7 3 4 40 5 6 0 0 1 1.001 1
7 3 4 41 2 3 0 0 1 1.541 1
7 3 4 42 3 1 1 1 1 0.85 1
7 3 4 43 1 2 0 0 1 0.78 1
7 3 4 44 4 5 0 0 1 0.45 1
7 3 4 45 4 5 0 0 1 1.236 1
7 3 4 46 1 2 0 0 1 1.397 1
7 3 4 47 2 1 1 1 1 1.04 1
7 3 4 48 4 2 1 1 1 1.268 1
7 3 4 49 1 1 1 1 1 0.518 1
7 3 4 50 4 3 1 1 1 0.996 1
7 3 5 1 3 1 1 1 1 1.048 1
7 3 5 2 1 2 0 0 1 0.885 1
7 3 5 3 2 3 0 0 1 1.222 1
7 3 5 4 4 5 0 0 1 1.251 1
7 3 5 5 1 2 0 0 1 0.757 1
7 3 5 6 1 2 0 0 1 0.915 1
7 3 5 7 4 2 1 1 1 0.96 1
7 3 5 8 2 3 0 0 1 1.476 1
7 3 5 9 4 5 0 0 1 1.189 1
7 3 5 10 3 4 0 0 1 2.675 0
7 3 5 11 3 4 0 0 1 1.028 1
7 3 5 12 5 4 1 1 1 0.979 1
7 3 5 13 4 4 1 1 1 0.995 1
7 3 5 14 1 1 1 1 1 1.021 1
7 3 5 15 4 5 0 0 1 1.108 1
7 3 5 16 3 4 0 0 1 1.045 1
7 3 5 17 3 4 0 0 1 0.758 1
7 3 5 18 1 2 0 0 1 0.964 1
7 3 5 19 5 5 1 1 1 0.943 1
7 3 5 20 3 1 1 1 1 1.206 1
7 3 5 21 5 6 0 0 1 1.313 1
7 3 5 22 5 1 1 1 1 1.28 1
7 3 5 23 5 6 0 0 1 1.058 1
7 3 5 24 2 3 0 0 1 1.433 1
7 3 5 25 2 1 1 1 1 2.162 0
7 3 5 26 5 6 0 0 1 1.297 1
7 3 5 27 2 1 0 1 0 1.046 1
7 3 5 28 4 3 1 1 1 0.901 1
7 3 5 29 5 1 1 1 1 1.252 1
7 3 5 30 3 2 1 1 1 1.125 1
7 3 5 31 4 4 1 1 1 1.495 1
7 3 5 32 2 1 1 1 1 1.493 1
7 3 5 33 2 1 1 1 1 1.252 1
7 3 5 34 5 6 0 0 1 1.107 1
7 3 5 35 5 4 1 1 1 1.01 1
7 3 5 36 1 1 1 1 1 1.142 1
7 3 5 37 3 4 0 0 1 0.646 1
7 3 5 38 1 1 1 1 1 0.788 1
7 3 5 39 1 2 0 0 1 0.738 1
7 3 5 40 3 3 1 1 1 0.931 1
7 3 5 41 2 3 0 0 1 1.217 1
7 3 5 42 1 1 1 1 1 0.837 1
7 3 5 43 5 6 0 0 1 1.117 1
7 3 5 44 2 3 0 0 1 1.317 1
7 3 5 45 1 1 1 1 1 1.008 1
7 3 5 46 2 2 1 1 1 0.899 1
7 3 5 47 4 5 0 0 1 0.865 1
7 3 5 48 4 5 0 0 1 0.67 1
7 3 5 49 4 4 1 1 1 0.577 1
7 3 5 50 3 1 1 1 1 1.174 1
7 3 6 1 3 4 0 0 1 1.592 0
7 3 6 2 3 2 1 1 1 0.645 1
7 3 6 3 4 4 1 1 1 0.932 1
7 3 6 4 5 6 0 0 1 0.963 1
7 3 6 5 3 2 1 1 1 1.235 1
7 3 6 6 1 1 1 1 1 0.998 1
7 3 6 7 5 5 1 1 1 1.043 1
7 3 6 8 5 6 0 0 1 0.846 1
7 3 6 9 5 2 1 1 1 0.932 1
7 3 6 10 4 3 1 1 1 0.898 1
7 3 6 11 3 4 0 0 1 1.379 1
7 3 6 12 4 4 1 1 1 0.916 1
7 3 6 13 1 2 0 0 1 0.702 1
7 3 6 14 5 3 1 1 1 0.613 1
7 3 6 15 2 3 0 0 1 0.434 1
7 3 6 16 5 6 0 0 1 0.469 1
7 3 6 17 1 1 1 1 1 0.293 1
7 3 6 18 4 1 1 1 1 0.624 1
7 3 6 19 2 1 1 1 1 0.483 1
7 3 6 20 3 2 1 1 1 0.544 1
7 3 6 21 1 2 0 0 1 0.374 1
7 3 6 22 2 3 0 0 1 0.372 1
7 3 6 23 2 3 0 0 1 0.868 1
7 3 6 24 5 6 0 0 1 0.931 1
7 3 6 25 2 2 1 1 1 0.438 1
7 3 6 26 3 4 0 0 1 1.03 1
7 3 6 27 1 2 0 0 1 1.394 1
7 3 6 28 4 5 0 0 1 0.526 1
7 3 6 29 2 2 1 1 1 0.63 1
7 3 6 30 2 3 0 0 1 0.56 1
7 3 6 31 3 4 0 0 1 0.788 1
7 3 6 32 5 6 0 0 1 0.611 1
7 3 6 33 2 1 1 1 1 0.58 1
7 3 6 34 1 1 1 1 1 0.454 1
7 3 6 35 4 1 1 1 1 0.659 1
7 3 6 36 3 1 1 1 1 0.533 1
7 3 6 37 5 3 1 1 1 0.612 1
7 3 6 38 3 4 0 0 1 0.546 1
7 3 6 39 2 3 0 0 1 1.78 0
7 3 6 40 3 1 1 1 1 0.533 1
7 3 6 41 1 1 1 1 1 0.533 1
7 3 6 42 2 1 1 1 1 0.534 1
7 3 6 43 4 5 0 0 1 1.095 1
7 3 6 44 4 5 0 0 1 0.938 1
7 3 6 45 1 2 0 0 1 0.627 1
7 3 6 46 4 5 0 0 1 0.501 1
7 3 6 47 1 2 0 0 1 0.533 1
7 3 6 48 1 1 1 1 1 0.581 1
7 3 6 49 4 5 0 0 1 0.575 1
7 3 6 50 5 2 1 1 1 0.515 1
7 3 1 1 3 3 1 1 1 0.511 1
7 3 1 2 4 5 0 0 1 0.711 1
7 3 1 3 4 5 0 0 1 0.904 1
7 3 1 4 4 5 0 0 1 1.245 1
7 3 1 5 2 3 0 0 1 0.949 1
7 3 1 6 5 6 0 0 1 1.26 1
7 3 1 7 2 2 1 1 1 1.065 1
7 3 1 8 4 3 1 1 1 1.182 1
7 3 1 9 3 1 1 1 1 1.01 1
7 3 1 10 4 4 1 1 1 1.199 1
7 3 1 11 1 2 0 0 1 0.891 1
7 3 1 12 5 2 0 1 0 1.516 1
7 3 1 13 5 5 1 1 1 0.89 1
7 3 1 14 5 6 0 0 1 0.974 1
7 3 1 15 2 1 1 1 1 0.856 1
7 3 1 16 2 3 0 0 1 1.3 1
7 3 1 17 3 4 0 0 1 1.555 1
7 3 1 18 4 5 0 0 1 0.881 1
7 3 1 19 3 4 0 0 1 0.901 1
7 3 1 20 5 2 1 1 1 1.149 1
7 3 1 21 2 1 1 1 1 1.046 1
7 3 1 22 1 2 0 0 1 0.748 1
7 3 1 23 4 2 1 1 1 0.963 1
7 3 1 24 5 6 0 0 1 1.13 1
7 3 1 25 1 1 1 1 1 1.212 1
7 3 1 26 1 1 1 1 1 0.731 1
7 3 1 27 3 3 1 1 1 0.788 1
7 3 1 28 5 5 1 1 1 0.565 1
7 3 1 29 1 1 1 1 1 0.411 1
7 3 1 30 1 1 1 1 1 0.555 1
7 3 1 31 3 4 0 0 1 0.629 1
7 3 1 32 1 2 0 0 1 0.378 1
7 3 1 33 2 3 0 0 1 0.872 1
7 3 1 34 4 1 0 1 0 0.785 1
7 3 1 35 4 5 1 0 0 0.591 1
7 3 1 36 2 1 1 1 1 0.756 1
7 3 1 37 1 2 0 0 1 0.54 1
7 3 1 38 5 1 1 1 1 0.542 1
7 3 1 39 5 6 0 0 1 1.321 1
7 3 1 40 3 4 0 0 1 0.646 1
7 3 1 41 2 3 0 0 1 0.567 1
7 3 1 42 3 4 0 0 1 0.466 1
7 3 1 43 3 1 1 1 1 0.501 1
7 3 1 44 5 6 0 0 1 0.508 1
7 3 1 45 1 1 1 1 1 0.491 1
7 3 1 46 3 2 1 1 1 0.708 1
7 3 1 47 1 2 0 0 1 0.858 1
7 3 1 48 2 1 1 1 1 0.487 1
7 3 1 49 4 3 1 1 1 1.144 1
7 3 1 50 2 3 0 0 1 0.536 1
7 3 2 1 2 1 1 1 1 0.408 1
7 3 2 2 1 1 1 1 1 0.485 1
7 3 2 3 1 2 0 0 1 0.725 1
7 3 2 4 3 4 0 0 1 1.156 1
7 3 2 5 2 2 1 1 1 0.568 1
7 3 2 6 1 2 0 0 1 0.493 1
7 3 2 7 2 3 0 0 1 0.504 1
7 3 2 8 5 3 1 1 1 0.554 1
7 3 2 9 3 4 0 0 1 0.628 1
7 3 2 10 5 4 1 1 1 0.575 1
7 3 2 11 5 6 0 0 1 0.78 1
7 3 2 12 3 2 1 1 1 0.677 1
7 3 2 13 3 1 1 1 1 0.775 1
7 3 2 14 4 5 0 0 1 0.609 1
7 3 2 15 1 2 0 0 1 0.411 1
7 3 2 16 2 3 0 0 1 0.472 1
7 3 2 17 2 2 1 1 1 0.546 1
7 3 2 18 4 5 0 0 1 0.49 1
7 3 2 19 1 1 1 1 1 0.555 1
7 3 2 20 5 2 1 1 1 0.57 1
7 3 2 21 5 6 0 0 1 0.521 1
7 3 2 22 3 4 0 0 1 0.436 1
7 3 2 23 2 3 0 0 1 0.838 1
7 3 2 24 4 5 0 0 1 0.709 1
7 3 2 25 5 6 0 0 1 0.441 1
7 3 2 26 4 5 0 0 1 0.93 1
7 3 2 27 1 1 1 1 1 0.541 1
7 3 2 28 5 5 1 1 1 0.497 1
7 3 2 29 2 2 1 1 1 0.519 1
7 3 2 30 3 4 0 0 1 0.564 1
7 3 2 31 4 5 1 0 0 0.607 1
7 3 2 32 4 2 1 1 1 0.505 1
7 3 2 33 3 2 1 1 1 0.453 1
7 3 2 34 2 3 0 0 1 0.563 1
7 3 2 35 5 6 0 0 1 0.54 1
7 3 2 36 3 2 1 1 1 0.497 1
7 3 2 37 4 1 1 1 1 0.686 1
7 3 2 38 1 2 0 0 1 0.955 1
7 3 2 39 2 2 1 1 1 0.423 1
7 3 2 40 3 4 0 0 1 0.514 1
7 3 2 41 4 3 1 1 1 0.61 1
7 3 2 42 2 3 0 0 1 0.789 1
7 3 2 43 4 4 1 1 1 0.561 1
7 3 2 44 3 3 1 1 1 0.612 1
7 3 2 45 5 5 1 1 1 0.477 1
7 3 2 46 4 3 1 1 1 1.548 1
7 3 2 47 1 1 1 1 1 0.379 1
7 3 2 48 1 2 1 0 0 0.861 1
7 3 2 49 1 1 1 1 1 0.477 1
7 3 2 50 5 6 0 0 1 0.647 1
7 3 3 1 4 5 0 0 1 0.53 1
7 3 3 2 3 2 1 1 1 0.594 1
7 3 3 3 5 1 1 1 1 0.966 1
7 3 3 4 3 4 0 0 1 0.742 1
7 3 3 5 3 3 1 1 1 0.613 1
7 3 3 6 4 5 0 0 1 0.561 1
7 3 3 7 4 5 0 0 1 2.175 0
7 3 3 8 5 6 0 0 1 1.501 1
7 3 3 9 2 3 0 0 1 1.401 1
7 3 3 10 5 6 0 0 1 0.522 1
7 3 3 11 5 2 1 1 1 0.973 1
7 3 3 12 1 1 1 1 1 0.508 1
7 3 3 13 4 5 0 0 1 0.665 1
7 3 3 14 5 5 1 1 1 0.703 1
7 3 3 15 4 5 0 0 1 0.579 1
7 3 3 16 1 1 1 1 1 0.521 1
7 3 3 17 3 4 0 0 1 0.611 1
7 3 3 18 5 6 0 0 1 0.592 1
7 3 3 19 2 3 0 0 1 0.631 1
7 3 3 20 1 2 0 0 1 0.475 1
7 3 3 21 5 6 0 0 1 0.525 1
7 3 3 22 2 1 1 1 1 0.6 1
7 3 3 23 1 1 1 1 1 0.379 1
7 3 3 24 2 2 1 1 1 0.634 1
7 3 3 25 2 3 0 0 1 0.416 1
7 3 3 26 3 1 1 1 1 0.49 1
7 3 3 27 2 1 1 1 1 0.567 1
7 3 3 28 4 2 0 1 0 0.498 1
7 3 3 29 5 3 1 1 1 0.57 1
7 3 3 30 1 2 0 0 1 0.365 1
7 3 3 31 3 4 0 0 1 0.547 1
7 3 3 32 4 3 1 1 1 0.536 1
7 3 3 33 1 2 0 0 1 0.749 1
7 3 3 34 1 2 0 0 1 0.524 1
7 3 3 35 4 4 1 1 1 0.498 1
7 3 3 36 4 1 1 1 1 0.499 1
7 3 3 37 1 1 1 1 1 0.364 1
7 3 3 38 4 3 1 1 1 0.577 1
7 3 3 39 5 6 0 0 1 0.453 1
7 3 3 40 1 1 1 1 1 0.606 1
7 3 3 41 3 3 1 1 1 0.631 1
7 3 3 42 1 2 0 0 1 0.474 1
7 3 3 43 3 4 0 0 1 0.484 1
7 3 3 44 3 4 0 0 1 0.626 1
7 3 3 45 2 1 1 1 1 0.983 1
7 3 3 46 3 3 1 1 1 1.189 0
7 3 3 47 2 3 0 0 1 0.47 1
7 3 3 48 2 1 1 1 1 0.407 1
7 3 3 49 2 3 0 0 1 0.468 1
7 3 3 50 5 5 1 1 1 0.428 1
7 3 4 1 4 5 0 0 1 1.124 1
7 3 4 2 3 2 1 1 1 0.47 1
7 3 4 3 1 1 1 1 1 0.526 1
7 3 4 4 2 3 0 0 1 0.407 1
7 3 4 5 5 6 0 0 1 0.924 1
7 3 4 6 3 4 0 0 1 0.518 1
7 3 4 7 1 2 0 0 1 0.588 1
7 3 4 8 3 1 1 1 1 0.799 1
7 3 4 9 4 4 1 1 1 0.49 1
7 3 4 10 3 4 0 0 1 0.804 1
7 3 4 11 3 3 1 1 1 0.457 1
7 3 4 12 4 1 1 1 1 0.448 1
7 3 4 13 5 4 1 1 1 0.584 1
7 3 4 14 4 5 0 0 1 0.776 1
7 3 4 15 1 1 1 1 1 0.459 1
7 3 4 16 3 2 1 1 1 0.77 1
7 3 4 17 2 3 0 0 1 0.566 1
7 3 4 18 2 1 1 1 1 0.519 1
7 3 4 19 2 1 1 1 1 0.375 1
7 3 4 20 4 5 0 0 1 0.574 1
7 3 4 21 1 2 0 0 1 0.396 1
7 3 4 22 5 2 0 1 0 0.558 1
7 3 4 23 2 3 0 0 1 0.455 1
7 3 4 24 1 1 1 1 1 1.42 0
7 3 4 25 5 6 0 0 1 0.91 1
7 3 4 26 4 5 0 0 1 0.707 1
7 3 4 27 5 2 1 1 1 0.575 1
7 3 4 28 2 1 1 1 1 0.521 1
7 3 4 29 5 6 0 0 1 0.558 1
7 3 4 30 4 1 1 1 1 0.544 1
7 3 4 31 4 5 0 0 1 0.72 1
7 3 4 32 1 2 0 0 1 0.444 1
7 3 4 33 2 3 0 0 1 0.679 1
7 3 4 34 5 6 0 0 1 0.556 1
7 3 4 35 5 1 1 1 1 0.541 1
7 3 4 36 1 2 0 0 1 0.353 1
7 3 4 37 1 2 0 0 1 0.331 1
7 3 4 38 4 3 1 1 1 0.457 1
7 3 4 39 3 4 0 0 1 0.614 1
7 3 4 40 1 1 1 1 1 0.459 1
7 3 4 41 2 1 1 1 1 0.503 1
7 3 4 42 3 3 1 1 1 0.483 1
7 3 4 43 4 4 1 1 1 0.642 1
7 3 4 44 2 3 0 0 1 0.552 1
7 3 4 45 2 2 1 1 1 0.505 1
7 3 4 46 5 6 0 0 1 0.623 1
7 3 4 47 3 4 0 0 1 0.522 1
7 3 4 48 3 4 0 0 1 0.469 1
7 3 4 49 1 1 1 1 1 0.507 1
7 3 4 50 5 2 1 1 1 0.79 1
7 3 5 1 4 4 1 1 1 0.48 1
7 3 5 2 3 4 0 0 1 0.628 1
7 3 5 3 4 3 1 1 1 0.585 1
7 3 5 4 5 6 0 0 1 0.581 1
7 3 5 5 2 1 1 1 1 0.649 1
7 3 5 6 5 3 1 1 1 0.634 1
7 3 5 7 4 5 0 0 1 0.775 1
7 3 5 8 4 1 1 1 1 0.701 1
7 3 5 9 4 5 0 0 1 0.595 1
7 3 5 10 4 5 0 0 1 0.515 1
7 3 5 11 2 3 0 0 1 0.525 1
7 3 5 12 5 5 1 1 1 0.572 1
7 3 5 13 2 3 0 0 1 0.313 1
7 3 5 14 1 1 1 1 1 0.396 1
7 3 5 15 3 4 0 0 1 0.484 1
7 3 5 16 4 4 1 1 1 0.706 1
7 3 5 17 1 2 0 0 1 0.716 1
7 3 5 18 1 2 0 0 1 0.556 1
7 3 5 19 3 4 0 0 1 0.508 1
7 3 5 20 3 2 1 1 1 0.834 1
7 3 5 21 3 3 0 1 0 0.484 1
7 3 5 22 4 5 0 0 1 0.56 1
7 3 5 23 3 4 0 0 1 0.648 1
7 3 5 24 2 2 1 1 1 0.393 1
7 3 5 25 1 2 0 0 1 0.571 1
7 3 5 26 3 3 1 1 1 0.405 1
7 3 5 27 3 2 1 1 1 0.678 1
7 3 5 28 3 1 1 1 1 0.562 1
7 3 5 29 1 2 0 0 1 0.572 1
7 3 5 30 2 3 0 0 1 0.614 1
7 3 5 31 4 5 0 0 1 0.689 1
7 3 5 32 2 1 1 1 1 0.474 1
7 3 5 33 1 1 1 1 1 0.331 1
7 3 5 34 5 4 1 1 1 1.063 1
7 3 5 35 5 4 1 1 1 0.493 1
7 3 5 36 5 5 1 1 1 1.115 1
7 3 5 37 5 6 0 0 1 0.614 1
7 3 5 38 2 3 0 0 1 0.819 1
7 3 5 39 1 1 1 1 1 0.459 1
7 3 5 40 3 4 0 0 1 0.548 1
7 3 5 41 1 1 1 1 1 0.539 1
7 3 5 42 2 3 0 0 1 0.47 1
7 3 5 43 5 6 0 0 1 0.524 1
7 3 5 44 2 2 1 1 1 0.486 1
7 3 5 45 4 1 1 1 1 0.736 1
7 3 5 46 2 1 1 1 1 0.47 1
7 3 5 47 5 6 0 0 1 0.542 1
7 3 5 48 1 2 0 0 1 1.506 1
7 3 5 49 1 1 1 1 1 0.684 1
7 3 5 50 5 6 0 0 1 0.559 1
7 3 6 1 1 2 0 0 1 0.375 1
7 3 6 2 2 1 1 1 1 0.568 1
7 3 6 3 4 5 0 0 1 0.608 1
7 3 6 4 4 3 1 1 1 0.561 1
7 3 6 5 3 4 0 0 1 0.528 1
7 3 6 6 2 2 1 1 1 0.521 1
7 3 6 7 4 2 1 1 1 0.586 1
7 3 6 8 4 5 0 0 1 0.639 1
7 3 6 9 4 5 0 0 1 0.623 1
7 3 6 10 2 3 0 0 1 0.6 1
