1 2 0 0
1 4 6.108652e-01 0
1 8 8.726646e-02 1
1 2 9.250245e-01 1
1 4 1.535890e+00 1
1 4 7.679449e-01 1
1 8 1.553343e+00 1
1 6 1.064651e+00 1
1 4 0 0
1 2 6.632251e-01 1
1 2 3.665191e-01 1
1 8 0 0
1 8 6.981317e-02 1
1 2 0 0
1 4 0 0
1 2 0 1
1 4 1.396263e-01 0
1 2 0 0
1 8 6.632251e-01 1
1 8 0 0
1 6 1.239184e+00 1
1 6 2.792527e-01 0
1 2 0 0
1 2 0 0
1 6 9.599311e-01 1
1 2 0 0
1 4 0 0
1 2 0 0
1 8 1.256637e+00 1
1 6 0 0
1 2 3.490659e-02 0
1 6 6.457718e-01 1
1 4 8.901179e-01 1
1 6 0 0
1 6 4.886922e-01 0
1 4 2.403703e-17 0
1 6 1.239184e+00 1
1 2 0 0
1 4 0 0
1 2 0 0
1 8 5.759587e-01 0
1 8 0 0
1 2 3.839724e-01 0
1 2 0 0
1 2 0 0
1 2 2.792527e-01 0
1 2 0 0
1 8 2.450672e-17 0
1 8 1.291544e+00 0
1 2 1.117011e+00 1
1 8 9.424778e-01 1
1 2 6.806784e-01 1
1 2 1.483530e+00 1
1 6 0 0
1 6 2.450672e-17 0
1 8 1.221730e-01 0
1 6 2.792527e-01 0
1 4 0 0
1 8 0 0
1 6 6.981317e-02 0
1 6 0 0
1 2 0 0
1 8 3.839724e-01 1
1 4 0 0
1 4 3.490659e-02 0
1 6 2.403703e-17 1
1 8 0 1
1 6 2.403703e-17 0
1 8 0 1
1 6 9.948377e-01 0
1 2 0 0
1 2 0 0
1 4 0 0
1 6 1.012291e+00 0
1 8 2.403703e-17 0
1 6 0 0
1 8 2.403703e-17 1
1 2 0 0
1 4 0 0
1 4 2.450672e-17 0
1 4 9.075712e-01 1
1 6 0 0
1 8 0 0
1 8 1.483530e+00 1
1 4 1.117011e+00 0
1 6 0 0
1 6 0 1
1 2 1.012291e+00 1
1 4 1.134464e+00 1
1 4 0 0
1 6 1.117011e+00 1
1 6 9.250245e-01 1
1 6 2.450672e-17 0
1 4 0 1
1 4 0 0
1 8 0 1
1 4 0 0
1 8 1.483530e+00 1
1 4 1.396263e-01 0
1 8 7.155850e-01 0
1 4 3.141593e-01 0
1 4 0 0
1 4 2.403703e-17 0
1 6 1.361357e+00 1
1 6 2.094395e-01 1
1 8 0 0
1 2 0 0
1 4 1.326450e+00 1
1 4 2.403703e-17 0
1 8 1.518436e+00 1
1 8 7.504916e-01 0
1 8 0 0
1 4 5.061455e-01 1
1 4 2.403703e-17 0
1 2 7.330383e-01 1
1 6 2.403703e-17 0
1 4 7.155850e-01 1
1 2 2.792527e-01 1
1 6 7.330383e-01 1
1 4 0 0
1 4 2.450672e-17 0
1 4 0 0
1 8 2.403703e-17 1
1 6 7.330383e-01 1
1 4 5.235988e-02 0
1 2 1.239184e+00 1
1 6 1.186824e+00 0
1 4 8.552113e-01 1
1 8 1.082104e+00 1
1 6 1.745329e-01 0
1 2 0 0
1 2 0 0
1 8 0 0
1 4 1.169371e+00 1
1 4 4.188790e-01 0
1 6 0 0
1 6 2.094395e-01 0
1 6 0 0
1 8 0 0
1 2 0 0
1 6 0 0
1 8 0 0
1 2 9.599311e-01 1
1 2 0 0
1 4 9.075712e-01 1
1 2 0 0
1 4 2.268928e-01 1
1 4 0 0
1 4 3.141593e-01 1
1 8 0 0
1 8 6.806784e-01 1
1 4 0 0
1 2 0 0
1 4 0 0
1 2 2.617994e-01 0
1 6 2.268928e-01 0
1 8 0 0
1 4 1.466077e+00 1
1 8 0 1
1 6 2.403703e-17 0
1 6 0 0
1 6 1.099557e+00 0
1 6 0 1
1 4 0 0
1 2 1.029744e+00 1
1 4 0 1
1 4 3.316126e-01 1
1 8 1.029744e+00 0
1 2 0 0
1 8 0 0
1 8 8.726646e-02 0
1 8 8.552113e-01 0
1 6 0 0
1 8 0 1
1 2 9.599311e-01 1
1 6 0 0
1 6 2.403703e-17 0
1 2 9.424778e-01 1
1 6 1.483530e+00 0
1 2 0 0
1 2 0 0
1 8 0 0
1 2 1.535890e+00 1
1 2 0 0
1 4 0 0
1 4 4.537856e-01 1
1 8 0 0
1 6 9.948377e-01 0
1 2 5.235988e-01 1
1 6 8.377580e-01 1
1 2 0 0
1 6 5.235988e-02 0
1 4 0 0
1 8 1.396263e-01 0
1 8 1.535890e+00 0
1 8 0 0
1 6 1.413717e+00 0
1 8 1.553343e+00 0
1 6 0 0
1 2 0 0
1 6 0 0
1 4 1.029744e+00 1
1 8 0 1
1 2 2.403703e-17 0
1 8 2.403703e-17 1
1 4 0 0
1 6 1.326450e+00 1
1 6 2.450672e-17 0
1 8 1.082104e+00 0
1 4 0 0
1 8 6.981317e-02 1
1 6 0 0
1 2 7.853982e-01 1
1 8 5.235988e-02 0
1 6 1.221730e-01 1
1 6 0 0
1 6 0 1
1 6 2.450672e-17 0
1 6 2.450672e-17 1
1 4 0 0
1 2 1.745329e-02 0
1 8 0 0
1 2 0 0
1 4 0 0
1 4 0 0
1 4 1.099557e+00 1
1 8 3.141593e-01 1
1 4 2.450672e-17 0
1 2 1.256637e+00 1
1 4 0 1
1 4 1.413717e+00 1
1 8 0 1
1 2 9.599311e-01 1
1 6 9.250245e-01 1
1 4 9.948377e-01 1
1 4 0 0
1 4 5.759587e-01 1
1 8 9.599311e-01 1
1 8 2.094395e-01 0
1 6 9.599311e-01 0
1 6 0 1
1 6 0 0
1 2 1.308997e+00 1
1 2 4.188790e-01 0
1 6 0 0
1 4 0 0
1 2 0 0
1 8 0 0
