2 1 2 3 4 5 6 7  585  452  1017  377  1221  527  385 0 0 0 0  1389  635  522  561 
2 1 2 3 4 5 6 7  736  377  828  452  1130  715  527 0 0 0 0  674  522  484  597 
2 1 2 3 4 5 6 7  849  490  602  302  1506  602  190 0 0 0 0  599  597  673  484 
2 1 2 3 4 5 6 7  677  340  265  340  941  340  753 0 0 0 0  3270  484  710  710 
2 1 4 3 4 5 6 7  1301  227  3200  194  904  265  1995 0 0 0 0  1384  446  559  484 
2 1 2 3 4 5 6 7  962  227  302  227  828  302  489 0 0 0 0  409  484  672  522 
2 1 2 3 4 5 6 7  585  565  317  377  2823  489  644 0 0 0 0  409  484  484  409 
2 1 2 3 4 5 6 7  999  302  227  340  1054  265  715 0 0 0 0  635  446  936  1124 
2 3 2 1 4 6 5 7  510  340  715  312  828  387  227 0 0 0 0  635  484  409  522 
2 1 2 3 4 5 6 7  7924  190  377  265  1167  227  190 0 0 0 0  1011  522  559  785 
2 1 2 3 4 5 6 7  623  377  655  242  1016  340  152 0 0 0 0  823  446  635  446 
2 1 2 3 4 5 6 7  1216  340  715  979  791  244  190 0 0 0 0  710  522  522  522 
2 1 2 3 4 5 6 7  773  527  227  265  1029  678  302 0 0 0 0  672  409  1877  409 
2 1 2 3 4 5 6 7  698  377  452  340  302  753  204 0 0 0 0  1424  785  597  599 
2 1 3 2 4 5 6 7  849  302  8618  1129  640  153  452 0 0 0 0  651  484  635  747 
2 1 2 5 4 3 6 7  811  377  415  866  1288  1618  6285 0 0 0 0  521  446  484  597 
2 1 2 3 4 5 6 3  849  302  565  265  527  489  115 0 0 0 0  786  522  484  446 
2 1 2 3 4 5 6 7  1902  265  414  190  2597  527  715 0 0 0 0  558  371  446  672 
2 1 2 3 4 5 6 7  1037  377  1694  377  941  340  866 0 0 0 0  3230  1086  484  559 
2 1 2 3 4 5 6 7  1956  265  377  194  1392  577  190 0 0 0 0  408  559  522  463 
2 1 2 3 4 5 6 7  1074  227  537  190  1806  602  377 0 0 0 0  1085  447  522  635 
2 3 6 2 4 5 1 7  1187  640  1468  310  2446  340  200 1 0 0 0  784  1312  408  559 
2 1 2 3 4 5 6 7  923  265  452  452  790  866  425 0 0 0 0  821  597  484  635 
2 1 2 3 4 5 6 7  585  340  190  377  1392  227  302 0 1 0 0  1574  409  559  484 
1 1 2 3 4 5 7 6  1373  339  339  940  489  1279  227 0 0 0 0  1232  2814  597  1273 
1 4 1 3 2 5 7 6  1562  7934  1843  1429  377  1580  190 0 0 1 0  1001  747  937  672 
1 1 2 3 4 5 6 7  1187  466  339  1015  352  978  302 0 0 0 0  1003  747  448  559 
1 1 2 3 4 5 6 7  1337  275  677  451  527  1655  264 0 0 0 0  1530  484  597  597 
1 1 2 4 6 5 7 3  1300  489  2256  2294  339  1429  414 0 1 0 0  2844  408  671  559 
1 1 2 4 3 5 6 7  1262  677  264  865  414  1692  152 0 0 0 0  2169  1123  1762  596 
1 1 2 3 4 5 6 7  1977  302  385  377  527  802  227 0 0 0 0  1379  408  446  446 
1 1 2 3 4 5 6 7  2804  414  452  1091  451  1880  152 0 0 0 0  1983  597  860  709 
1 1 2 3 4 5 6 7  1485  377  347  339  231  2369  190 0 0 0 0  665  559  634  747 
1 1 2 3 4 5 7 6  1412  265  452  451  602  8686  190 0 0 0 0  966  935  559  521 
1 1 2 3 4 5 7 6  1225  903  527  677  1504  527  752 0 0 0 0  1471  409  635  371 
1 1 2 3 4 5 6 7  1074  339  414  489  302  1091  302 0 0 0 0  1868  522  484  521 
1 5 1 7 6 4 2 3  4158  1241  1279  640  1552  903  15042 1 0 0 0  2809  3830  747  822 
1 1 2 3 4 5 6 7  1074  414  489  414  302  1166  235 0 0 0 0  1305  672  597  747 
1 1 2 3 4 5 6 7  1037  752  489  489  377  1918  264 0 0 0 0  666  446  559  597 
1 1 2 3 5 4 6 7  999  489  302  2069  302  1166  190 0 0 0 0  1418  521  521  634 
1 1 2 3 4 5 6 7  1901  564  414  377  302  2595  265 0 0 0 0  1268  446  521  484 
1 1 2 3 4 5 6 7  924  422  302  302  231  1993  239 0 0 0 0  1944  484  559  709 
1 1 2 3 4 7 6 5  1375  377  527  527  1504  1617  227 0 0 0 0  2320  634  446  538 
1 1 2 3 4 6 7 5  1262  339  302  339  2557  264  265 0 0 0 0  892  898  559  597 
1 1 2 3 4 5 7 6  1126  302  302  489  339  828  339 0 0 0 0  1283  484  446  559 
1 1 4 5 3 7 6 2  1413  644  452  1542  227  1204  227 0 0 0 0  1606  897  597  559 
1 1 2 3 4 5 6 7  2240  414  489  564  377  1016  414 0 0 0 0  892  446  597  672 
1 1 2 3 4 5 6 7  1676  414  452  339  377  1016  302 0 0 1 1  1381  559  484  333 
1 1 2 3 4 5 7 6  1036  302  190  339  1993  152  377 0 0 0 0  930  1011  523  635 
1 1 2 3 4 5 6 7  1262  339  302  339  602  1333  640 0 0 0 0  779  747  597  672 
1 1 2 3 4 5 6 7  1187  265  302  302  1542  318  865 0 0 0 0  704  785  597  822 
1 1 2 3 4 5 6 7  736  265  414  414  265  865  414 0 0 0 0  1532  484  559  634 
1 1 2 3 4 5 6 7  1074  414  602  995  414  1204  152 0 0 0 0  1494  521  484  559 
1 1 2 3 4 5 7 6  1601  1204  640  1768  302  2445  377 0 0 0 0  1118  446  634  633 
1 1 2 3 4 5 7 6  1187  499  677  452  602  1918  302 0 0 0 0  758  747  484  599 
1 1 2 3 4 5 6 7  661  339  452  452  6168  227  227 1 0 0 0  1268  1010  596  634 
1 1 2 3 4 7 6 5  811  1655  414  489  865  452  237 0 0 0 0  1193  634  409  446 
1 1 4 3 2 5 7 6  1563  414  715  425  452  2670  227 0 0 0 1  968  371  484  408 
1 1 2 3 4 5 7 6  1976  339  302  377  302  1442  227 0 0 0 0  780  597  559  521 
1 1 2 3 4 5 6 7  924  639  865  753  414  2257  377 0 1 0 0  554  559  634  672 
1 1 2 3 4 5 7 6  1075  377  302  451  452  527  903 0 0 0 0  705  635  522  522 
1 1 2 3 4 5 6 7  1263  339  227  715  865  1354  190 0 0 0 0  1833  521  634  521 
1 1 2 3 4 5 7 6  1375  564  6055  414  302  1918  227 0 1 1 0  930  409  371  261 
1 1 2 3 4 5 7 6  924  277  427  526  302  1618  978 0 0 0 0  667  522  446  634 
1 2 1 3 4 5 6 7  1601  1505  903  339  281  1843  190 0 0 0 0  533  446  446  521 
1 1 2 3 4 6 7 5  1262  842  339  452  1129  190  265 0 0 0 0  2773  484  446  747 
1 1 2 3 4 5 6 7  1413  302  339  414  640  2671  227 0 0 0 0  855  672  521  747 
1 1 2 3 4 6 5 7  698  414  194  265  1129  350  414 0 0 0 0  780  1086  484  484 
1 1 2 3 4 5 7 6  1187  277  339  1317  527  1129  344 0 1 0 0  1119  559  674  484 
1 1 2 3 4 5 6 7  5738  648  343  1430  677  564  753 0 0 0 0  1382  897  747  747 
1 2 4 3 1 5 6 7  2128  2520  1241  865  1016  489  339 0 0 0 0  1795  559  597  785 
1 1 2 3 4 5 6 7  1225  414  302  190  302  1655  978 0 0 0 0  1457  785  823  522 
1 1 2 3 4 5 6 7  1375  302  377  414  227  1430  265 0 0 0 0  856  672  484  597 
1 1 2 3 4 5 6 7  1488  414  423  302  339  1505  377 0 0 0 0  742  597  484  522 
1 1 2 3 4 5 6 7  961  339  377  339  527  941  350 0 0 0 0  834  371  408  408 
1 1 2 3 4 5 6 7  1263  452  414  715  1166  941  190 0 0 0 0  667  597  597  521 
1 1 2 3 4 5 6 7  2015  377  769  790  602  564  1129 0 0 0 0  2135  559  710  747 
1 1 4 3 2 5 6 7  1451  677  489  941  316  350  640 0 0 0 0  2360  822  747  672 
1 1 2 3 4 5 6 7  1037  677  828  677  1618  265  377 0 0 0 0  1796  636  597  822 
1 3 7 2 1 5 6 4  7168  752  1618  4401  1768  339  2520 0 1 0 1  2360  634  787  522 
1 1 2 3 4 5 6 7  1338  414  769  978  377  828  115 0 0 0 0  2018  521  446  559 
1 1 2 3 4 5 6 7  886  340  265  640  302  1242  679 0 0 0 0  3151  521  672  747 
1 1 2 3 4 5 6 7  1488  265  1091  1166  489  2633  302 0 0 0 0  1157  1312  747  484 
1 1 2 3 6 5 4 7  3227  265  489  339  5318  922  190 0 0 0 0  2436  484  672  860 
1 1 2 3 4 5 7 6  1338  543  344  452  489  790  227 0 0 0 0  1211  447  484  484 
1 1 2 3 4 5 7 6  2249  427  1505  489  452  903  265 0 0 0 0  2700  522  484  522 
1 1 3 2 4 5 7 6  935  639  302  302  1317  640  190 1 1 0 1  969  672  597  371 
1 1 2 3 4 5 6 7  1564  527  602  460  1731  489  452 0 0 0 0  6313  1387  597  559 
1 1 3 2 4 6 7 5  2956  715  339  1054  1054  602  227 0 0 0 0  1082  522  634  597 
1 1 2 3 4 5 7 6  1150  302  265  377  489  1166  265 0 0 0 0  1646  409  484  521 
1 1 2 3 4 5 7 6  1150  640  462  2107  753  1258  489 0 0 0 0  1270  484  559  597 
1 1 2 3 4 5 6 7  999  876  264  265  414  1693  227 0 0 0 0  1721  446  521  521 
1 1 2 3 4 5 6 7  1037  452  414  489  4289  302  190 0 0 0 0  2135  634  521  559 
1 1 2 3 4 5 6 7  924  565  339  339  377  878  302 1 0 0 0  1797  973  446  521 
1 1 3 2 4 5 7 6  1263  414  1543  941  602  1279  377 0 0 0 1  873  446  559  409 
1 1 2 3 4 6 5 7  1037  377  489  489  941  489  527 0 0 0 0  1383  409  521  672 
1 1 2 3 4 5 6 7  999  753  302  828  302  1505  302 1 0 1 1  894  371  259  446 
1 1 2 3 4 5 6 5  926  316  227  414  377  640  339 0 0 0 0  894  446  597  559 
1 1 2 3 4 5 6 7  1300  227  377  339  356  1016  190 0 1 0 1  706  184  146  446 
1 1 2 3 4 5 7 6  811  339  414  414  1317  265  339 0 0 0 0  1872  446  446  559 
1 1 2 3 5 4 7 6  1300  903  489  414  414  828  227 1 0 0 0  518  898  747  521 
1 1 2 3 4 5 6 7  1037  527  302  489  302  1091  198 0 0 0 0  1759  672  635  521 
1 1 2 3 4 5 7 6  1338  377  339  564  535  1580  269 0 0 0 0  1120  484  559  597 
1 1 2 3 4 5 6 7  999  602  452  3461  677  1862  302 0 0 0 0  2625  484  634  710 
1 1 2 3 4 5 6 7  1639  527  414  690  1933  602  452 0 0 0 0  4447  446  446  597 
1 1 2 3 4 5 6 7  924  242  828  190  941  1317  265 0 0 0 0  631  559  747  597 
1 1 2 3 4 5 7 6  1225  452  190  414  339  941  265 0 0 0 0  594  597  521  559 
1 1 2 3 4 5 6 7  1639  527  377  452  753  1881  830 0 0 1 0  594  370  747  521 
1 1 2 3 4 5 7 6  887  677  339  302  1701  498  227 1 0 0 0  1346  672  559  484 
1 1 2 3 4 5 7 6  1300  265  452  565  354  1467  387 0 0 0 0  2023  559  484  521 
1 1 3 4 5 6 2 7  1338  452  978  3461  1618  1054  190 0 0 0 0  1685  597  973  486 
1 1 2 3 4 5 6 7  1075  565  527  753  1392  2897  115 0 0 0 0  3190  1199  447  484 
1 1 2 3 4 5 6 7  1413  1844  1091  1505  527  1505  115 0 0 0 0  2212  484  484  898 
1 1 2 3 4 6 7 5  1639  265  377  227  3348  5455  265 0 0 0 0  1835  559  559  709 
1 1 2 3 4 5 6 7  1075  227  302  602  541  1250  152 0 0 0 0  1551  521  446  484 
1 1 2 3 4 5 6 7  1489  152  265  753  190  1102  265 1 0 0 0  1158  973  484  688 
1 1 2 3 4 5 6 7  736  535  414  431  602  1430  414 0 0 0 0  1346  559  559  596 
1 1 2 3 4 5 6 7  1338  302  462  414  564  979  227 0 0 0 0  2136  409  521  484 
1 1 4 3 2 5 7 6  1188  452  677  527  527  1242  377 1 0 0 0  1083  486  484  447 
1 1 2 3 4 5 6 7  1150  414  489  677  489  1252  265 0 0 0 0  632  447  673  635 
1 1 2 3 4 5 7 6  1112  414  377  2295  414  1468  340 0 0 0 0  1271  710  449  522 
1 1 2 3 4 5 7 6  1564  414  452  828  903  3048  265 0 0 0 0  2626  409  747  785 
1 1 2 3 4 5 6 7  774  452  452  489  418  1129  190 0 0 1 0  782  522  484  785 
1 1 2 3 4 5 6 7  1865  452  377  425  414  903  227 0 0 0 0  971  484  597  484 
6 1 2 3 4 7 5 6  1260  301  227  227  5820  1127  826 0 0 0 0  430  447  934  783 
6 1 2 3 4 5 6 7  1073  676  339  227  1615  189  227 0 0 0 0  652  596  671  634 
6 1 2 3 4 5 6 -9  1148  376  901  526  2892  490  264 1 0 0 0  390  708  821  633 
6 1 2 3 4 5 6 7  1224  339  339  385  901  316  264 0 0 0 0  878  521  483  446 
6 3 2 1 4 5 6 7  886  264  301  376  1202  227  281 1 0 0 0  428  633  1046  671 
6 1 7 3 4 2 6 5  1304  340  528  341  1321  680  468 0 0 0 1  916  520  762  410 
6 4 1 3 2 5 3 7  3509  491  341  1323  1059  718  1252 0 0 0 0  1269  599  1355  600 
6 1 7 3 4 2 6 2  930  719  417  454  1059  2572  379 1 0 0 0  447  789  751  638 
6 1 3 7 2 5 6 4  1006  530  568  417  1749  530  417 0 0 0 0  829  487  563  676 
6 1 2 6 4 5 3 7  1309  568  417  454  379  341  266 0 0 0 0  680  563  523  828 
6 3 2 1 4 5 6 7  779  304  568  379  530  530  454 0 0 0 0  477  525  676  601 
6 1 2 3 4 7 6 5  628  342  229  266  2915  614  342 0 0 0 0  1137  563  563  601 
6 1 2 3 4 5 6 7  742  379  342  342  1325  492  417 1 0 1 1  457  525  454  601 
6 1 2 6 4 3 5 7  817  153  379  229  1628  606  390 0 0 0 0  702  563  601  866 
6 1 2 3 4 7 6 5  848  379  342  342  3560  1212  342 0 0 0 0  610  450  487  639 
6 1 2 3 4 5 6 7  779  304  314  417  985  354  266 1 0 0 0  422  601  525  602 
6 1 3 2 4 5 6 7  820  455  545  379  417  283  455 0 0 0 0  763  525  601  490 
6 1 2 3 4 6 7 5  703  428  342  342  1061  1023  379 0 0 0 0  574  525  677  829 
6 1 2 3 4 5 7 6  1196  229  266  342  471  1250  379 0 0 0 0  735  790  790  487 
6 1 2 3 4 5 6 7  665  380  342  229  2084  720  203 0 0 0 0  651  487  488  412 
6 1 3 2 4 5 6 7  857  266  229  229  304  229  758 0 0 0 0  751  563  601  374 
6 1 2 3 4 5 6 7  817  266  267  279  1857  947  569 0 0 0 0  500  449  866  525 
6 1 2 3 4 7 5 6  796  379  304  304  2918  455  304 0 0 0 0  1222  791  828  526 
6 1 2 3 6 7 5 4  855  191  342  266  947  834  304 0 0 0 0  501  450  374  336 
6 1 2 3 4 5 6 7  893  455  380  380  380  342  342 0 1 0 1  616  601  639  1283 
6 1 2 3 4 6 5 7  855  304  267  304  834  304  153 0 0 0 0  389  488  601  562 
6 1 2 3 4 5 6 7  704  266  342  342  426  417  342 0 0 0 0  730  525  543  640 
6 1 3 3 4 5 6 7  1120  458  1706  619  1023  342  569 0 0 0 0  1071  449  412  412 
6 1 2 3 4 5 6 7  704  191  153  153  432  796  308 1 0 0 0  468  1397  601  791 
6 1 2 4 4 6 7 5  779  420  191  2956  758  304  342 0 0 0 0  541  526  526  488 
6 1 7 3 4 6 5 2  1045  319  380  304  3790  771  872 0 0 1 0  528  640  715  563 
6 1 2 3 4 5 6 7  855  342  267  758  417  396  342 0 0 0 0  656  905  564  602 
6 1 2 3 4 6 5 1  780  384  267  304  1137  380  380 1 0 0 0  505  829  677  602 
6 1 2 3 4 5 6 7  590  455  277  342  569  229  154 0 0 0 0  467  639  563  656 
6 1 2 3 4 5 6 7  1500  321  342  241  2502  342  1099 0 0 0 0  694  488  716  715 
6 1 2 3 4 5 7 6  552  342  304  342  644  645  304 0 0 0 0  619  450  602  488 
6 1 2 4 4 5 6 7  569  267  345  1403  2161  304  229 0 0 0 0  506  526  680  526 
6 1 3 2 4 6 5 7  1727  1782  342  418  1024  531  455 0 0 0 0  695  526  1019  677 
6 1 2 5 4 7 6 3  2258  267  342  308  2805  342  191 0 0 0 0  505  526  656  753 
6 1 2 3 4 5 7 -9  856  1103  380  304  1896  304  200 0 0 0 0  544  564  564  564 
6 1 2 3 5 5 6 7  552  229  191  383  3223  417  342 1 0 0 0  871  602  601  791 
6 1 4 3 2 5 6 7  704  342  342  1441  2237  342  493 0 0 0 0  507  412  488  491 
6 1 2 3 4 6 7 5  856  342  569  390  2957  418  342 0 0 0 0  620  602  639  601 
6 1 3 2 4 5 6 7  894  267  229  876  1593  455  342 1 0 0 0  811  601  562  488 
6 1 2 3 4 7 5 6  780  380  342  418  531  535  342 0 0 0 0  772  488  602  678 
6 1 2 3 4 5 6 7  704  304  191  304  569  267  279 1 0 0 0  431  564  640  753 
6 1 6 5 4 3 2 7  931  569  531  380  655  304  267 0 0 0 0  432  488  867  715 
6 1 2 3 4 6 5 7  1045  304  315  229  3602  986  645 0 0 0 0  697  564  488  1588 
6 7 2 1 6 4 5 3  2419  380  380  380  986  304  721 0 0 0 0  1088  602  602  488 
6 1 2 3 4 6 5 7  517  647  455  380  1745  683  342 0 0 0 0  508  564  526  791 
6 1 2 3 4 5 6 7  704  304  359  342  683  1327  645 0 0 0 0  609  488  564  1095 
6 -1 2 3 4 5 6 1  1861  1024  342  418  493  342  380 0 0 0 0  660  829  754  1057 
6 1 2 3 4 5 6 7  780  267  191  229  1797  1024  191 0 0 0 0  736  526  488  526 
6 1 2 3 4 5 6 7  780  304  304  342  1858  418  267 0 0 0 0  623  451  565  640 
6 2 2 3 4 5 7 6  1083  1555  380  455  2238  342  305 0 0 0 1  471  754  640  488 
6 5 2 3 4 7 6 1  856  380  267  380  872  1328  569 1 0 0 0  699  1398  564  640 
6 1 2 3 4 5 6 7  704  305  304  304  1138  191  845 0 0 0 0  510  564  868  830 
6 1 2 3 4 5 6 7  514  229  191  342  683  1631  267 0 0 0 0  813  564  526  526 
6 1 2 3 4 5 6 7  932  267  191  267  304  493  229 0 0 0 0  677  981  716  564 
6 1 2 4 4 6 7 5  1045  267  311  1475  1859  1479  1100 0 0 0 1  1154  450  564  488 
6 1 2 3 4 5 6 7  1121  305  267  267  1138  418  342 0 0 0 0  534  488  412  602 
6 1 2 3 4 5 6 7  797  229  304  304  721  305  267 0 0 0 0  737  564  678  640 
6 1 2 3 4 5 6 7  742  229  380  342  1073  342  342 0 0 0 0  662  564  564  412 
6 1 2 3 4 7 5 6  780  380  342  418  1441  380  305 1 0 0 0  662  715  1170  566 
6 6 4 5 1 3 2 7  1311  229  455  493  835  683  1138 0 0 0 0  586  450  602  754 
6 5 7 6 2 3 4 1  1083  380  455  531  721  531  722 0 0 0 0  586  564  716  1209 
6 1 2 3 4 7 6 5  1425  645  531  569  1555  455  342 0 0 0 0  510  489  450  640 
6 1 2 6 4 5 7 3  780  305  464  645  759  1517  267 0 0 0 0  475  527  451  412 
6 1 2 3 4 7 6 7  970  342  342  380  455  468  1593 0 0 0 0  587  602  564  678 
6 1 2 3 4 5 6 7  931  380  418  418  569  607  418 0 0 0 0  548  678  450  830 
6 1 2 3 4 5 6 7  628  191  229  304  531  455  418 0 0 0 0  535  412  563  716 
6 1 2 3 4 6 5 7  590  229  229  204  2011  873  305 0 0 0 0  397  526  450  527 
6 3 2 1 4 5 6 7  552  154  191  546  911  607  342 0 0 0 0  435  619  604  337 
6 1 2 3 4 5 6 7  666  267  267  229  3073  267  418 1 0 0 0  701  1475  564  601 
6 5 3 1 4 6 7 -9  629  267  380  380  1383  305  417 0 0 0 0  852  526  602  564 
6 1 2 7 4 3 6 5  1046  836  455  342  493  1669  493 0 0 0 0  469  602  526  488 
6 4 5 1 2 6 3 7  2107  304  645  569  1343  380  267 1 0 0 0  1232  1322  830  829 
6 1 2 3 4 5 6 7  629  380  305  305  493  653  305 0 0 0 0  777  564  564  564 
6 1 2 3 4 5 7 6  629  305  305  342  683  645  418 0 0 0 0  734  450  868  678 
6 1 2 3 4 7 5 6  629  418  357  380  2390  267  645 0 0 1 0  588  488  640  678 
6 1 5 3 4 2 7 6  1349  342  315  305  1138  683  645 0 0 0 0  612  488  602  488 
6 1 2 6 4 7 3 5  970  418  380  418  1062  1935  531 0 0 0 0  626  564  526  526 
6 2 1 3 4 6 5 7  1045  622  1100  607  2087  1025  342 0 0 0 0  437  489  564  716 
6 1 2 3 4 7 6 5  817  158  225  229  1303  797  1100 0 0 0 0  1233  564  640  602 
6 1 2 3 4 5 6 7  591  305  418  949  845  569  267 0 0 0 0  892  564  678  488 
6 1 2 3 4 7 6 5  704  305  267  271  987  721  279 0 0 0 0  664  526  450  602 
6 1 6 3 4 5 6 7  569  283  531  987  1832  504  380 0 0 0 0  475  450  564  526 
6 1 2 3 4 5 6 7  591  342  229  305  721  797  607 1 0 1 1  968  1057  526  716 
6 1 2 3 4 5 6 7  591  279  342  342  342  456  380 0 0 0 0  740  618  754  488 
6 1 2 3 4 5 7 6  932  305  229  267  949  380  456 0 0 0 1  1740  943  678  451 
6 1 4 6 5 7 3 2  1083  645  569  911  1632  607  607 0 0 0 0  728  602  602  564 
6 1 2 3 4 5 6 7  705  380  342  305  1442  531  380 0 0 0 0  589  564  944  488 
6 1 2 3 4 5 6 7  1043  267  342  267  380  873  342 0 0 0 1  664  526  526  488 
6 1 2 3 4 5 6 7  1046  380  342  342  645  456  305 0 0 0 0  1006  488  602  640 
6 1 2 3 4 7 5 6  818  267  277  305  1566  1480  154 0 0 0 0  513  526  488  488 
6 1 2 3 4 6 7 5  721  267  229  418  1897  607  342 0 0 0 0  551  450  429  526 
6 1 2 3 4 5 6 7  553  342  342  418  1328  342  422 0 0 0 0  475  505  602  678 
6 3 4 6 -9 5 1 2  1198  229  240  342  1859  1290  759 0 0 1 1  7419  450  488  489 
6 1 2 3 4 5 6 7  705  267  267  229  342  380  456 0 0 0 0  551  1095  488  640 
6 4 5 3 2 1 6 7  1615  734  380  267  660  456  342 0 0 1 1  1327  981  602  1095 
5 1 2 3 4 5 6 7  1149  152  489  639  677  687  339 0 0 0 0  627  445  483  446 
5 1 2 3 4 5 6 7  1123  526  377  414  602  318  376 0 0 0 0  847  596  784  446 
5 1 2 3 4 5 6 7  736  489  339  339  302  526  264 0 0 0 0  1300  634  462  521 
5 1 2 7 4 5 6 7  1338  302  489  451  639  264  264 0 0 0 0  662  634  688  483 
5 1 2 3 4 5 6 7  1413  302  339  314  790  264  227 0 0 0 0  641  559  521  559 
5 -9 2 3 4 5 6 7  1075  526  1053  489  1579  264  264 0 0 0 0  549  408  559  484 
5 1 2 3 4 5 6 7  1714  564  489  339  564  432  451 0 0 0 0  772  483  446  559 
5 1 2 3 4 5 6 7  1075  462  264  190  602  393  264 0 0 0 0  1488  483  484  747 
5 1 2 3 4 5 6 7  961  264  227  264  264  790  451 0 0 0 0  624  596  596  483 
5 1 2 3 4 5 6 7  1864  377  1015  376  790  194  264 0 0 0 0  926  483  521  746 
5 1 2 3 4 5 6 7  1450  639  840  377  3082  489  302 0 1 0 0  1129  784  1726  521 
5 1 2 3 4 5 6 7  1024  377  339  264  377  206  264 0 0 0 0  1038  484  559  521 
5 1 2 3 4 5 6 7  961  639  451  377  2068  602  190 0 0 0 0  1226  521  559  784 
5 1 2 3 4 5 6 7  1148  339  339  302  451  537  639 0 0 0 0  662  408  446  521 
5 1 2 3 4 5 6 7  1036  264  227  564  393  227  227 0 0 0 0  700  408  483  446 
5 1 2 3 4 5 6 7  2013  227  451  1015  451  227  339 0 0 0 0  700  446  483  483 
5 1 2 3 4 5 6 7  1073  339  190  242  387  227  227 0 0 0 0  888  559  559  559 
5 1 2 6 4 5 6 7  1938  11390  3947  639  264  275  190 0 0 0 1  888  446  558  446 
5 1 2 3 4 5 6 7  1224  264  451  190  489  302  265 0 0 0 0  661  484  483  597 
5 1 2 3 4 5 6 7  1073  302  264  281  489  227  264 0 0 0 0  1037  483  446  446 
5 1 2 3 4 5 6 7  1073  302  339  227  451  264  264 0 0 0 0  415  425  559  484 
5 1 2 3 4 5 6 7  1600  264  827  190  264  227  227 0 0 0 0  587  446  521  521 
5 1 2 3 4 5 6 7  998  339  339  264  227  302  227 0 0 0 0  888  558  634  483 
5 1 2 3 4 5 6 7  1336  227  237  264  302  190  227 0 0 0 0  775  521  613  462 
5 1 2 3 4 5 6 7  885  377  526  302  264  202  265 0 0 0 0  850  483  409  483 
5 1 2 3 4 5 6 7  1186  339  264  227  302  264  190 0 0 0 0  474  521  558  446 
5 1 2 3 4 5 7 6  998  451  190  190  865  131  190 0 0 0 0  625  634  484  446 
5 1 2 4 1 5 6 7  1315  264  526  339  339  264  190 0 0 0 0  888  408  408  446 
5 1 2 3 4 5 6 7  848  339  451  377  302  602  265 0 0 0 0  738  521  521  484 
5 1 2 3 4 5 6 7  1222  339  564  264  602  242  227 0 0 0 0  587  483  559  483 
5 1 2 3 4 5 6 7  1223  302  377  227  339  237  231 0 0 0 0  490  408  483  559 
5 1 2 3 4 5 6 7  1336  227  264  414  493  227  264 0 0 0 0  926  709  596  486 
5 1 2 3 4 5 6 7  922  190  264  152  602  714  339 0 0 0 0  514  408  483  521 
5 1 2 3 4 5 6 7  1186  264  264  264  790  302  715 0 0 0 0  1151  446  485  410 
5 1 2 3 5 4 6 7  998  264  1955  978  389  264  190 0 0 0 0  512  558  484  446 
5 1 2 3 4 7 6 7  885  227  227  190  264  1316  264 0 0 0 0  476  408  446  446 
5 1 2 3 4 5 6 7  1109  526  377  302  902  414  264 0 0 0 0  700  634  484  408 
5 1 2 3 4 5 6 7  1073  152  489  127  302  302  227 0 0 0 0  813  408  521  596 
5 1 2 3 4 5 6 7  660  602  190  227  339  190  264 1 0 0 0  625  559  500  446 
5 1 2 3 4 5 6 7  1111  275  190  244  677  190  190 0 0 0 0  1025  596  558  538 
5 1 2 3 4 5 6 7  885  227  227  339  564  227  790 0 0 0 0  829  408  446  521 
5 1 2 3 4 5 6 7  810  339  190  264  564  190  227 0 0 0 0  925  484  521  463 
5 1 2 3 4 5 6 7  1372  451  677  227  264  227  227 0 0 0 0  587  410  446  596 
5 1 2 3 4 5 6 7  923  275  190  194  714  526  152 0 0 0 0  813  521  521  484 
5 1 2 3 4 5 6 7  750  227  802  227  227  227  190 0 0 0 0  475  596  484  445 
5 1 2 3 4 5 6 7  1261  564  564  190  3534  377  602 0 0 0 0  1114  559  596  521 
5 1 2 3 4 5 6 7  848  264  227  302  339  302  227 0 0 0 0  738  446  596  483 
5 1 2 3 4 5 6 7  923  264  302  227  1053  277  264 0 0 0 0  813  446  446  559 
5 1 2 3 4 5 6 7  735  526  1955  302  564  377  227 0 0 0 0  1828  483  521  446 
5 1 2 3 4 5 6 7  810  204  264  227  865  227  227 0 0 0 0  813  408  408  446 
5 1 2 3 7 5 6 4  1345  489  227  264  1353  391  526 0 0 0 0  568  672  483  446 
5 1 2 3 4 5 6 7  1186  527  451  489  865  227  227 0 0 0 0  588  521  446  446 
5 1 2 3 4 5 6 7  1074  227  227  190  714  227  190 0 0 0 0  1640  408  486  484 
5 1 2 3 4 5 6 7  848  377  414  264  264  198  227 0 0 0 0  475  446  558  596 
5 1 2 3 4 5 6 7  1073  302  169  302  377  190  264 0 0 0 0  663  408  408  484 
5 1 -9 2 4 5 6 7  998  414  677  940  489  602  489 0 0 0 0  700  484  521  446 
5 1 2 3 4 5 6 7  1221  727  451  190  526  190  237 0 0 0 0  552  521  538  483 
5 1 2 3 4 5 6 7  1449  526  1090  526  489  264  227 0 0 0 0  851  446  462  559 
5 1 2 3 4 5 6 7  1036  302  302  227  339  264  377 0 0 0 0  701  371  484  446 
5 1 2 3 4 5 6 7  1186  790  354  302  978  264  302 0 0 0 0  625  446  373  371 
5 1 2 3 4 5 6 7  1036  339  264  264  302  227  227 0 0 0 0  718  521  485  484 
5 1 2 3 4 5 6 -9  1036  602  414  190  227  152  227 0 0 0 0  1001  446  446  446 
