3 6 2 3 4 5 1 7  1671  3904  601  2590  939  1327  576 0 0 0 0  1739  971  671  633 
3 1 2 3 7 6 5 4  1863  301  227  2703  649  2103  227 0 0 0 0  1492  1084  408  596 
3 4 2 5 1 6 3 7  961  751  751  6983  601  2591  376 0 0 0 0  1365  558  1271  1196 
3 1 2 3 4 6 7 5  3214  676  676  1277  563  5031  339 0 0 0 0  1703  671  1421  1121 
3 3 2 1 5 6 7 4  1841  413  488  4730  4430  638  301 0 0 0 0  1477  633  1196  558 
3 7 4 3 1 5 2 6  6367  1239  751  7433  339  488  264 0 0 0 0  1682  1084  521  635 
3 1 2 3 4 5 6 7  1579  768  676  1840  638  1514  488 0 0 0 0  1290  595  934  671 
3 4 3 2 5 6 1 7  15564  1239  4092  5481  976  1164  676 0 0 0 0  3054  1046  520  633 
3 1 2 3 4 7 6 5  2500  563  376  2140  339  3454  156 0 0 0 0  1366  1046  520  537 
3 1 2 3 4 5 6 7  1223  1014  611  1239  976  1764  976 0 0 0 0  1589  1046  783  896 
3 1 6 3 4 7 5 2  1637  488  488  2440  10660  1915  413 0 0 0 0  1589  1271  558  1009 
3 4 1 2 3 5 6 7  1712  2553  488  1239  451  976  413 0 0 0 0  1490  896  596  633 
3 1 2 3 4 6 5 7  924  826  538  2177  413  5556  530 0 0 0 0  1664  971  971  1234 
3 7 5 1 4 3 6 2  9895  413  376  2027  488  2328  563 0 0 0 0  1476  1384  558  445 
3 1 2 3 4 5 7 6  1299  676  563  2290  789  538  451 0 0 0 0  1364  408  971  558 
3 2 5 3 6 1 7 4  6517  751  563  951  413  572  451 0 0 0 0  2490  520  895  483 
3 7 3 6 2 4 5 1  1712  20607  638  1139  413  939  751 0 0 0 0  1889  1309  523  596 
3 3 6 1 4 2 5 7  9294  376  339  1502  4896  488  1652 0 0 0 0  1776  1046  483  521 
3 1 5 3 6 7 2 4  1363  601  676  3529  451  413  526 0 0 0 0  1402  558  1008  746 
3 5 7 2 4 6 1 3  1825  1710  601  2478  2816  751  828 0 0 0 0  1327  633  950  633 
3 4 2 5 3 7 6 1  1166  526  451  2140  826  576  413 0 0 0 0  1439  521  1234  1121 
3 1 2 5 3 6 7 4  2463  805  526  2177  2403  1014  339 0 0 0 0  1603  483  896  633 
3 3 7 6 2 4 1 5  5015  1314  376  2553  9535  789  526 0 0 0 0  1560  1196  1196  821 
3 2 1 3 6 5 7 4  2460  649  516  2590  526  2928  301 0 0 0 0  1363  522  596  558 
3 3 1 2 4 1 6 5  11096  1091  4594  1051  526  14789  901 0 0 0 0  1230  1159  934  1008 
3 7 6 7 7 2 5 1  1600  1464  376  571  6756  1389  3754 0 0 0 0  1739  1196  971  1046 
3 3 2 1 4 5 6 7  3289  1577  3754  2252  1164  1062  488 0 0 0 0  1776  1083  671  633 
3 7 6 1 2 3 5 4  20889  301  339  1247  526  1014  339 0 0 0 0  2077  595  971  746 
3 1 7 6 3 2 4 5  1524  692  864  5180  939  339  563 0 0 0 0  1851  1121  1046  1009 
3 4 2 3 7 5 6 1  1224  413  901  6118  4204  1577  1539 0 0 0 0  1475  858  971  1271 
3 1 2 3 4 5 7 6  1299  2290  376  1839  4016  2215  227 0 0 0 0  2151  558  971  445 
3 1 2 3 4 5 6 7  1975  376  526  1614  4617  461  451 0 0 0 0  1264  483  971  596 
3 2 6 3 5 4 1 7  2125  6681  1616  4129  488  2140  788 0 0 0 0  1288  483  1046  483 
3 1 2 7 3 4 6 5  11921  526  6418  1051  451  909  722 0 0 0 0  1663  1234  933  1008 
3 2 1 6 5 3 4 7  13237  413  488  2740  264  1802  264 0 0 0 0  1475  483  1158  1121 
3 1 2 5 4 6 3 7  1675  1164  788  4016  526  901  1389 0 0 0 0  2264  520  783  687 
3 1 5 3 4 2 6 7  1635  976  339  1089  1652  1239  601 0 0 0 0  1513  896  896  858 
3 1 2 3 4 5 6 7  1787  676  413  3266  976  1276  451 0 0 0 0  1926  1008  483  708 
3 1 5 7 3 2 6 4  1148  805  8671  3303  301  1201  339 0 0 0 0  2002  950  896  1002 
3 3 5 1 4 2 6 7  14210  563  1126  3996  2590  563  451 0 0 0 0  1626  933  858  558 
3 6 2 3 7 5 1 4  1898  526  834  4429  1502  1577  939 0 0 0 0  1851  1159  521  596 
3 5 4 3 2 1 6 7  1372  413  526  1352  413  1689  264 0 0 0 0  1264  520  1534  558 
3 1 2 3 4 5 6 7  1335  376  638  1652  413  1239  376 0 0 0 0  1550  1008  1083  445 
3 4 2 3 6 5 1 7  1185  713  526  2027  1239  1426  388 0 0 0 0  1103  633  483  971 
3 1 2 3 4 7 6 5  1973  451  563  3003  353  916  609 0 0 0 0  1363  821  596  596 
3 1 2 3 4 7 6 5  1448  2590  227  1014  826  1351  301 0 1 0 0  1738  971  633  483 
3 6 2 1 3 5 4 7  9292  451  488  376  3416  1201  376 0 0 0 0  1213  1083  858  558 
3 1 5 3 4 2 6 7  1598  601  1089  1201  713  2440  451 0 0 0 0  1399  971  1008  671 
3 1 2 3 7 6 5 4  1410  939  534  2065  339  1276  638 0 0 0 0  1250  933  499  633 
3 1 2 3 7 5 4 6  1748  676  413  1014  788  1689  1091 0 0 0 0  1025  933  483  596 
3 1 6 3 2 7 4 5  1640  788  1126  1614  5179  413  1802 0 0 0 0  1025  520  858  933 
3 6 -9 3 4 1 5 7  4188  451  339  4024  6456  1539  376 0 0 0 0  1452  858  971  520 
3 1 2 3 4 5 7 6  1148  1389  601  1097  1952  1501  638 0 0 0 0  1475  1046  483  408 
3 1 2 5 3 4 6 7  960  526  451  1727  1426  713  488 0 0 0 0  1250  971  823  1046 
3 1 2 3 5 7 6 4  2424  601  488  1014  488  1239  264 0 0 0 0  1475  1046  483  1271 
3 2 3 1 4 6 7 5  7416  227  264  1239  3641  713  413 0 0 0 0  1212  1196  1346  596 
3 3 2 6 7 5 4 1  1973  339  227  1802  1577  676  239 0 0 0 0  1551  1008  896  858 
3 1 2 3 6 4 5 7  1447  563  826  2365  713  6231  526 0 0 0 0  1438  933  445  1046 
3 6 1 3 7 2 4 5  5051  461  1314  3266  540  526  563 0 0 0 0  1213  971  1196  1196 
3 1 5 4 2 7 3 6  5051  1201  526  6043  2477  264  386 0 0 0 0  1549  1046  1609  520 
3 4 2 3 7 5 6 1  1786  488  638  2290  1089  755  451 0 0 0 0  1626  520  1158  445 
2 1 2 3 4 6 5 7  1300  452  265  3236  377  677  302 0 0 0 0  1652  634  861  634 
2 1 5 3 4 6 7 2  1151  152  452  2905  302  1016  227 0 0 0 0  744  371  409  409 
2 1 2 3 4 5 6 7  812  414  452  1091  377  719  190 0 0 0 0  1422  672  484  634 
2 1 2 3 4 5 6 7  812  227  1806  1468  302  753  602 0 0 0 0  857  1237  560  446 
2 1 2 3 4 5 6 7  924  385  302  715  1091  688  115 0 0 0 0  1761  409  484  635 
2 1 2 3 5 6 4 7  1037  302  377  1054  1919  265  640 0 0 0 0  631  672  597  559 
2 1 2 3 4 5 6 7  699  489  753  602  339  339  190 0 0 0 0  1045  408  559  409 
2 1 2 3 4 5 6 7  962  302  377  377  414  227  377 0 0 0 0  556  672  522  484 
2 4 5 3 1 2 6 7  849  452  302  677  677  302  339 1 0 0 0  970  484  597  446 
2 4 1 3 4 2 6 7  1376  565  414  2295  1881  1467  1505 0 0 0 0  707  446  521  521 
2 1 2 3 4 5 6 7  917  339  677  715  1091  377  452 0 0 0 0  685  484  484  484 
2 1 2 3 5 5 6 7  1263  414  302  265  1956  391  227 1 1 1 1  706  597  634  898 
2 1 2 3 4 5 6 7  661  339  377  414  564  828  227 0 0 0 0  857  409  484  559 
2 1 2 3 4 5 6 7  737  1478  978  5643  452  564  715 0 0 0 0  894  521  559  408 
2 1 2 3 6 7 4 5  773  302  414  2821  4682  451  227 0 0 0 0  2812  522  371  484 
2 1 2 3 4 5 6 7  1038  715  190  1580  377  1392  753 0 0 0 0  1571  747  409  559 
2 1 2 3 4 5 6 7  1338  339  377  452  339  1091  152 0 0 0 0  630  484  484  559 
2 1 2 3 5 4 6 7  753  377  302  4326  227  903  265 0 0 0 0  744  710  1387  484 
2 1 2 3 4 5 6 7  586  339  302  602  190  489  377 0 0 0 0  555  484  484  483 
2 1 2 3 5 4 6 7  1226  250  828  3085  227  527  152 0 0 0 0  931  409  1123  672 
2 1 2 3 5 4 6 7  699  277  340  865  1430  715  227 0 0 0 0  1040  334  521  409 
2 1 2 3 4 5 6 7  1188  377  452  828  1430  265  152 0 0 0 0  932  484  3267  559 
2 1 7 3 4 6 5 2  1828  302  1392  4401  941  1731  227 0 0 0 0  743  634  823  710 
2 1 2 3 4 5 6 7  1376  3950  306  4589  452  1256  152 0 0 0 0  668  446  597  559 
2 1 2 3 4 5 6 7  1226  452  715  265  302  1204  564 0 0 0 0  404  484  446  409 
2 1 2 3 4 5 6 7  811  302  377  650  302  377  377 0 0 0 0  1420  522  559  2289 
2 1 2 5 6 7 3 4  1226  2144  9903  790  265  4213  152 0 0 0 0  833  484  371  484 
2 2 4 3 1 5 6 7  1978  4702  1768  489  677  1129  152 0 0 0 0  933  446  521  521 
2 1 2 3 4 5 6 7  925  227  452  527  753  790  190 0 0 0 0  555  408  484  408 
2 1 2 6 4 5 3 7  699  339  790  1218  377  377  190 0 0 0 0  630  522  559  597 
2 1 5 3 4 2 6 7  850  264  302  1430  227  1129  265 0 0 0 0  759  371  334  409 
2 1 2 3 4 5 6 7  586  302  312  1317  377  339  119 0 0 0 0  1570  521  408  446 
2 1 2 3 4 6 5 7  774  227  414  3348  227  414  903 0 0 0 0  592  521  634  484 
2 1 2 3 4 5 6 7  699  414  190  677  753  377  677 0 0 0 0  818  408  484  484 
2 1 3 3 6 5 4 7  774  302  2520  640  1693  339  227 0 0 0 0  1006  484  559  672 
2 1 2 3 4 5 6 7  737  227  978  2971  352  677  152 0 0 0 0  5443  409  446  559 
2 1 2 3 5 7 6 4  699  790  190  640  865  2934  978 0 0 0 0  968  484  484  371 
2 1 2 3 4 6 5 7  699  752  339  4935  414  752  227 0 0 0 0  892  484  483  484 
2 1 2 3 4 5 6 7  812  715  377  2144  468  865  302 0 0 0 0  780  747  559  484 
2 1 2 3 5 4 6 7  737  152  302  414  264  677  115 0 0 0 0  3299  408  822  333 
2 2 5 3 1 4 6 7  923  1392  115  2821  339  339  640 0 0 0 0  1284  3117  408  371 
2 1 2 3 4 5 6 7  661  377  265  640  152  414  314 0 0 1 0  554  597  521  559 
2 1 3 3 4 5 6 7  624  339  1467  5378  227  339  715 0 0 0 0  479  709  446  710 
2 1 2 3 4 5 6 7  698  414  152  452  265  715  377 0 0 0 0  1158  409  371  446 
2 1 2 3 4 5 7 7  1111  302  265  414  339  190  1655 0 0 0 0  628  521  559  446 
2 1 2 3 4 5 6 7  510  377  227  715  602  940  190 0 0 0 0  553  484  559  521 
2 1 2 3 4 5 6 7  811  265  265  2612  302  414  238 0 0 0 0  704  634  597  371 
2 1 2 3 6 5 4 7  1111  527  865  1204  227  1966  152 0 0 0 0  967  484  559  709 
2 1 2 3 4 5 6 7  886  339  656  377  489  414  92 0 0 0 0  2058  408  484  672 
2 1 2 3 4 5 6 7  848  302  339  414  377  227  190 0 0 0 0  1117  521  521  1048 
2 4 1 3 2 5 6 7  1713  1843  339  2934  314  451  227 1 0 0 0  946  597  521  521 
2 1 2 3 4 5 6 7  706  190  377  1016  640  564  115 0 0 0 0  1118  371  371  483 
2 1 2 3 4 5 6 7  1563  152  339  414  235  489  243 0 0 0 0  2058  672  784  634 
2 1 2 3 4 5 6 7  698  489  356  3949  527  265  227 0 0 0 0  1080  484  559  634 
2 1 2 3 4 5 6 7  1298  452  302  452  302  265  564 0 0 0 1  779  410  484  597 
2 1 2 3 6 4 5 7  660  489  227  2069  489  265  152 0 0 0 0  779  559  596  521 
2 1 2 3 4 5 6 7  1412  190  339  527  265  302  115 0 0 0 0  591  409  484  559 
2 1 2 3 4 5 6 7  811  377  302  499  752  227  227 0 0 0 0  704  371  521  408 
2 1 2 3 4 5 6 7  3443  6130  377  1822  302  339  152 0 0 0 0  2209  275  109  521 
2 1 2 3 4 5 6 7  1916  227  227  639  2896  865  127 0 0 0 0  2848  747  634  448 
2 1 3 2 4 5 6 7  961  452  227  4099  167  602  265 0 0 0 0  682  446  559  672 
2 1 2 3 4 5 6 7  736  462  265  1091  1026  302  119 0 0 0 0  704  463  747  521 
2 4 7 3 2 5 6 7  773  227  4739  978  424  3648  602 0 0 0 0  1042  484  521  446 
2 1 2 3 4 5 6 7  773  581  265  790  4927  414  377 0 0 0 0  741  371  1461  483 
2 1 2 3 4 5 6 7  509  339  227  339  527  489  265 0 0 0 0  553  371  486  484 
2 1 2 5 4 5 6 7  660  302  339  2369  715  339  265 0 0 0 0  891  411  446  425 
2 1 2 3 4 5 6 7  811  452  302  790  302  489  227 1 1 1 0  854  409  1123  897 
2 1 6 3 4 5 6 7  8595  940  339  1542  227  5227  227 0 0 0 1  2433  521  483  597 
2 1 2 3 4 6 5 7  773  452  115  564  1918  452  800 0 0 0 0  3561  447  860  1048 
2 1 2 3 4 5 6 7  623  377  377  452  725  1015  82 0 0 0 0  854  446  596  446 
2 1 2 3 4 5 6 7  622  452  227  377  377  715  115 0 0 0 0  1885  408  559  408 
2 1 2 3 4 5 6 7  923  200  264  639  2783  1016  200 1 0 0 0  2132  784  446  484 
2 1 2 3 4 5 7 7  698  302  152  489  264  227  865 0 0 0 0  590  409  446  408 
2 1 2 3 4 5 6 7  660  227  264  2633  527  677  200 0 0 0 0  1040  446  484  860 
2 1 5 3 4 2 6 7  735  227  489  639  425  264  119 0 0 0 0  891  1912  448  296 
2 1 2 3 4 5 6 7  510  302  264  640  227  903  227 0 0 0 0  2018  634  784  408 
2 1 2 3 4 5 6 7  1187  414  281  393  489  940  452 0 0 0 0  853  634  1236  973 
2 1 2 3 4 5 6 7  773  277  190  452  227  264  489 0 0 0 0  703  860  634  559 
2 1 2 3 4 5 6 7  848  377  602  377  227  264  152 0 0 0 0  703  408  597  596 
2 1 2 3 6 5 4 7  585  339  339  489  510  377  152 0 0 0 0  515  446  522  596 
2 1 5 3 6 2 4 7  773  452  828  602  1053  237  807 0 0 0 0  1020  559  634  597 
2 1 2 3 4 5 6 7  698  339  265  527  422  1166  227 0 0 0 0  1943  446  634  446 
2 1 2 3 4 5 6 7  658  339  227  1091  1166  1730  88 0 0 0 0  966  897  2192  521 
2 1 2 3 4 5 6 7  660  264  387  1993  903  227  115 0 0 0 0  1079  409  296  672 
2 1 2 3 4 5 6 7  734  339  194  227  452  302  227 0 0 0 0  853  371  559  336 
2 1 2 3 4 5 6 7  810  350  227  639  302  227  152 0 0 0 0  522  1273  483  672 
2 1 2 3 7 5 6 4  630  489  1241  752  3234  1204  564 0 0 0 0  552  446  484  672 
2 1 2 3 4 5 6 7  672  302  339  639  339  424  115 0 0 0 0  552  333  521  371 
2 1 2 3 4 5 6 7  773  414  227  1467  451  1325  152 0 0 1 0  2543  521  521  672 
2 1 2 3 4 5 6 7  585  414  264  414  302  377  235 0 0 0 0  589  408  484  484 
2 1 2 3 4 5 6 7  472  414  827  1166  752  152  564 0 0 0 0  833  446  484  446 
2 1 2 3 6 5 4 7  623  377  227  978  377  451  115 1 1 0 0  589  559  747  634 
2 1 2 3 4 5 6 7  1487  302  602  1554  115  227  206 0 0 0 0  1379  1198  634  408 
2 1 2 3 4 6 6 7  587  265  414  7370  265  2933  152 1 0 0 0  890  2890  672  484 
2 1 5 3 4 2 6 7  1976  152  339  2304  424  1316  152 0 0 0 1  1116  371  747  333 
2 1 2 3 4 5 6 7  660  227  302  564  452  302  82 0 0 0 0  439  484  408  486 
2 1 2 3 4 5 6 7  773  377  190  752  865  715  377 0 0 0 0  589  522  634  484 
2 5 1 3 4 2 6 7  810  1579  302  3610  152  527  82 1 0 0 0  1529  785  486  521 
2 1 2 3 4 5 6 7  810  677  677  306  302  865  115 0 0 0 0  1078  521  559  709 
2 1 2 3 5 6 4 7  698  339  302  1203  677  1579  339 0 0 0 0  1153  559  559  747 
1 1 2 3 4 5 6 7  1747  310  339  451  525  4165  339 0 0 0 0  1287  483  595  633 
1 1 2 3 4 5 7 6  2236  413  3006  488  601  1989  413 0 0 0 0  2483  485  558  633 
1 1 2 3 4 5 6 7  1373  376  376  413  413  3040  301 0 0 0 0  1698  745  858  745 
1 1 2 3 4 5 6 7  1185  264  227  638  638  863  488 0 0 0 0  2449  595  745  595 
1 1 2 3 4 5 6 7  1298  563  901  526  601  2364  451 0 0 0 0  1511  558  746  783 
1 1 2 3 4 7 5 -9  1335  863  488  676  4166  280  376 0 0 0 0  1699  445  483  633 
1 1 2 3 4 5 6 7  960  386  413  264  413  863  376 0 0 0 0  2037  596  821  633 
1 1 2 3 4 6 5 7  1223  413  339  601  3340  301  264 0 0 0 0  2149  521  596  896 
1 1 2 3 4 5 6 7  1110  264  264  413  3640  413  376 0 0 0 0  2749  558  520  520 
1 1 2 4 3 5 7 6  1373  530  301  413  314  3528  2627 1 1 1 0  1737  483  708  1909 
1 1 2 3 4 6 5 7  1261  310  264  376  1802  376  788 0 0 0 0  1488  447  520  558 
1 1 2 3 4 5 7 6  1223  301  413  526  339  3866  339 0 0 0 0  1099  558  521  595 
1 1 2 3 4 5 6 7  1111  638  488  601  6493  563  243 0 0 0 0  1437  821  595  821 
1 1 2 3 4 6 7 5  1035  339  301  301  1689  376  376 0 0 0 0  1250  670  670  558 
1 1 2 3 4 5 6 7  789  638  413  413  413  1914  376 0 0 0 0  1587  408  445  520 
1 1 2 3 4 5 6 7  1824  264  2515  826  488  655  339 0 0 0 0  1738  595  1196  783 
1 1 2 3 4 5 6 7  1448  601  467  563  676  2327  227 0 0 0 0  2263  821  558  595 
1 1 2 3 4 5 6 7  1599  1239  563  413  638  1126  376 0 0 1 1  988  783  446  295 
1 1 2 3 4 5 7 6  1035  413  488  638  488  2065  601 0 0 0 0  2188  633  520  708 
1 1 2 3 4 5 6 7  810  563  339  676  314  2590  339 0 0 0 0  612  483  558  499 
1 1 2 3 4 5 7 6  2012  376  376  451  451  826  526 0 0 0 0  1116  445  483  520 
1 3 2 1 4 5 6 7  1335  488  578  1802  638  5369  301 0 0 0 0  3016  444  595  746 
1 1 2 3 4 5 6 7  1261  413  1127  413  488  1464  264 0 0 0 1  1456  596  462  558 
1 1 2 3 4 5 6 7  1224  601  488  388  526  1765  488 0 0 0 0  1290  558  520  596 
1 1 2 3 4 5 6 7  847  601  488  339  2666  488  826 0 0 0 0  2792  858  596  558 
1 1 2 3 4 5 7 6  1787  488  302  376  526  1840  503 0 0 0 0  1215  370  446  445 
1 1 2 3 4 6 5 7  1336  639  563  376  6135  413  563 0 0 0 0  2228  1835  633  746 
1 1 3 2 4 5 7 6  1487  488  376  2666  264  2028  227 0 0 0 0  803  596  446  521 
1 1 2 3 4 5 6 7  1749  451  826  526  1089  2478  189 0 0 0 0  1367  521  558  560 
1 1 2 3 4 5 7 6  1186  264  275  563  451  2441  376 0 0 0 0  2869  859  671  859 
1 1 2 3 4 5 7 6  1637  488  467  488  302  3797  227 0 0 0 0  2170  484  521  633 
1 1 2 3 5 4 6 7  1374  488  639  3981  1277  789  376 0 0 0 0  2006  708  521  710 
1 1 2 3 4 5 7 6  1036  302  302  414  318  2817  301 0 0 0 0  805  859  558  709 
1 1 3 2 4 7 5 6  1262  339  414  414  2930  488  152 0 0 1 0  955  483  521  445 
1 1 2 3 4 5 7 6  1298  714  864  488  376  2329  564 0 0 0 0  1105  558  784  746 
1 1 2 3 5 4 6 7  473  1066  526  601  1428  3268  422 0 1 0 0  1444  408  784  1122 
1 1 2 3 4 5 7 6  1224  414  488  714  601  2005  376 0 0 0 0  1594  483  558  521 
1 1 2 3 4 5 6 7  1412  302  526  339  461  414  1578 0 0 0 0  1520  708  521  558 
1 1 2 3 4 5 6 7  1299  601  451  1517  376  1503  678 0 0 0 0  2045  408  558  446 
1 1 2 3 4 5 6 7  1562  302  264  676  489  1878  302 0 0 0 0  1933  671  934  521 
1 1 2 3 4 5 6 7  924  564  451  418  488  1728  264 0 0 0 0  1723  446  634  483 
1 1 2 3 4 5 6 7  1450  422  488  601  601  789  564 0 0 0 0  1483  784  445  483 
1 1 2 3 4 5 7 6  924  302  302  451  302  3193  194 0 0 0 0  1032  634  633  483 
1 1 2 3 4 5 6 7  1374  574  264  414  376  1578  302 0 0 0 0  807  1122  446  521 
1 1 2 4 3 5 6 7  1713  601  5147  902  451  2329  264 0 0 0 0  693  1011  559  671 
1 1 2 3 4 5 7 6  961  302  526  414  190  1503  612 0 0 0 0  1823  821  483  671 
1 1 2 3 4 5 7 6  1375  601  393  526  451  2229  714 0 0 1 0  937  671  559  784 
1 1 2 3 4 5 6 7  1450  376  312  302  414  11421  264 0 0 0 0  1559  521  596  934 
1 1 2 3 4 5 6 7  961  489  302  526  227  1163  463 0 0 0 0  1747  1798  408  483 
1 1 3 2 4 5 7 6  1036  451  227  601  339  910  227 0 0 0 0  845  746  483  746 
1 -9 2 3 4 5 6 7  98  5110  1841  1090  339  3757  339 0 0 0 1  1574  709  558  446 
1 1 3 2 4 5 6 7  735  564  339  827  264  1503  489 0 0 0 0  1484  446  1047  859 
1 1 2 3 4 5 7 6  809  391  451  387  451  2630  1090 0 0 0 0  1672  784  671  784 
1 1 4 2 3 5 6 7  2893  1090  414  1090  302  1954  264 0 0 0 0  1562  634  559  784 
1 1 2 3 4 5 6 7  1562  1165  430  451  376  1729  189 0 0 0 0  1259  596  596  558 
1 1 7 2 3 5 6 4  1224  1582  526  977  302  1691  227 0 0 0 0  1033  446  598  671 
1 1 2 3 4 5 6 7  998  414  451  526  376  1691  864 0 0 0 0  1238  596  521  897 
1 1 2 3 4 5 6 7  2104  302  451  499  314  2593  227 0 0 0 0  809  446  521  972 
1 1 2 3 4 5 6 7  1485  227  339  489  264  2330  339 0 0 1 1  884  483  408  109 
1 1 2 3 4 5 6 7  960  339  264  601  277  1240  227 0 0 0 0  1673  448  634  671 
1 1 2 3 4 5 6 7  1416  451  339  564  302  1353  601 0 0 0 0  1501  784  521  746 
1 1 2 3 4 5 6 7  1954  564  451  451  339  914  227 1 1 0 0  809  634  1047  558 
1 1 2 3 4 5 6 7  1073  349  302  526  414  4284  564 0 0 0 0  997  446  558  521 
1 1 2 3 4 5 6 7  735  526  339  414  302  1879  264 0 0 0 0  1335  521  596  934 
1 1 2 3 4 5 6 7  1374  643  601  414  377  864  940 0 0 0 0  2575  634  859  1009 
1 1 2 3 4 5 6 7  998  376  376  564  639  831  264 0 0 0 0  1561  521  558  897 
1 1 2 3 4 5 6 7  1337  302  601  489  489  1917  376 0 0 0 0  2050  521  784  596 
1 1 2 3 4 5 6 7  1600  302  526  1842  302  977  489 0 0 0 0  1878  897  784  972 
1 3 1 2 4 5 6 7  1712  489  451  414  302  1503  227 0 0 0 0  2238  747  1573  596 
1 1 2 3 4 5 7 6  1224  414  264  414  264  2443  264 0 0 0 0  1975  671  784  709 
1 1 2 3 4 5 6 7  998  306  426  426  302  1052  190 0 0 0 0  1540  521  747  709 
1 1 2 3 4 5 6 7  1186  264  451  789  264  1654  602 0 0 0 1  639  371  484  408 
1 1 2 3 4 5 7 6  998  526  302  503  339  1654  451 0 0 0 0  1374  484  484  559 
1 1 2 3 4 5 6 7  1411  526  865  2347  1391  714  752 0 0 0 0  811  1310  1460  1310 
1 1 2 3 4 5 7 6  1673  302  526  714  414  1240  376 0 0 0 0  2314  559  596  634 
1 1 2 3 4 5 6 7  1223  1729  377  1069  601  526  389 0 0 0 0  2427  747  634  521 
1 1 2 3 4 5 6 7  1937  639  451  451  902  1052  376 0 0 0 0  2201  634  822  822 
