id,group,sex,age,session,memo,con,nblock,n,example,trial,outnr,trialnr,out_allnr,matchkey,pressedkey,corr,mem_dig,prb_dig,out_pos,Pre_RT,RT,pos,neg,RT_r,RTr_mean,sd_RTr,cut,Exp
8,8,2,18,2,1,3,8,5,0,7,5,12,35,2,2,1,3,2,1, ,749,1,0,749,996.516853932584,667.051843295958,2997.67238382046,4
8,8,2,18,2,1,1,8,5,0,8,1,12,36,2,1,1,5,2,1,930,1238,0,1,1238,874.322222222222,471.392911517255,2288.50095677399,4
8,8,2,18,2,1,1,8,5,0,8,2,12,37,2,1,1,4,1,2, ,511,0,2,511,874.322222222222,471.392911517255,2288.50095677399,4
8,8,2,18,2,1,1,8,5,0,8,3,12,38,2,1,1,7,2,3, ,987,0,1,987,874.322222222222,471.392911517255,2288.50095677399,4
8,8,2,18,2,1,1,8,5,0,8,4,12,39,2,2,1,2,2,4, ,1373,1,0,1373,704.295454545455,443.556166254939,2034.96395331027,4
8,8,2,18,2,1,1,8,5,0,8,5,12,40,2,1,1,3,9,5, ,699,0,2,699,874.322222222222,471.392911517255,2288.50095677399,4
8,8,2,18,2,1,4,8,5,0,9,1,12,41,2,1,1,3,4,1,622,1353,0,1,1353,1197.73333333333,567.282023672549,2899.57940435098,4
8,8,2,18,2,1,4,8,5,0,9,2,12,42,2,2,1,8,5,5, ,1448,1,0,1448,998.806818181818,494.054882193917,2480.97146476357,4
8,8,2,18,2,1,4,8,5,0,9,3,12,43,2,2,1,4,8,2, ,1071,1,0,1071,998.806818181818,494.054882193917,2480.97146476357,4
8,8,2,18,2,1,4,8,5,0,9,4,12,44,2,1,1,6,8,4, ,1954,0,1,1954,1197.73333333333,567.282023672549,2899.57940435098,4
8,8,2,18,2,1,4,8,5,0,9,5,12,45,2,1,1,5,1,3, ,657,0,2,657,1197.73333333333,567.282023672549,2899.57940435098,4
8,8,2,18,2,1,4,8,5,0,10,1,12,46,2,1,1,3,7,3,550,1361,0,2,1361,1197.73333333333,567.282023672549,2899.57940435098,4
8,8,2,18,2,1,4,8,5,0,10,2,12,47,2,2,1,4,4,2, ,1697,1,0,1697,998.806818181818,494.054882193917,2480.97146476357,4
8,8,2,18,2,1,4,8,5,0,10,3,12,48,2,1,1,1,3,4, ,2377,0,1,2377,1197.73333333333,567.282023672549,2899.57940435098,4
8,8,2,18,2,1,4,8,5,0,10,4,12,49,2,2,1,9,3,1, ,1088,1,0,1088,998.806818181818,494.054882193917,2480.97146476357,4
8,8,2,18,2,1,4,8,5,0,10,5,12,50,2,1,1,6,4,5, ,576,0,1,576,1197.73333333333,567.282023672549,2899.57940435098,4
8,8,2,18,2,1,3,8,5,0,11,1,12,51,2,2,1,4,3,5,728,2899,1,0,2899,996.516853932584,667.051843295958,2997.67238382046,4
8,8,2,18,2,1,3,8,5,0,11,2,12,52,2,2,1,2,7,4, ,1834,1,0,1834,996.516853932584,667.051843295958,2997.67238382046,4
8,8,2,18,2,1,3,8,5,0,11,3,12,53,2,2,1,9,9,3, ,1338,1,0,1338,996.516853932584,667.051843295958,2997.67238382046,4
8,8,2,18,2,1,3,8,5,0,11,4,12,54,2,1,1,7,4,2, ,1776,0,1,1776,1343.73863636364,782.382428379626,3690.88592150251,4
8,8,2,18,2,1,3,8,5,0,11,5,12,55,2,1,1,3,7,1, ,487,0,1,487,1343.73863636364,782.382428379626,3690.88592150251,4
8,8,2,18,2,1,1,8,5,0,12,1,12,56,2,1,1,9,1,1,479,1279,0,1,1279,874.322222222222,471.392911517255,2288.50095677399,4
8,8,2,18,2,1,1,8,5,0,12,2,12,57,2,2,1,1,1,2, ,687,1,0,687,704.295454545455,443.556166254939,2034.96395331027,4
8,8,2,18,2,1,1,8,5,0,12,3,12,58,2,2,1,6,6,3, ,818,1,0,818,704.295454545455,443.556166254939,2034.96395331027,4
8,8,2,18,2,1,1,8,5,0,12,4,12,59,2,2,1,2,2,4, ,876,1,0,876,704.295454545455,443.556166254939,2034.96395331027,4
8,8,2,18,2,1,1,8,5,0,12,5,12,60,2,2,1,7,7,5, ,350,1,0,350,704.295454545455,443.556166254939,2034.96395331027,4
8,8,2,18,2,1,1,9,3,0,1,1,20,1,2,1,1,9,7,1,704,666,0,2,666,874.322222222222,471.392911517255,2288.50095677399,4
8,8,2,18,2,1,1,9,3,0,1,2,20,2,2,2,1,5,5,2, ,491,1,0,491,704.295454545455,443.556166254939,2034.96395331027,4
8,8,2,18,2,1,1,9,3,0,1,3,20,3,2,1,1,8,5,3, ,659,0,1,659,874.322222222222,471.392911517255,2288.50095677399,4
8,8,2,18,2,1,4,9,3,0,2,1,20,4,2,1,1,5,9,1,243,1097,0,2,1097,1197.73333333333,567.282023672549,2899.57940435098,4
8,8,2,18,2,1,4,9,3,0,2,2,20,5,2,2,1,8,6,3, ,1011,1,0,1011,998.806818181818,494.054882193917,2480.97146476357,4
8,8,2,18,2,1,4,9,3,0,2,3,20,6,2,1,1,6,5,2, ,1546,0,1,1546,1197.73333333333,567.282023672549,2899.57940435098,4
8,8,2,18,2,1,3,9,3,0,3,1,20,7,2,1,1,2,8,3,660,942,0,2,942,1343.73863636364,782.382428379626,3690.88592150251,4
8,8,2,18,2,1,3,9,3,0,3,2,20,8,2,1,1,9,4,2, ,937,0,2,937,1343.73863636364,782.382428379626,3690.88592150251,4
8,8,2,18,2,1,3,9,3,0,3,3,20,9,2,2,1,1,2,1, ,500,1,0,500,996.516853932584,667.051843295958,2997.67238382046,4
8,8,2,18,2,1,1,9,3,0,4,1,20,10,2,2,1,2,2,1,265,665,1,0,665,704.295454545455,443.556166254939,2034.96395331027,4
8,8,2,18,2,1,1,9,3,0,4,2,20,11,2,2,1,9,9,2, ,269,1,0,269,704.295454545455,443.556166254939,2034.96395331027,4
8,8,2,18,2,1,1,9,3,0,4,3,20,12,2,2,1,3,3,3, ,334,1,0,334,704.295454545455,443.556166254939,2034.96395331027,4
8,8,2,18,2,1,3,9,3,0,5,1,20,13,2,2,1,5,4,3,365,841,1,0,841,996.516853932584,667.051843295958,2997.67238382046,4
8,8,2,18,2,1,3,9,3,0,5,2,20,14,2,1,1,1,6,2, ,473,0,2,473,1343.73863636364,782.382428379626,3690.88592150251,4
8,8,2,18,2,1,3,9,3,0,5,3,20,15,2,2,1,4,5,1, ,497,1,0,497,996.516853932584,667.051843295958,2997.67238382046,4
8,8,2,18,2,1,4,9,3,0,6,1,20,16,2,1,1,2,9,2,199,787,0,2,787,1197.73333333333,567.282023672549,2899.57940435098,4
8,8,2,18,2,1,4,9,3,0,6,2,20,17,2,1,1,7,3,1, ,640,0,2,640,1197.73333333333,567.282023672549,2899.57940435098,4
8,8,2,18,2,1,4,9,3,0,6,3,20,18,2,1,1,1,2,3, ,582,0,1,582,1197.73333333333,567.282023672549,2899.57940435098,4
8,8,2,18,2,1,1,9,3,0,7,1,20,19,2,1,1,1,8,1,252,530,0,1,530,874.322222222222,471.392911517255,2288.50095677399,4
8,8,2,18,2,1,1,9,3,0,7,2,20,20,2,1,1,8,1,2, ,1523,0,1,1523,874.322222222222,471.392911517255,2288.50095677399,4
8,8,2,18,2,1,1,9,3,0,7,3,20,21,2,1,1,3,7,3, ,632,0,2,632,874.322222222222,471.392911517255,2288.50095677399,4
8,8,2,18,2,1,3,9,3,0,8,1,20,22,2,1,1,6,7,3,242,461,0,2,461,1343.73863636364,782.382428379626,3690.88592150251,4
8,8,2,18,2,1,3,9,3,0,8,2,20,23,2,2,1,4,4,2, ,767,1,0,767,996.516853932584,667.051843295958,2997.67238382046,4
8,8,2,18,2,1,3,9,3,0,8,3,20,24,2,2,1,2,6,1, ,722,1,0,722,996.516853932584,667.051843295958,2997.67238382046,4
8,8,2,18,2,1,4,9,3,0,9,1,20,25,2,2,1,6,8,2,302,711,1,0,711,998.806818181818,494.054882193917,2480.97146476357,4
8,8,2,18,2,1,4,9,3,0,9,2,20,26,2,2,1,8,6,1, ,583,1,0,583,998.806818181818,494.054882193917,2480.97146476357,4
8,8,2,18,2,1,4,9,3,0,9,3,20,27,2,1,1,9,1,3, ,409,0,2,409,1197.73333333333,567.282023672549,2899.57940435098,4
8,8,2,18,2,1,1,9,3,0,10,1,20,28,2,1,1,7,6,1,345,3038,0,1, ,874.322222222222,471.392911517255,2288.50095677399,4
8,8,2,18,2,1,1,9,3,0,10,2,20,29,2,1,1,6,5,2, ,536,0,2,536,874.322222222222,471.392911517255,2288.50095677399,4
8,8,2,18,2,1,1,9,3,0,10,3,20,30,2,2,1,2,2,3, ,407,1,0,407,704.295454545455,443.556166254939,2034.96395331027,4
8,8,2,18,2,1,3,9,3,0,11,1,20,31,2,1,1,4,4,3,459,1207,0,1,1207,1343.73863636364,782.382428379626,3690.88592150251,4
8,8,2,18,2,1,3,9,3,0,11,2,20,32,2,2,1,5,5,2, ,1981,1,0,1981,996.516853932584,667.051843295958,2997.67238382046,4
8,8,2,18,2,1,3,9,3,0,11,3,20,33,2,1,1,8,5,1, ,764,0,1,764,1343.73863636364,782.382428379626,3690.88592150251,4
8,8,2,18,2,1,4,9,3,0,12,1,20,34,2,1,1,8,1,1,358,532,0,1,532,1197.73333333333,567.282023672549,2899.57940435098,4
8,8,2,18,2,1,4,9,3,0,12,2,20,35,2,1,1,1,8,3, ,729,0,1,729,1197.73333333333,567.282023672549,2899.57940435098,4
8,8,2,18,2,1,4,9,3,0,12,3,20,36,2,1,1,3,7,2, ,454,0,2,454,1197.73333333333,567.282023672549,2899.57940435098,4
8,8,2,18,2,1,4,9,3,0,13,1,20,37,2,1,1,6,5,2,152,1603,0,2,1603,1197.73333333333,567.282023672549,2899.57940435098,4
8,8,2,18,2,1,4,9,3,0,13,2,20,38,2,1,1,3,1,1, ,566,0,1,566,1197.73333333333,567.282023672549,2899.57940435098,4
8,8,2,18,2,1,4,9,3,0,13,3,20,39,2,1,1,1,6,3, ,545,0,1,545,1197.73333333333,567.282023672549,2899.57940435098,4
8,8,2,18,2,1,1,9,3,0,14,1,20,40,2,1,1,2,6,1,291,1308,0,1,1308,874.322222222222,471.392911517255,2288.50095677399,4
8,8,2,18,2,1,1,9,3,0,14,2,20,41,2,1,1,6,8,2, ,473,0,2,473,874.322222222222,471.392911517255,2288.50095677399,4
8,8,2,18,2,1,1,9,3,0,14,3,20,42,2,2,1,4,4,3, ,516,1,0,516,704.295454545455,443.556166254939,2034.96395331027,4
8,8,2,18,2,1,3,9,3,0,15,1,20,43,2,1,1,9,6,3,219,1176,0,1,1176,1343.73863636364,782.382428379626,3690.88592150251,4
8,8,2,18,2,1,3,9,3,0,15,2,20,44,2,2,1,6,6,2, ,545,1,0,545,996.516853932584,667.051843295958,2997.67238382046,4
8,8,2,18,2,1,3,9,3,0,15,3,20,45,2,1,1,3,6,1, ,1579,0,1,1579,1343.73863636364,782.382428379626,3690.88592150251,4
8,8,2,18,2,1,1,9,3,0,16,1,20,46,2,2,1,8,8,1,869,966,1,0,966,704.295454545455,443.556166254939,2034.96395331027,4
8,8,2,18,2,1,1,9,3,0,16,2,20,47,2,2,1,7,7,2, ,341,1,0,341,704.295454545455,443.556166254939,2034.96395331027,4
8,8,2,18,2,1,1,9,3,0,16,3,20,48,2,1,1,6,4,3, ,447,0,2,447,874.322222222222,471.392911517255,2288.50095677399,4
8,8,2,18,2,1,3,9,3,0,17,1,20,49,2,2,1,2,9,3,317,687,1,0,687,996.516853932584,667.051843295958,2997.67238382046,4
8,8,2,18,2,1,3,9,3,0,17,2,20,50,2,2,1,8,8,2, ,343,1,0,343,996.516853932584,667.051843295958,2997.67238382046,4
8,8,2,18,2,1,3,9,3,0,17,3,20,51,2,2,1,9,2,1, ,389,1,0,389,996.516853932584,667.051843295958,2997.67238382046,4
8,8,2,18,2,1,4,9,3,0,18,1,20,52,2,2,1,6,6,1,392,816,1,0,816,998.806818181818,494.054882193917,2480.97146476357,4
8,8,2,18,2,1,4,9,3,0,18,2,20,53,2,2,1,2,4,3, ,944,1,0,944,998.806818181818,494.054882193917,2480.97146476357,4
8,8,2,18,2,1,4,9,3,0,18,3,20,54,2,2,1,4,2,2, ,331,1,0,331,998.806818181818,494.054882193917,2480.97146476357,4
8,8,2,18,2,1,4,9,3,0,19,1,20,55,2,2,1,2,5,2,379,758,1,0,758,998.806818181818,494.054882193917,2480.97146476357,4
8,8,2,18,2,1,4,9,3,0,19,2,20,56,2,2,1,5,8,3, ,448,1,0,448,998.806818181818,494.054882193917,2480.97146476357,4
8,8,2,18,2,1,4,9,3,0,19,3,20,57,2,2,1,8,2,1, ,354,1,0,354,998.806818181818,494.054882193917,2480.97146476357,4
8,8,2,18,2,1,1,9,3,0,20,1,20,58,2,2,1,8,8,1,276,794,1,0,794,704.295454545455,443.556166254939,2034.96395331027,4
8,8,2,18,2,1,1,9,3,0,20,2,20,59,2,2,1,7,7,2, ,355,1,0,355,704.295454545455,443.556166254939,2034.96395331027,4
8,8,2,18,2,1,1,9,3,0,20,3,20,60,2,2,1,4,4,3, ,313,1,0,313,704.295454545455,443.556166254939,2034.96395331027,4
9,9,1,19,1,0,4,1,5,0,1,1,12,1,2,2,1, ,9,3,1310,540,1, ,540,685.779069767442,663.642859325136,2676.70764774285,4
9,9,1,19,1,0,4,1,5,0,1,2,12,2,2,1,1, ,3,2, ,1063,0, ,1063,627.238095238095,494.846589810348,2111.77786466914,4
9,9,1,19,1,0,4,1,5,0,1,3,12,3,2,1,1, ,4,1, ,525,0, ,525,627.238095238095,494.846589810348,2111.77786466914,4
9,9,1,19,1,0,4,1,5,0,1,4,12,4,2,1,1, ,2,4, ,632,0, ,632,627.238095238095,494.846589810348,2111.77786466914,4
9,9,1,19,1,0,4,1,5,0,1,5,12,5,2,2,1, ,8,5, ,482,1, ,482,685.779069767442,663.642859325136,2676.70764774285,4
9,9,1,19,1,0,3,1,5,0,2,1,12,6,2,1,1, ,2,5,657,636,0, ,636,578.819277108434,231.753766753313,1274.08057736837,4
9,9,1,19,1,0,3,1,5,0,2,2,12,7,2,1,1, ,1,4, ,421,0, ,421,578.819277108434,231.753766753313,1274.08057736837,4
9,9,1,19,1,0,3,1,5,0,2,3,12,8,2,2,1, ,8,3, ,422,1, ,422,539.897727272727,201.324638605705,1143.87164308984,4
9,9,1,19,1,0,3,1,5,0,2,4,12,9,2,1,1, ,4,2, ,412,0, ,412,578.819277108434,231.753766753313,1274.08057736837,4
9,9,1,19,1,0,3,1,5,0,2,5,12,10,2,2,1, ,7,1, ,519,1, ,519,539.897727272727,201.324638605705,1143.87164308984,4
9,9,1,19,1,0,1,1,5,0,3,1,12,11,2,1,1, ,4,1,244,576,0, ,576,556.534090909091,310.695769030441,1488.62139800041,4
9,9,1,19,1,0,1,1,5,0,3,2,12,12,2,2,1, ,9,2, ,553,1, ,553,549.279069767442,174.727327144008,1073.46105119947,4
9,9,1,19,1,0,1,1,5,0,3,3,12,13,2,2,1, ,7,3, ,668,1, ,668,549.279069767442,174.727327144008,1073.46105119947,4
9,9,1,19,1,0,1,1,5,0,3,4,12,14,2,2,1, ,8,4, ,401,1, ,401,549.279069767442,174.727327144008,1073.46105119947,4
9,9,1,19,1,0,1,1,5,0,3,5,12,15,2,1,1, ,2,5, ,402,0, ,402,556.534090909091,310.695769030441,1488.62139800041,4
9,9,1,19,1,0,1,1,5,0,4,1,12,16,2,2,1, ,7,1,353,612,1, ,612,549.279069767442,174.727327144008,1073.46105119947,4
9,9,1,19,1,0,1,1,5,0,4,2,12,17,2,1,1, ,3,2, ,464,0, ,464,556.534090909091,310.695769030441,1488.62139800041,4
9,9,1,19,1,0,1,1,5,0,4,3,12,18,2,1,1, ,4,3, ,456,0, ,456,556.534090909091,310.695769030441,1488.62139800041,4
9,9,1,19,1,0,1,1,5,0,4,4,12,19,2,1,1, ,1,4, ,384,0, ,384,556.534090909091,310.695769030441,1488.62139800041,4
9,9,1,19,1,0,1,1,5,0,4,5,12,20,2,1,1, ,2,5, ,376,0, ,376,556.534090909091,310.695769030441,1488.62139800041,4
9,9,1,19,1,0,3,1,5,0,5,1,12,21,2,2,1, ,7,5,356,479,1, ,479,539.897727272727,201.324638605705,1143.87164308984,4
9,9,1,19,1,0,3,1,5,0,5,2,12,22,2,1,1, ,3,4, ,499,0, ,499,578.819277108434,231.753766753313,1274.08057736837,4
9,9,1,19,1,0,3,1,5,0,5,3,12,23,2,1,1, ,2,3, ,711,0, ,711,578.819277108434,231.753766753313,1274.08057736837,4
9,9,1,19,1,0,3,1,5,0,5,4,12,24,2,1,1, ,1,2, ,447,0, ,447,578.819277108434,231.753766753313,1274.08057736837,4
9,9,1,19,1,0,3,1,5,0,5,5,12,25,2,2,1, ,9,1, ,332,1, ,332,539.897727272727,201.324638605705,1143.87164308984,4
9,9,1,19,1,0,4,1,5,0,6,1,12,26,2,1,1, ,1,5,368,620,0, ,620,627.238095238095,494.846589810348,2111.77786466914,4
9,9,1,19,1,0,4,1,5,0,6,2,12,27,2,1,1, ,3,4, ,482,0, ,482,627.238095238095,494.846589810348,2111.77786466914,4
9,9,1,19,1,0,4,1,5,0,6,3,12,28,2,2,1, ,8,2, ,518,1, ,518,685.779069767442,663.642859325136,2676.70764774285,4
9,9,1,19,1,0,4,1,5,0,6,4,12,29,2,2,1, ,9,1, ,526,1, ,526,685.779069767442,663.642859325136,2676.70764774285,4
9,9,1,19,1,0,4,1,5,0,6,5,12,30,2,2,1, ,6,3, ,587,1, ,587,685.779069767442,663.642859325136,2676.70764774285,4
9,9,1,19,1,0,4,1,5,0,7,1,12,31,2,1,1, ,3,2,429,476,0, ,476,627.238095238095,494.846589810348,2111.77786466914,4
9,9,1,19,1,0,4,1,5,0,7,2,12,32,2,1,1, ,4,3, ,342,0, ,342,627.238095238095,494.846589810348,2111.77786466914,4
9,9,1,19,1,0,4,1,5,0,7,3,12,33,2,1,1, ,1,5, ,473,0, ,473,627.238095238095,494.846589810348,2111.77786466914,4
9,9,1,19,1,0,4,1,5,0,7,4,12,34,2,2,1, ,8,1, ,570,1, ,570,685.779069767442,663.642859325136,2676.70764774285,4
9,9,1,19,1,0,4,1,5,0,7,5,12,35,2,2,1, ,7,4, ,666,1, ,666,685.779069767442,663.642859325136,2676.70764774285,4
9,9,1,19,1,0,1,1,5,0,8,1,12,36,2,1,1, ,2,1,746,690,0, ,690,556.534090909091,310.695769030441,1488.62139800041,4
9,9,1,19,1,0,1,1,5,0,8,2,12,37,2,1,1, ,1,2, ,341,0, ,341,556.534090909091,310.695769030441,1488.62139800041,4
9,9,1,19,1,0,1,1,5,0,8,3,12,38,2,1,1, ,3,3, ,359,0, ,359,556.534090909091,310.695769030441,1488.62139800041,4
9,9,1,19,1,0,1,1,5,0,8,4,12,39,2,2,1, ,8,4, ,482,1, ,482,549.279069767442,174.727327144008,1073.46105119947,4
9,9,1,19,1,0,1,1,5,0,8,5,12,40,2,2,1, ,7,5, ,420,1, ,420,549.279069767442,174.727327144008,1073.46105119947,4
9,9,1,19,1,0,3,1,5,0,9,1,12,41,2,2,1, ,6,5,522,453,1, ,453,539.897727272727,201.324638605705,1143.87164308984,4
9,9,1,19,1,0,3,1,5,0,9,2,12,42,2,1,1, ,2,4, ,508,0, ,508,578.819277108434,231.753766753313,1274.08057736837,4
9,9,1,19,1,0,3,1,5,0,9,3,12,43,2,2,1, ,7,3, ,430,1, ,430,539.897727272727,201.324638605705,1143.87164308984,4
9,9,1,19,1,0,3,1,5,0,9,4,12,44,2,1,1, ,1,2, ,359,0, ,359,578.819277108434,231.753766753313,1274.08057736837,4
9,9,1,19,1,0,3,1,5,0,9,5,12,45,2,2,1, ,9,1, ,368,1, ,368,539.897727272727,201.324638605705,1143.87164308984,4
9,9,1,19,1,0,4,1,5,0,10,1,12,46,2,1,1, ,3,2,252,436,0, ,436,627.238095238095,494.846589810348,2111.77786466914,4
9,9,1,19,1,0,4,1,5,0,10,2,12,47,2,1,1, ,2,5, ,571,0, ,571,627.238095238095,494.846589810348,2111.77786466914,4
9,9,1,19,1,0,4,1,5,0,10,3,12,48,2,2,1, ,9,3, ,597,1, ,597,685.779069767442,663.642859325136,2676.70764774285,4
9,9,1,19,1,0,4,1,5,0,10,4,12,49,2,2,1, ,7,1, ,605,1, ,605,685.779069767442,663.642859325136,2676.70764774285,4
9,9,1,19,1,0,4,1,5,0,10,5,12,50,2,2,1, ,8,4, ,702,1, ,702,685.779069767442,663.642859325136,2676.70764774285,4
9,9,1,19,1,0,3,1,5,0,11,1,12,51,2,1,1, ,4,5,680,408,0, ,408,578.819277108434,231.753766753313,1274.08057736837,4
9,9,1,19,1,0,3,1,5,0,11,2,12,52,2,2,1, ,9,4, ,721,1, ,721,539.897727272727,201.324638605705,1143.87164308984,4
9,9,1,19,1,0,3,1,5,0,11,3,12,53,2,2,1, ,8,3, ,738,1, ,738,539.897727272727,201.324638605705,1143.87164308984,4
9,9,1,19,1,0,3,1,5,0,11,4,12,54,2,1,1, ,2,2, ,437,0, ,437,578.819277108434,231.753766753313,1274.08057736837,4
9,9,1,19,1,0,3,1,5,0,11,5,12,55,2,2,1, ,6,1, ,456,1, ,456,539.897727272727,201.324638605705,1143.87164308984,4
9,9,1,19,1,0,1,1,5,0,12,1,12,56,2,1,1, ,2,1,124,505,0, ,505,556.534090909091,310.695769030441,1488.62139800041,4
9,9,1,19,1,0,1,1,5,0,12,2,12,57,2,2,1, ,6,2, ,509,1, ,509,549.279069767442,174.727327144008,1073.46105119947,4
9,9,1,19,1,0,1,1,5,0,12,3,12,58,2,2,1, ,8,3, ,411,1, ,411,549.279069767442,174.727327144008,1073.46105119947,4
9,9,1,19,1,0,1,1,5,0,12,4,12,59,2,2,1, ,9,4, ,384,1, ,384,549.279069767442,174.727327144008,1073.46105119947,4
9,9,1,19,1,0,1,1,5,0,12,5,12,60,2,2,1, ,7,5, ,481,1, ,481,549.279069767442,174.727327144008,1073.46105119947,4
9,9,1,19,1,0,4,2,3,0,1,1,20,1,2,2,0, ,4,3,1789,381,0, , ,627.238095238095,494.846589810348,2111.77786466914,4
9,9,1,19,1,0,4,2,3,0,1,2,20,2,2,1,1, ,2,1, ,816,0, ,816,627.238095238095,494.846589810348,2111.77786466914,4
9,9,1,19,1,0,4,2,3,0,1,3,20,3,2,2,1, ,9,2, ,518,1, ,518,685.779069767442,663.642859325136,2676.70764774285,4
9,9,1,19,1,0,3,2,3,0,2,1,20,4,2,1,1, ,2,3,388,1024,0, ,1024,578.819277108434,231.753766753313,1274.08057736837,4
9,9,1,19,1,0,3,2,3,0,2,2,20,5,2,2,1, ,8,2, ,544,1, ,544,539.897727272727,201.324638605705,1143.87164308984,4
9,9,1,19,1,0,3,2,3,0,2,3,20,6,2,1,1, ,1,1, ,543,0, ,543,578.819277108434,231.753766753313,1274.08057736837,4
9,9,1,19,1,0,1,2,3,0,3,1,20,7,2,2,1, ,6,1,417,857,1, ,857,549.279069767442,174.727327144008,1073.46105119947,4
9,9,1,19,1,0,1,2,3,0,3,2,20,8,2,1,1, ,1,2, ,472,0, ,472,556.534090909091,310.695769030441,1488.62139800041,4
9,9,1,19,1,0,1,2,3,0,3,3,20,9,2,2,1, ,9,3, ,518,1, ,518,549.279069767442,174.727327144008,1073.46105119947,4
9,9,1,19,1,0,1,2,3,0,4,1,20,10,2,1,1, ,4,1,1501,513,0, ,513,556.534090909091,310.695769030441,1488.62139800041,4
9,9,1,19,1,0,1,2,3,0,4,2,20,11,2,2,1, ,8,2, ,464,1, ,464,549.279069767442,174.727327144008,1073.46105119947,4
9,9,1,19,1,0,1,2,3,0,4,3,20,12,2,1,1, ,2,3, ,358,0, ,358,556.534090909091,310.695769030441,1488.62139800041,4
9,9,1,19,1,0,3,2,3,0,5,1,20,13,2,1,1, ,1,3,623,874,0, ,874,578.819277108434,231.753766753313,1274.08057736837,4
9,9,1,19,1,0,3,2,3,0,5,2,20,14,2,2,1, ,8,2, ,289,1, ,289,539.897727272727,201.324638605705,1143.87164308984,4
9,9,1,19,1,0,3,2,3,0,5,3,20,15,2,2,1, ,9,1, ,561,1, ,561,539.897727272727,201.324638605705,1143.87164308984,4
9,9,1,19,1,0,4,2,3,0,6,1,20,16,2,2,1, ,7,3,364,619,1, ,619,685.779069767442,663.642859325136,2676.70764774285,4
9,9,1,19,1,0,4,2,3,0,6,2,20,17,2,1,1, ,4,1, ,543,0, ,543,627.238095238095,494.846589810348,2111.77786466914,4
9,9,1,19,1,0,4,2,3,0,6,3,20,18,2,2,1, ,9,2, ,297,1, ,297,685.779069767442,663.642859325136,2676.70764774285,4
9,9,1,19,1,0,3,2,3,0,7,1,20,19,2,1,1, ,4,3,272,575,0, ,575,578.819277108434,231.753766753313,1274.08057736837,4
9,9,1,19,1,0,3,2,3,0,7,2,20,20,2,1,1, ,3,2, ,526,0, ,526,578.819277108434,231.753766753313,1274.08057736837,4
9,9,1,19,1,0,3,2,3,0,7,3,20,21,2,2,1, ,6,1, ,455,1, ,455,539.897727272727,201.324638605705,1143.87164308984,4
9,9,1,19,1,0,4,2,3,0,8,1,20,22,2,2,1, ,8,2,656,470,1, ,470,685.779069767442,663.642859325136,2676.70764774285,4
9,9,1,19,1,0,4,2,3,0,8,2,20,23,2,2,1, ,7,3, ,359,1, ,359,685.779069767442,663.642859325136,2676.70764774285,4
9,9,1,19,1,0,4,2,3,0,8,3,20,24,2,2,1, ,6,1, ,324,1, ,324,685.779069767442,663.642859325136,2676.70764774285,4
9,9,1,19,1,0,1,2,3,0,9,1,20,25,2,2,1, ,6,1,344,1025,1, ,1025,549.279069767442,174.727327144008,1073.46105119947,4
9,9,1,19,1,0,1,2,3,0,9,2,20,26,2,1,1, ,4,2, ,578,0, ,578,556.534090909091,310.695769030441,1488.62139800041,4
9,9,1,19,1,0,1,2,3,0,9,3,20,27,2,2,1, ,7,3, ,570,1, ,570,549.279069767442,174.727327144008,1073.46105119947,4
9,9,1,19,1,0,4,2,3,0,10,1,20,28,2,2,1, ,9,2,666,566,1, ,566,685.779069767442,663.642859325136,2676.70764774285,4
9,9,1,19,1,0,4,2,3,0,10,2,20,29,2,1,1, ,3,1, ,561,0, ,561,627.238095238095,494.846589810348,2111.77786466914,4
9,9,1,19,1,0,4,2,3,0,10,3,20,30,2,2,1, ,6,3, ,526,1, ,526,685.779069767442,663.642859325136,2676.70764774285,4
9,9,1,19,1,0,3,2,3,0,11,1,20,31,2,2,0, ,3,3,157,435,0, , ,578.819277108434,231.753766753313,1274.08057736837,4
9,9,1,19,1,0,3,2,3,0,11,2,20,32,2,2,1, ,9,2, ,515,1, ,515,539.897727272727,201.324638605705,1143.87164308984,4
9,9,1,19,1,0,3,2,3,0,11,3,20,33,2,1,1, ,2,1, ,490,0, ,490,578.819277108434,231.753766753313,1274.08057736837,4
9,9,1,19,1,0,1,2,3,0,12,1,20,34,2,2,1, ,8,1,368,636,1, ,636,549.279069767442,174.727327144008,1073.46105119947,4
9,9,1,19,1,0,1,2,3,0,12,2,20,35,2,1,1, ,4,2, ,552,0, ,552,556.534090909091,310.695769030441,1488.62139800041,4
9,9,1,19,1,0,1,2,3,0,12,3,20,36,2,2,1, ,6,3, ,570,1, ,570,549.279069767442,174.727327144008,1073.46105119947,4
9,9,1,19,1,0,3,2,3,0,13,1,20,37,2,2,1, ,8,3,935,373,1, ,373,539.897727272727,201.324638605705,1143.87164308984,4
9,9,1,19,1,0,3,2,3,0,13,2,20,38,2,2,1, ,9,2, ,569,1, ,569,539.897727272727,201.324638605705,1143.87164308984,4
9,9,1,19,1,0,3,2,3,0,13,3,20,39,2,1,1, ,4,1, ,518,0, ,518,578.819277108434,231.753766753313,1274.08057736837,4
9,9,1,19,1,0,4,2,3,0,14,1,20,40,2,2,1, ,7,3,107,488,1, ,488,685.779069767442,663.642859325136,2676.70764774285,4
